Predicted Demand,Metric Prioritization,Date,Time
3948.285361,R2,4/4/2020,0:00:00
3784.218469,R2,4/4/2020,1:00:00
3716.979628,R2,4/4/2020,2:00:00
3701.763681,R2,4/4/2020,3:00:00
3651.828025,R2,4/4/2020,4:00:00
3794.850601,R2,4/4/2020,5:00:00
3847.974284,R2,4/4/2020,6:00:00
4086.676427,R2,4/4/2020,7:00:00
4371.912979,R2,4/4/2020,8:00:00
4567.543894,R2,4/4/2020,9:00:00
4752.334008,R2,4/4/2020,10:00:00
4782.013576,R2,4/4/2020,11:00:00
