"Year","Month","Day","Hour","Toronto","Ottawa","Bruce","Difference","Holiday & Weekends","Price_Tor","Price_Ott","Price_Bruce","
"
"2003","5","1","1","4422","965","41","163","0","26.19","27.01","25.42"
"2003","5","1","2","4340","923","43","100","0","29.75","30.68","28.87"
"2003","5","1","3","4281","910","45","123","0","30.01","30.95","29.13"
"2003","5","1","4","4281","922","41","89","0","23.07","23.79","22.39"
"2003","5","1","5","4469","993","51","78","0","25.76","26.56","25"
"2003","5","1","6","4951","1129","56","79","0","26.05","26.86","25.28"
"2003","5","1","7","5692","1301","51","126","0","24.14","24.9","23.43"
"2003","5","1","8","6105","1375","49","70","0","15.32","15.79","14.86"
"2003","5","1","9","6244","1412","51","68","0","16.47","16.99","15.99"
"2003","5","1","10","6323","1367","56","46","0","22.97","23.68","22.29"
"2003","5","1","11","6402","1342","42","89","0","22.63","23.34","21.97"
"2003","5","1","12","6426","1302","47","90","0","28.59","29.49","27.75"
"2003","5","1","13","6447","1276","54","80","0","29.07","29.98","28.22"
"2003","5","1","14","6398","1262","48","21","0","36.72","37.86","35.64"
"2003","5","1","15","6358","1253","48","-20","0","25.47","26.27","24.72"
"2003","5","1","16","6349","1286","53","-34","0","24.43","25.19","23.71"
"2003","5","1","17","6288","1322","53","-46","0","27.73","28.6","26.92"
"2003","5","1","18","6152","1307","53","-26","0","30","30.93","29.11"
"2003","5","1","19","6049","1313","56","36","0","26.76","27.59","25.97"
"2003","5","1","20","6148","1330","57","-55","0","29.5","30.43","28.64"
"2003","5","1","21","6038","1340","51","63","0","26.59","27.42","25.81"
"2003","5","1","22","5592","1237","42","120","0","28.25","29.13","27.41"
"2003","5","1","23","5041","1066","43","180","0","26.42","27.25","25.64"
"2003","5","1","24","4643","984","41","153","0","27.54","28.41","26.74"
"2003","5","2","1","4428","945","41","122","0","37.95","39.14","36.84"
"2003","5","2","2","4293","931","44","116","0","26.66","27.49","25.87"
"2003","5","2","3","4225","935","47","175","0","25.66","26.47","24.91"
"2003","5","2","4","4223","967","45","99","0","25.71","26.51","24.95"
"2003","5","2","5","4403","1026","52","101","0","25.42","26.22","24.67"
"2003","5","2","6","4876","1160","63","16","0","26.83","27.66","26.04"
"2003","5","2","7","5545","1334","56","66","0","26","26.81","25.23"
"2003","5","2","8","5921","1400","56","68","0","26.71","27.54","25.92"
"2003","5","2","9","6112","1405","56","114","0","62.88","64.84","61.03"
"2003","5","2","10","6258","1389","54","86","0","59.81","61.68","58.05"
"2003","5","2","11","6318","1371","49","126","0","71.45","73.69","69.35"
"2003","5","2","12","6294","1316","46","70","0","80.37","82.88","78"
"2003","5","2","13","6266","1259","50","123","0","146.01","150.58","141.72"
"2003","5","2","14","6191","1231","46","108","0","102.18","105.37","99.17"
