"Year","Month","Day","Hour","Toronto","Ottawa","Bruce","Difference","
"
"2013","1","1","1","4990","868","53","-45"
"2013","1","1","2","4800","833","53","15"
"2013","1","1","3","4632","805","50","-31"
"2013","1","1","4","4514","796","51","-52"
"2013","1","1","5","4454","801","53","-37"
"2013","1","1","6","4474","826","52","-9"
"2013","1","1","7","4585","884","52","-45"
"2013","1","1","8","4689","892","58","17"
"2013","1","1","9","4728","905","62","-10"
"2013","1","1","10","4887","936","68","-74"
"2013","1","1","11","5041","965","69","-89"
"2013","1","1","12","5195","981","73","-72"
"2013","1","1","13","5296","991","72","-47"
"2013","1","1","14","5293","991","70","-36"
"2013","1","1","15","5292","979","70","-70"
"2013","1","1","16","5334","1001","70","-22"
"2013","1","1","17","5579","1127","71","-142"
"2013","1","1","18","6155","1241","72","-15"
"2013","1","1","19","6239","1222","66","-177"
"2013","1","1","20","6162","1183","65","-1"
"2013","1","1","21","6061","1150","60","-69"
"2013","1","1","22","5907","1100","58","-13"
"2013","1","1","23","5636","1019","56","20"
"2013","1","1","24","5294","939","52","-48"
"2013","1","2","1","5013","887","53","-33"
"2013","1","2","2","4825","849","54","67"
"2013","1","2","3","4712","847","55","37"
"2013","1","2","4","4676","847","56","7"
"2013","1","2","5","4726","856","54","70"
"2013","1","2","6","4955","899","58","-30"
"2013","1","2","7","5444","1008","62","-62"
"2013","1","2","8","5987","1095","65","-100"
"2013","1","2","9","6222","1120","68","28"
"2013","1","2","10","6414","1143","68","17"
"2013","1","2","11","6554","1147","68","13"
"2013","1","2","12","6670","1151","69","4"
"2013","1","2","13","6707","1125","60","-16"
"2013","1","2","14","6686","1132","57","-55"
"2013","1","2","15","6636","1129","67","-3"
"2013","1","2","16","6638","1153","67","20"
"2013","1","2","17","6769","1250","67","-123"
"2013","1","2","18","7227","1391","69","-14"
"2013","1","2","19","7246","1377","68","-110"
"2013","1","2","20","7108","1368","63","24"
"2013","1","2","21","6961","1325","61","25"
"2013","1","2","22","6685","1251","56","-76"
"2013","1","2","23","6295","1135","55","44"
"2013","1","2","24","5823","1044","53","37"
"2013","1","3","1","5444","978","54","-46"
"2013","1","3","2","5208","951","64","28"
"2013","1","3","3","5060","931","68","3"
"2013","1","3","4","5009","939","53","-26"
"2013","1","3","5","5058","961","55","-40"
"2013","1","3","6","5265","1043","57","-176"
"2013","1","3","7","5695","1146","60","10"
"2013","1","3","8","6228","1190","62","-78"
"2013","1","3","9","6463","1215","61","-20"
"2013","1","3","10","6660","1226","57","-12"
"2013","1","3","11","6793","1248","56","-7"
"2013","1","3","12","6896","1259","56","-54"
"2013","1","3","13","6902","1240","51","-7"
"2013","1","3","14","6890","1223","50","67"
"2013","1","3","15","6843","1217","30","-21"
"2013","1","3","16","6821","1230","52","37"
"2013","1","3","17","6948","1305","52","112"
"2013","1","3","18","7318","1430","53","-113"
"2013","1","3","19","7297","1395","52","-67"
"2013","1","3","20","7154","1360","51","-34"
"2013","1","3","21","6970","1308","50","28"
"2013","1","3","22","6665","1255","48","29"
"2013","1","3","23","6241","1129","46","58"
"2013","1","3","24","5743","1046","45","38"
"2013","1","4","1","5355","959","43","-35"
"2013","1","4","2","5109","923","41","61"
"2013","1","4","3","4963","929","41","13"
"2013","1","4","4","4905","923","41","-5"
"2013","1","4","5","4934","932","42","-39"
"2013","1","4","6","5134","976","45","-51"
"2013","1","4","7","5564","1077","49","-11"
"2013","1","4","8","6093","1132","52","-43"
"2013","1","4","9","6330","1157","53","9"
"2013","1","4","10","6540","1173","51","-63"
"2013","1","4","11","6684","1175","50","-7"
"2013","1","4","12","6762","1159","52","48"
"2013","1","4","13","6803","1131","50","46"
"2013","1","4","14","6795","1115","50","94"
"2013","1","4","15","6785","1106","51","22"
"2013","1","4","16","6754","1117","52","27"
"2013","1","4","17","6878","1196","52","68"
"2013","1","4","18","7186","1287","54","-89"
"2013","1","4","19","7137","1244","93","-27"
"2013","1","4","20","6992","1187","106","-28"
"2013","1","4","21","6828","1152","105","-41"
"2013","1","4","22","6563","1081","104","-53"
"2013","1","4","23","6155","987","99","-31"
"2013","1","4","24","5685","900","93","100"
"2013","1","5","1","5283","847","88","25"
"2013","1","5","2","4983","820","90","52"
"2013","1","5","3","4805","798","92","61"
"2013","1","5","4","4714","784","95","19"
"2013","1","5","5","4674","785","98","16"
"2013","1","5","6","4734","794","100","-67"
"2013","1","5","7","4889","849","104","-50"
"2013","1","5","8","5135","912","107","-57"
"2013","1","5","9","5348","961","112","-74"
"2013","1","5","10","5625","987","113","-5"
"2013","1","5","11","5834","1013","99","-167"
"2013","1","5","12","5938","1026","102","-136"
"2013","1","5","13","5919","1017","101","-70"
"2013","1","5","14","5883","987","98","49"
"2013","1","5","15","5858","978","99","5"
"2013","1","5","16","5837","987","111","53"
"2013","1","5","17","6077","1096","110","-75"
"2013","1","5","18","6533","1235","110","-58"
"2013","1","5","19","6536","1225","109","-74"
"2013","1","5","20","6375","1186","105","0"
"2013","1","5","21","6207","1144","102","15"
"2013","1","5","22","5988","1105","100","63"
"2013","1","5","23","5708","1032","99","23"
"2013","1","5","24","5374","967","100","-25"
"2013","1","6","1","5064","898","99","-59"
"2013","1","6","2","4822","872","97","19"
"2013","1","6","3","4651","866","65","-71"
"2013","1","6","4","4556","860","54","-27"
"2013","1","6","5","4533","865","56","-45"
"2013","1","6","6","4563","855","58","-61"
"2013","1","6","7","4669","873","60","-91"
"2013","1","6","8","4838","891","63","-94"
"2013","1","6","9","5021","924","67","-163"
"2013","1","6","10","5310","971","67","-62"
"2013","1","6","11","5586","995","64","-144"
"2013","1","6","12","5761","1023","66","-56"
"2013","1","6","13","5869","1020","66","-93"
"2013","1","6","14","5881","1031","62","-78"
"2013","1","6","15","5850","1034","67","-87"
"2013","1","6","16","5867","1050","69","-79"
"2013","1","6","17","6099","1146","67","-212"
"2013","1","6","18","6558","1270","70","-159"
"2013","1","6","19","6574","1245","69","-198"
"2013","1","6","20","6422","1203","64","-121"
"2013","1","6","21","6248","1151","66","-84"
"2013","1","6","22","6026","1101","66","-69"
"2013","1","6","23","5701","992","65","-15"
"2013","1","6","24","5321","996","64","19"
"2013","1","7","1","5026","1033","62","11"
"2013","1","7","2","4846","996","77","33"
"2013","1","7","3","4758","992","62","-44"
"2013","1","7","4","4731","1003","63","7"
"2013","1","7","5","4800","1044","63","-27"
"2013","1","7","6","5081","1114","65","-197"
"2013","1","7","7","5669","1264","67","-127"
"2013","1","7","8","6390","1374","68","-209"
"2013","1","7","9","6536","1363","67","-157"
"2013","1","7","10","6593","1354","66","-13"
"2013","1","7","11","6665","1343","63","2"
"2013","1","7","12","6754","1324","53","8"
"2013","1","7","13","6797","1309","48","43"
"2013","1","7","14","6796","1289","46","-53"
"2013","1","7","15","6750","1282","46","1"
"2013","1","7","16","6753","1309","46","-28"
"2013","1","7","17","6889","1408","48","-96"
"2013","1","7","18","7274","1546","54","18"
"2013","1","7","19","7302","1507","54","-49"
"2013","1","7","20","7140","1466","53","-2"
"2013","1","7","21","6958","1425","51","82"
"2013","1","7","22","6644","1338","49","4"
"2013","1","7","23","6173","1219","47","112"
"2013","1","7","24","5641","1100","46","-30"
"2013","1","8","1","5222","1030","44","-37"
"2013","1","8","2","4992","995","44","-52"
"2013","1","8","3","4866","975","44","-100"
"2013","1","8","4","4808","958","45","-124"
"2013","1","8","5","4850","975","46","-53"
"2013","1","8","6","5065","1039","50","-172"
"2013","1","8","7","5634","1171","57","-91"
"2013","1","8","8","6322","1290","62","-238"
"2013","1","8","9","6453","1285","63","-170"
"2013","1","8","10","6529","1272","64","-55"
"2013","1","8","11","6626","1266","64","-26"
"2013","1","8","12","6657","1260","63","-53"
"2013","1","8","13","6581","1243","63","-73"
"2013","1","8","14","6541","1216","65","-161"
"2013","1","8","15","6477","1196","61","-95"
"2013","1","8","16","6492","1221","60","-34"
"2013","1","8","17","6662","1312","63","-73"
"2013","1","8","18","7113","1429","64","21"
"2013","1","8","19","7138","1401","62","-45"
"2013","1","8","20","6990","1372","58","23"
"2013","1","8","21","6807","1339","54","-74"
"2013","1","8","22","6494","1268","50","-48"
"2013","1","8","23","6039","1156","48","-15"
"2013","1","8","24","5515","1049","46","26"
"2013","1","9","1","5152","875","46","76"
"2013","1","9","2","4933","800","44","43"
"2013","1","9","3","4818","790","43","-23"
"2013","1","9","4","4769","801","43","-17"
"2013","1","9","5","4810","814","43","-28"
"2013","1","9","6","5042","877","46","-128"
"2013","1","9","7","5625","1004","51","-163"
"2013","1","9","8","6333","1120","55","-119"
"2013","1","9","9","6470","1085","53","-30"
"2013","1","9","10","6554","1072","52","-28"
"2013","1","9","11","6650","1065","48","-36"
"2013","1","9","12","6645","1089","50","-159"
"2013","1","9","13","6609","1086","48","-117"
"2013","1","9","14","6617","1074","44","-153"
"2013","1","9","15","6499","1083","45","-175"
"2013","1","9","16","6489","1076","49","-128"
"2013","1","9","17","6645","1129","54","-171"
"2013","1","9","18","7099","1222","57","-21"
"2013","1","9","19","7115","1197","57","-82"
"2013","1","9","20","6988","1159","56","-3"
"2013","1","9","21","6804","1123","55","-48"
"2013","1","9","22","6509","1074","53","-10"
"2013","1","9","23","6049","973","50","-11"
"2013","1","9","24","5503","888","47","27"
"2013","1","10","1","5098","807","46","-11"
"2013","1","10","2","4874","779","46","-19"
"2013","1","10","3","4742","766","50","-15"
"2013","1","10","4","4690","763","55","-13"
"2013","1","10","5","4723","782","59","-4"
"2013","1","10","6","4954","841","63","-226"
"2013","1","10","7","5536","973","64","-76"
"2013","1","10","8","6230","1069","65","-230"
"2013","1","10","9","6364","1038","66","-223"
"2013","1","10","10","6400","1013","65","-173"
"2013","1","10","11","6429","994","62","-116"
"2013","1","10","12","6431","992","59","-89"
"2013","1","10","13","6398","982","59","23"
"2013","1","10","14","6386","972","57","92"
"2013","1","10","15","6340","979","59","78"
"2013","1","10","16","6355","1007","59","57"
"2013","1","10","17","6518","1086","62","-60"
"2013","1","10","18","6945","1222","65","-31"
"2013","1","10","19","6977","1219","65","-37"
"2013","1","10","20","6827","1194","62","-1"
"2013","1","10","21","6657","1151","57","-111"
"2013","1","10","22","6388","1082","53","-72"
"2013","1","10","23","5936","996","48","-3"
"2013","1","10","24","5444","899","46","52"
"2013","1","11","1","5049","834","42","52"
"2013","1","11","2","4804","801","42","18"
"2013","1","11","3","4664","786","41","8"
"2013","1","11","4","4611","790","42","6"
"2013","1","11","5","4679","803","43","4"
"2013","1","11","6","4907","835","45","-160"
"2013","1","11","7","5445","977","49","-187"
"2013","1","11","8","6138","1067","52","-61"
"2013","1","11","9","6426","1079","52","-72"
"2013","1","11","10","6558","1078","52","-130"
"2013","1","11","11","6637","1083","50","-135"
"2013","1","11","12","6702","1100","49","-71"
"2013","1","11","13","6672","1085","49","-147"
"2013","1","11","14","6645","1071","49","-124"
"2013","1","11","15","6627","1065","49","-108"
"2013","1","11","16","6599","1079","50","38"
"2013","1","11","17","6666","1134","51","-95"
"2013","1","11","18","6889","1241","52","-142"
"2013","1","11","19","6810","1192","53","-47"
"2013","1","11","20","6608","1163","51","5"
"2013","1","11","21","6424","1114","50","-62"
"2013","1","11","22","6141","1052","48","-99"
"2013","1","11","23","5751","972","46","-145"
"2013","1","11","24","5266","972","39","-113"
"2013","1","12","1","4873","971","38","-73"
"2013","1","12","2","4621","928","37","-126"
"2013","1","12","3","4447","903","36","-124"
"2013","1","12","4","4353","890","34","-122"
"2013","1","12","5","4332","886","32","-200"
"2013","1","12","6","4402","904","32","-139"
"2013","1","12","7","4609","957","37","-42"
"2013","1","12","8","4898","1014","38","22"
"2013","1","12","9","5142","956","40","-50"
"2013","1","12","10","5420","940","40","23"
"2013","1","12","11","5598","967","39","-103"
"2013","1","12","12","5674","973","18","-64"
"2013","1","12","13","5666","965","20","-76"
"2013","1","12","14","5603","952","37","-56"
"2013","1","12","15","5529","927","40","-144"
"2013","1","12","16","5510","931","42","-100"
"2013","1","12","17","5637","998","43","-128"
"2013","1","12","18","6070","1087","43","4"
"2013","1","12","19","6107","1064","43","-176"
"2013","1","12","20","5942","1028","44","-109"
"2013","1","12","21","5752","993","47","18"
"2013","1","12","22","5552","955","48","4"
"2013","1","12","23","5256","888","46","4"
"2013","1","12","24","4925","909","45","-32"
"2013","1","13","1","4607","930","47","-42"
"2013","1","13","2","4373","885","47","30"
"2013","1","13","3","4195","864","46","-60"
"2013","1","13","4","4114","852","46","-92"
"2013","1","13","5","4114","853","42","-42"
"2013","1","13","6","4169","870","46","-21"
"2013","1","13","7","4286","918","48","-69"
"2013","1","13","8","4500","972","50","-30"
"2013","1","13","9","4752","898","51","-154"
"2013","1","13","10","5072","901","58","-99"
"2013","1","13","11","5328","926","59","-185"
"2013","1","13","12","5484","940","58","-123"
"2013","1","13","13","5518","954","59","-159"
"2013","1","13","14","5474","947","58","-158"
"2013","1","13","15","5418","942","56","-69"
"2013","1","13","16","5454","957","59","-35"
"2013","1","13","17","5666","1066","60","-138"
"2013","1","13","18","6119","1180","60","-71"
"2013","1","13","19","6174","1139","61","-81"
"2013","1","13","20","6029","1063","59","-105"
"2013","1","13","21","5861","1023","58","-120"
"2013","1","13","22","5624","984","56","-47"
"2013","1","13","23","5304","884","48","64"
"2013","1","13","24","4962","827","48","-8"
"2013","1","14","1","4655","781","39","-68"
"2013","1","14","2","4493","745","35","-171"
"2013","1","14","3","4400","694","37","-123"
"2013","1","14","4","4382","701","41","-159"
"2013","1","14","5","4466","708","42","-99"
"2013","1","14","6","4758","757","45","-166"
"2013","1","14","7","5369","911","50","-107"
"2013","1","14","8","6147","1014","56","-167"
"2013","1","14","9","6373","1005","61","-146"
"2013","1","14","10","6535","998","62","-81"
"2013","1","14","11","6664","996","58","-103"
"2013","1","14","12","6692","1022","40","-73"
"2013","1","14","13","6732","1010","42","-68"
"2013","1","14","14","6775","973","64","-80"
"2013","1","14","15","6751","978","65","18"
"2013","1","14","16","6778","1018","66","-51"
"2013","1","14","17","6933","1103","67","-252"
"2013","1","14","18","7259","1210","68","-48"
"2013","1","14","19","7230","1184","69","-114"
"2013","1","14","20","7090","1157","68","89"
"2013","1","14","21","6902","1124","65","86"
"2013","1","14","22","6598","1053","59","-35"
"2013","1","14","23","6137","947","57","-62"
"2013","1","14","24","5591","848","53","51"
"2013","1","15","1","5191","779","55","65"
"2013","1","15","2","5007","756","53","47"
"2013","1","15","3","4880","740","53","-60"
"2013","1","15","4","4848","739","52","-36"
"2013","1","15","5","4895","758","54","-5"
"2013","1","15","6","5138","824","53","-242"
"2013","1","15","7","5701","995","59","-172"
"2013","1","15","8","6375","1099","64","-27"
"2013","1","15","9","6528","1084","72","-170"
"2013","1","15","10","6589","1082","72","-14"
"2013","1","15","11","6638","1061","70","15"
"2013","1","15","12","6644","1060","70","50"
"2013","1","15","13","6604","1050","70","63"
"2013","1","15","14","6581","1049","70","61"
"2013","1","15","15","6553","1046","69","15"
"2013","1","15","16","6588","1049","72","13"
"2013","1","15","17","6763","1137","75","-12"
"2013","1","15","18","7180","1238","77","68"
"2013","1","15","19","7195","1197","78","75"
"2013","1","15","20","7042","1163","76","87"
"2013","1","15","21","6847","1133","74","115"
"2013","1","15","22","6601","1093","70","164"
"2013","1","15","23","6094","974","69","-10"
"2013","1","15","24","5610","872","66","-10"
"2013","1","16","1","5229","817","65","86"
"2013","1","16","2","5007","796","66","48"
"2013","1","16","3","4878","771","66","-2"
"2013","1","16","4","4826","770","67","24"
"2013","1","16","5","4868","789","68","-13"
"2013","1","16","6","5106","854","70","-23"
"2013","1","16","7","5682","996","72","-57"
"2013","1","16","8","6398","1092","74","25"
"2013","1","16","9","6569","1095","75","-25"
"2013","1","16","10","6569","1081","75","-45"
"2013","1","16","11","6592","1070","68","-55"
"2013","1","16","12","6605","1042","60","10"
"2013","1","16","13","6570","989","59","-7"
"2013","1","16","14","6557","972","61","-22"
"2013","1","16","15","6491","981","63","73"
"2013","1","16","16","6486","1029","63","25"
"2013","1","16","17","6680","1113","65","-182"
"2013","1","16","18","7109","1239","67","-40"
"2013","1","16","19","7172","1196","66","6"
"2013","1","16","20","7018","1155","66","-70"
"2013","1","16","21","6841","1131","65","137"
"2013","1","16","22","6541","1061","63","56"
"2013","1","16","23","6108","960","60","2"
"2013","1","16","24","5581","866","55","-34"
"2013","1","17","1","5187","798","53","-39"
"2013","1","17","2","4959","759","53","46"
"2013","1","17","3","4832","750","53","50"
"2013","1","17","4","4827","745","59","51"
"2013","1","17","5","4916","775","63","-61"
"2013","1","17","6","5181","858","70","-223"
"2013","1","17","7","5783","1109","75","-47"
"2013","1","17","8","6531","1330","79","-162"
"2013","1","17","9","6684","1318","81","72"
"2013","1","17","10","6771","1269","80","33"
"2013","1","17","11","6813","1247","77","-42"
"2013","1","17","12","6815","1244","77","-15"
"2013","1","17","13","6805","1244","75","-74"
"2013","1","17","14","6889","1237","74","-44"
"2013","1","17","15","6864","1234","77","-100"
"2013","1","17","16","6941","1287","78","49"
"2013","1","17","17","7115","1396","71","-179"
"2013","1","17","18","7448","1548","72","-98"
"2013","1","17","19","7472","1542","71","78"
"2013","1","17","20","7379","1522","71","45"
"2013","1","17","21","7242","1486","71","54"
"2013","1","17","22","6958","1414","60","-15"
"2013","1","17","23","6503","1301","60","35"
"2013","1","17","24","5976","1200","56","33"
"2013","1","18","1","5559","1130","58","-39"
"2013","1","18","2","5309","1100","55","-22"
"2013","1","18","3","5182","1096","51","11"
"2013","1","18","4","5144","1107","53","48"
"2013","1","18","5","5183","1128","57","-14"
"2013","1","18","6","5418","1196","58","-108"
"2013","1","18","7","5968","1332","65","-88"
"2013","1","18","8","6644","1449","66","-196"
"2013","1","18","9","6770","1437","66","-72"
"2013","1","18","10","6842","1387","68","17"
"2013","1","18","11","6911","1363","66","-9"
"2013","1","18","12","6946","1343","61","-10"
"2013","1","18","13","6882","1311","58","119"
"2013","1","18","14","6835","1293","60","98"
"2013","1","18","15","6781","1285","57","-17"
"2013","1","18","16","6854","1330","58","51"
"2013","1","18","17","6954","1400","59","-214"
"2013","1","18","18","7260","1510","64","-90"
"2013","1","18","19","7321","1490","61","-58"
"2013","1","18","20","7173","1450","56","58"
"2013","1","18","21","6938","1412","53","39"
"2013","1","18","22","6645","1347","48","84"
"2013","1","18","23","6229","1248","46","-43"
"2013","1","18","24","5732","1157","44","35"
"2013","1","19","1","5302","1081","41","-42"
"2013","1","19","2","5015","1043","45","-56"
"2013","1","19","3","4824","1015","44","-34"
"2013","1","19","4","4728","1005","44","-114"
"2013","1","19","5","4700","1003","44","-131"
"2013","1","19","6","4761","1023","45","-167"
"2013","1","19","7","4941","1073","46","-104"
"2013","1","19","8","5204","1136","49","-26"
"2013","1","19","9","5440","1047","51","-31"
"2013","1","19","10","5727","1070","52","-10"
"2013","1","19","11","5909","1117","52","-46"
"2013","1","19","12","6022","1129","47","-153"
"2013","1","19","13","6010","1081","55","-57"
"2013","1","19","14","5968","1058","54","-26"
"2013","1","19","15","5919","1025","57","7"
"2013","1","19","16","5928","1035","56","-54"
"2013","1","19","17","6045","1080","55","-155"
"2013","1","19","18","6386","1176","53","42"
"2013","1","19","19","6372","1155","52","-54"
"2013","1","19","20","6208","1118","51","-50"
"2013","1","19","21","6043","1065","49","66"
"2013","1","19","22","5819","1009","46","96"
"2013","1","19","23","5543","941","45","61"
"2013","1","19","24","5187","936","42","-41"
"2013","1","20","1","4865","986","41","-18"
"2013","1","20","2","4626","946","44","-18"
"2013","1","20","3","4467","920","45","-45"
"2013","1","20","4","4459","908","47","-59"
"2013","1","20","5","4468","912","51","-123"
"2013","1","20","6","4546","930","57","-60"
"2013","1","20","7","4707","969","60","-29"
"2013","1","20","8","4941","1013","61","52"
"2013","1","20","9","5177","939","61","34"
"2013","1","20","10","5493","944","61","-67"
"2013","1","20","11","5744","981","60","-130"
"2013","1","20","12","5897","1025","58","-141"
"2013","1","20","13","5982","1053","61","-71"
"2013","1","20","14","5985","1021","61","-66"
"2013","1","20","15","5984","1018","61","-7"
"2013","1","20","16","6029","1032","60","42"
"2013","1","20","17","6232","1138","62","-45"
"2013","1","20","18","6698","1299","65","-15"
"2013","1","20","19","6859","1306","66","46"
"2013","1","20","20","6724","1291","64","-52"
"2013","1","20","21","6564","1230","64","-102"
"2013","1","20","22","6332","1153","63","-153"
"2013","1","20","23","5983","1088","62","-4"
"2013","1","20","24","5577","1085","59","-26"
"2013","1","21","1","5254","1113","56","-46"
"2013","1","21","2","5056","1078","59","-67"
"2013","1","21","3","4951","1065","60","-90"
"2013","1","21","4","4921","1075","61","-120"
"2013","1","21","5","4993","1103","63","-117"
"2013","1","21","6","5246","1175","61","-195"
"2013","1","21","7","5836","1327","59","-128"
"2013","1","21","8","6550","1447","64","-79"
"2013","1","21","9","6753","1422","61","150"
"2013","1","21","10","6890","1403","57","219"
"2013","1","21","11","7030","1384","57","133"
"2013","1","21","12","7100","1372","40","131"
