"Year","Month","Day","Hour","Toronto","Ottawa","Bruce","Difference","Holiday & Weekends","Price_Tor","Price_Ott","Price_Bruce","
"
"2017","1","1","1","5665","1051","72","2,268","1","0","0","0"
"2017","1","1","2","5665","1051","72","2,673","1","0","0","0"
"2017","1","1","3","5665","1051","72","2,974","1","0","0","0"
"2017","1","1","4","5665","1051","72","3,186","1","0","0","0"
"2017","1","1","5","5665","1051","72","3,227","1","0","0","0"
"2017","1","1","6","5665","1051","72","3,247","1","0","0","0"
"2017","1","1","7","5665","1051","72","3,033","1","0","0","0"
"2017","1","1","8","5665","1051","72","2,725","1","1.01","1.01","0.98"
"2017","1","1","9","5665","1051","72","2,423","1","0.96","0.96","0.94"
"2017","1","1","10","5665","1051","72","2,146","1","4.04","4.04","3.92"
"2017","1","1","11","5665","1051","72","2,063","1","0.5","0.5","0.48"
"2017","1","1","12","5665","1051","72","2,236","1","0","0","0"
"2017","1","1","13","5665","1051","72","2,223","1","0","0","0"
"2017","1","1","14","5665","1051","72","2,349","1","0","0","0"
"2017","1","1","15","5665","1051","72","2,348","1","0.99","0.99","0.96"
"2017","1","1","16","5665","1051","72","1,864","1","5.65","5.65","5.48"
"2017","1","1","17","5665","1051","72","848","1","1.71","1.71","1.66"
"2017","1","1","18","5665","1051","72","-489","1","12.42","12.42","12.06"
"2017","1","1","19","5665","1051","72","-522","1","23.55","23.55","22.86"
"2017","1","1","20","5665","1051","72","-228","1","8.8","8.8","8.54"
"2017","1","1","21","5665","1051","72","4","1","14.51","14.51","14.09"
"2017","1","1","22","5665","1051","72","516","1","14.5","14.5","14.08"
"2017","1","1","23","5665","1051","72","1,175","1","14.51","14.51","14.08"
"2017","1","1","24","5665","1051","72","1,944","1","36.48","36.48","35.42"
"2017","1","2","1","5774","958","71","2,649","1","14.52","14.52","14.09"
"2017","1","2","2","5777","955","71","2,907","1","14.52","14.52","14.1"
"2017","1","2","3","5781","953","71","3,151","1","7.03","7.03","6.82"
"2017","1","2","4","5784","950","71","3,266","1","0.47","0.47","0.46"
"2017","1","2","5","5787","947","71","3,192","1","0","0","0"
"2017","1","2","6","5791","944","71","2,916","1","0","0","0"
"2017","1","2","7","5794","941","71","2,364","1","0","0","0"
"2017","1","2","8","5797","938","71","1,542","1","-0.02","-0.02","-0.02"
"2017","1","2","9","5801","936","71","1,341","1","0","0","0"
"2017","1","2","10","5804","933","71","1,329","1","0","0","0"
"2017","1","2","11","5807","930","71","1,427","1","0","0","0"
"2017","1","2","12","5811","927","71","1,466","1","5.23","5.23","5.08"
"2017","1","2","13","5814","924","71","1,462","1","14.52","14.52","14.09"
"2017","1","2","14","5817","922","71","1,447","1","14.51","14.51","14.09"
"2017","1","2","15","5821","919","70","1,100","1","11.71","11.71","11.36"
"2017","1","2","16","5824","916","70","521","1","12.5","12.5","12.13"
"2017","1","2","17","5827","913","70","-456","1","7.91","7.91","7.68"
"2017","1","2","18","5830","910","70","-1,720","1","6.2","6.2","6.01"
"2017","1","2","19","5834","908","70","-1,416","1","6.08","6.08","5.91"
"2017","1","2","20","5837","905","70","-1,174","1","11.95","11.95","11.6"
"2017","1","2","21","5840","902","70","-779","1","13.19","13.19","12.81"
"2017","1","2","22","5844","899","70","-303","1","148.05","148.05","143.74"
"2017","1","2","23","5847","896","70","572","1","80.94","80.94","78.58"
"2017","1","2","24","5850","894","70","1,690","1","4.05","4.05","3.94"
"2017","1","3","1","5854","891","70","2,377","0","8.34","8.34","8.09"
"2017","1","3","2","5857","888","70","2,721","0","1.99","1.99","1.93"
"2017","1","3","3","5860","885","70","2,978","0","2.89","2.89","2.8"
"2017","1","3","4","5864","882","70","3,049","0","0","0","0"
"2017","1","3","5","5867","879","70","2,991","0","0","0","0"
"2017","1","3","6","5870","877","70","2,488","0","3.9","3.9","3.79"
"2017","1","3","7","5874","874","70","1,306","0","10.48","10.48","10.17"
"2017","1","3","8","5877","871","70","-21","0","29.8","29.8","28.93"
"2017","1","3","9","5880","868","70","-425","0","123.01","123.01","119.43"
"2017","1","3","10","5884","865","70","-868","0","14.51","14.51","14.08"
"2017","1","3","11","5887","863","70","-1,172","0","30.14","30.14","29.26"
"2017","1","3","12","5890","860","70","-1,446","0","273.98","273.98","266"
"2017","1","3","13","5894","857","70","-1,380","0","150.86","150.86","146.47"
"2017","1","3","14","5897","854","70","-1,422","0","22.75","22.75","22.08"
"2017","1","3","15","5900","851","70","-1,481","0","17.53","17.53","17.02"
"2017","1","3","16","5903","849","70","-1,550","0","24.16","24.16","23.45"
"2017","1","3","17","5907","846","70","-2,037","0","14.49","14.49","14.07"
"2017","1","3","18","5910","843","70","-2,893","0","21.5","21.5","20.87"
"2017","1","3","19","5913","840","70","-2,534","0","35.07","35.07","34.04"
"2017","1","3","20","5917","837","70","-2,263","0","36.86","36.86","35.79"
"2017","1","3","21","5920","835","70","-1,818","0","51.79","51.79","50.28"
"2017","1","3","22","5923","832","70","-1,150","0","25.16","25.16","24.42"
"2017","1","3","23","5829","814","67","-151","0","19.94","19.94","19.36"
"2017","1","3","24","5406","820","61","-19","0","4.44","4.44","4.31"
"2017","1","4","1","5051","726","50","-34","0","-0.25","-0.25","-0.24"
"2017","1","4","2","4828","623","50","-39","0","0","0","0"
"2017","1","4","3","4696","606","49","-86","0","-1.3","-1.3","-1.26"
"2017","1","4","4","4634","586","52","-61","0","-3","-3","-2.91"
"2017","1","4","5","4665","611","55","-16","0","-3","-3","-2.91"
"2017","1","4","6","4889","657","57","-48","0","-0.5","-0.5","-0.49"
"2017","1","4","7","5284","792","62","-120","0","0","0","0"
"2017","1","4","8","5795","836","60","-37","0","-0.02","-0.02","-0.02"
"2017","1","4","9","6057","822","65","111","0","0","0","0"
"2017","1","4","10","6195","854","68","42","0","0","0","0"
"2017","1","4","11","6406","818","72","6","0","0.49","0.49","0.48"
"2017","1","4","12","6575","813","78","73","0","0","0","0"
"2017","1","4","13","6684","797","77","110","0","0","0","0"
"2017","1","4","14","6691","797","78","8","0","0","0","0"
"2017","1","4","15","6684","807","77","63","0","0","0","0"
"2017","1","4","16","6676","835","79","-61","0","1.51","1.51","1.46"
"2017","1","4","17","6832","916","82","-29","0","5.53","5.53","5.37"
"2017","1","4","18","7230","1016","85","-101","0","10.36","10.36","10.06"
"2017","1","4","19","7224","979","86","136","0","11.04","11.04","10.72"
"2017","1","4","20","7097","959","84","182","0","7.8","7.8","7.57"
"2017","1","4","21","6968","955","82","140","0","9.88","9.88","9.59"
"2017","1","4","22","6714","901","81","19","0","11.12","11.12","10.79"
"2017","1","4","23","6341","811","77","31","0","14.51","14.51","14.09"
"2017","1","4","24","5906","767","72","41","0","9.1","9.1","8.83"
"2017","1","5","1","5579","718","69","-21","0","8.31","8.31","8.07"
"2017","1","5","2","5333","683","67","-89","0","0","0","0"
"2017","1","5","3","5202","663","65","-49","0","0","0","0"
"2017","1","5","4","5146","660","66","-35","0","0","0","0"
"2017","1","5","5","5168","673","70","-29","0","0","0","0"
"2017","1","5","6","5386","750","71","-71","0","1.21","1.21","1.17"
"2017","1","5","7","5835","900","77","-128","0","1","1","0.97"
"2017","1","5","8","6349","919","77","-71","0","4.22","4.22","4.1"
"2017","1","5","9","6557","896","78","96","0","16.34","16.34","15.87"
"2017","1","5","10","6709","895","77","-19","0","36.01","36.01","34.96"
"2017","1","5","11","6790","877","84","26","0","16.95","16.95","16.45"
"2017","1","5","12","6875","889","83","26","0","19.99","19.99","19.4"
"2017","1","5","13","6851","897","79","24","0","18.35","18.35","17.81"
"2017","1","5","14","6881","898","76","12","0","28.9","28.9","28.05"
"2017","1","5","15","6903","941","76","-9","0","20.76","20.76","20.16"
"2017","1","5","16","6905","943","79","-97","0","20.65","20.65","20.04"
"2017","1","5","17","7039","1019","82","-63","0","8.18","8.18","7.94"
"2017","1","5","18","7361","1084","80","-221","0","39.84","39.84","38.68"
"2017","1","5","19","7358","1057","82","38","0","14.53","14.53","14.1"
"2017","1","5","20","7253","1033","83","110","0","18.42","18.42","17.88"
"2017","1","5","21","7114","1001","80","18","0","12.5","12.5","12.13"
"2017","1","5","22","6862","945","84","1","0","13.11","13.11","12.72"
"2017","1","5","23","6463","833","75","38","0","16.63","16.63","16.15"
"2017","1","5","24","6035","850","76","86","0","15.11","15.11","14.67"
"2017","1","6","1","5668","797","76","-48","0","26.55","26.55","25.78"
"2017","1","6","2","5435","788","73","-78","0","20.01","20.01","19.42"
"2017","1","6","3","5349","706","74","-35","0","14.52","14.52","14.09"
"2017","1","6","4","5315","786","73","-18","0","14.5","14.5","14.08"
"2017","1","6","5","5331","734","74","-68","0","13.81","13.81","13.4"
"2017","1","6","6","5560","812","78","-8","0","1.5","1.5","1.46"
"2017","1","6","7","5981","905","76","-100","0","11.77","11.77","11.42"
"2017","1","6","8","6470","1023","79","-98","0","24.6","24.6","23.88"
"2017","1","6","9","6673","1022","77","-26","0","28.65","28.65","27.82"
"2017","1","6","10","6766","1007","82","-112","0","40.26","40.26","39.09"
"2017","1","6","11","6814","988","74","35","0","11.7","11.7","11.35"
"2017","1","6","12","6850","958","79","115","0","3.04","3.04","2.95"
"2017","1","6","13","6810","954","79","22","0","7.54","7.54","7.32"
"2017","1","6","14","6803","924","78","9","0","7.78","7.78","7.55"
"2017","1","6","15","6743","928","81","17","0","14.51","14.51","14.08"
