"Year","Month","Day","Hour","Toronto","Ottawa","Bruce","Difference","Holiday & Weekends","Price_Tor","Price_Ott","Price_Bruce","
"
"2010","1","1","1","4966","1060","62","-16","0","40.7","41.52","39.53"
"2010","1","1","2","4761","1018","62","42","0","28.41","28.98","27.59"
"2010","1","1","3","4594","982","59","90","0","27.43","27.98","26.64"
"2010","1","1","4","4443","967","54","61","0","30.53","31.15","29.65"
"2010","1","1","5","4375","975","57","-57","0","29.61","30.21","28.75"
"2010","1","1","6","4395","992","61","-56","0","35.96","36.68","34.92"
"2010","1","1","7","4489","1030","59","-135","0","22.41","22.87","21.76"
"2010","1","1","8","4573","1049","64","-18","0","13.35","13.62","12.97"
"2010","1","1","9","4628","1067","63","80","0","7.62","7.78","7.4"
"2010","1","1","10","4830","1115","66","165","0","9.78","9.98","9.49"
"2010","1","1","11","5056","1137","67","57","0","31.65","32.29","30.74"
"2010","1","1","12","5266","1154","64","36","0","21.37","21.8","20.75"
"2010","1","1","13","5389","1155","64","-36","0","25.48","25.99","24.74"
"2010","1","1","14","5477","1169","66","50","0","16.85","17.19","16.37"
"2010","1","1","15","5531","1174","66","55","0","25.44","25.95","24.7"
"2010","1","1","16","5584","1187","68","11","0","7.53","7.68","7.31"
"2010","1","1","17","5782","1268","70","-179","0","11.1","11.32","10.78"
"2010","1","1","18","6246","1352","70","8","0","18.51","18.88","17.98"
"2010","1","1","19","6271","1315","71","-76","0","39.59","40.39","38.45"
"2010","1","1","20","6157","1273","69","-4","0","30.69","31.31","29.8"
"2010","1","1","21","6042","1238","67","-99","0","34.81","35.52","33.81"
"2010","1","1","22","5911","1200","66","-6","0","30.39","31","29.51"
"2010","1","1","23","5697","1146","63","9","0","35.17","35.88","34.15"
"2010","1","1","24","5393","1075","61","-65","0","24.33","24.83","23.63"
"2010","1","2","1","5115","1021","58","-39","1","30.81","31.44","29.92"
"2010","1","2","2","4916","989","57","6","1","27.12","27.66","26.33"
"2010","1","2","3","4795","975","58","4","1","26.78","27.32","26.01"
"2010","1","2","4","4733","969","60","-81","1","27.15","27.7","26.37"
"2010","1","2","5","4727","978","60","43","1","28.87","29.45","28.03"
"2010","1","2","6","4813","1007","62","-55","1","33.98","34.66","32.99"
"2010","1","2","7","4987","1052","64","-145","1","32.01","32.66","31.09"
"2010","1","2","8","5236","1109","66","-79","1","33.54","34.22","32.57"
"2010","1","2","9","5447","1159","71","-20","1","30.62","31.24","29.74"
"2010","1","2","10","5743","1220","74","50","1","34.28","34.97","33.29"
"2010","1","2","11","6001","1243","71","-83","1","51.42","52.46","49.93"
"2010","1","2","12","6209","1265","75","-89","1","46.07","47","44.73"
"2010","1","2","13","6256","1275","73","-123","1","44.96","45.86","43.66"
"2010","1","2","14","6189","1270","73","-121","1","43.12","43.99","41.88"
"2010","1","2","15","6154","1284","71","-65","1","33.36","34.04","32.4"
"2010","1","2","16","6213","1289","70","66","1","41.79","42.63","40.58"
"2010","1","2","17","6439","1384","72","-78","1","30.47","31.08","29.59"
"2010","1","2","18","6963","1497","77","-49","1","533.9","537.95","527.78"
"2010","1","2","19","6992","1483","77","-165","1","570.49","571.91","567.96"
"2010","1","2","20","6844","1438","76","-32","1","53.68","54.76","52.13"
"2010","1","2","21","6677","1390","76","-118","1","43.28","44.15","42.03"
"2010","1","2","22","6501","1341","73","70","1","42.53","43.39","41.3"
"2010","1","2","23","6237","1274","71","27","1","40.54","41.36","39.37"
"2010","1","2","24","5900","1192","67","13","1","36.76","37.5","35.7"
"2010","1","3","1","5574","1138","65","19","0","36.04","36.77","35"
"2010","1","3","2","5347","1101","63","18","0","45.07","45.98","43.78"
"2010","1","3","3","5191","1082","62","-44","0","35.47","36.18","34.44"
"2010","1","3","4","5105","1070","63","-13","0","36.32","37.05","35.27"
"2010","1","3","5","5084","1065","62","-100","0","33.59","34.27","32.62"
"2010","1","3","6","5132","1083","64","-29","0","34.77","35.48","33.77"
"2010","1","3","7","5235","1121","65","-73","0","30.05","30.65","29.18"
"2010","1","3","8","5393","1165","68","-100","0","34.37","35.07","33.38"
"2010","1","3","9","5562","1206","72","-5","0","35.04","35.75","34.03"
"2010","1","3","10","5863","1261","74","67","0","34.12","34.81","33.14"
"2010","1","3","11","6154","1302","73","56","0","34.43","35.13","33.44"
"2010","1","3","12","6373","1326","73","-30","0","37.87","38.64","36.78"
"2010","1","3","13","6476","1330","73","-59","0","32.04","32.69","31.11"
"2010","1","3","14","6542","1332","73","71","0","23.38","23.85","22.7"
"2010","1","3","15","6556","1327","73","178","0","36.94","37.69","35.88"
"2010","1","3","16","6592","1345","73","129","0","50.26","51.27","48.81"
"2010","1","3","17","6821","1433","75","-68","0","27.19","27.74","26.41"
"2010","1","3","18","7320","1535","76","-115","0","52.96","54.03","51.43"
"2010","1","3","19","7307","1503","78","-194","0","50.01","51.02","48.56"
"2010","1","3","20","7108","1464","76","-32","0","50.8","51.83","49.34"
"2010","1","3","21","6930","1416","73","-132","0","48.94","49.93","47.53"
"2010","1","3","22","6698","1346","71","-58","0","42.87","43.73","41.63"
"2010","1","3","23","6324","1249","69","-60","0","35.83","36.56","34.8"
"2010","1","3","24","5893","1137","62","-24","0","32.46","33.12","31.52"
"2010","1","4","1","5559","1068","61","79","0","45.03","45.94","43.73"
"2010","1","4","2","5362","1038","61","-32","0","36.38","37.11","35.33"
"2010","1","4","3","5236","1021","61","-31","0","30.92","31.54","30.03"
"2010","1","4","4","5196","1022","61","3","0","33.01","33.67","32.05"
"2010","1","4","5","5231","1039","64","56","0","35.44","36.15","34.42"
"2010","1","4","6","5473","1120","67","-134","0","29.14","29.73","28.3"
"2010","1","4","7","6028","1258","72","-155","0","27.75","28.32","26.95"
"2010","1","4","8","6783","1376","75","17","0","36.14","36.87","35.1"
"2010","1","4","9","7019","1394","75","-122","0","29.33","29.93","28.49"
"2010","1","4","10","7193","1402","73","92","0","33.52","34.2","32.55"
"2010","1","4","11","7373","1407","72","-2","0","43.04","43.91","41.79"
"2010","1","4","12","7417","1401","74","-290","0","32.3","32.95","31.37"
"2010","1","4","13","7381","1399","73","-38","0","31.84","32.49","30.93"
"2010","1","4","14","7360","1386","69","-66","0","34.65","35.35","33.65"
