"Year","Month","Day","Hour","Toronto","Ottawa","Bruce","Difference","Holiday & Weekends","Price_Tor","Price_Ott","Price_Bruce","
"
"2005","1","1","1","4730","1109","36","77","0","30.1","31.04","29.21"
"2005","1","1","2","4584","1058","34","-1","0","27.02","27.87","26.23"
"2005","1","1","3","4436","1016","34","47","0","36.47","37.61","35.4"
"2005","1","1","4","4314","989","34","81","0","29.82","30.75","28.94"
"2005","1","1","5","4234","984","32","33","0","17.57","18.12","17.05"
"2005","1","1","6","4221","996","36","39","0","18.53","19.11","17.99"
"2005","1","1","7","4244","1017","34","39","0","33.55","34.6","32.56"
"2005","1","1","8","4326","1085","37","45","0","29.93","30.86","29.05"
"2005","1","1","9","4401","1146","42","22","0","29.72","30.64","28.84"
"2005","1","1","10","4606","1233","47","3","0","26.06","26.87","25.29"
"2005","1","1","11","4822","1327","48","64","0","25.61","26.41","24.85"
"2005","1","1","12","4964","1369","50","16","0","32.15","33.16","31.21"
"2005","1","1","13","5065","1314","49","38","0","27.6","28.46","26.78"
"2005","1","1","14","5086","1300","49","34","0","49.5","51.04","48.04"
"2005","1","1","15","5116","1283","50","10","0","37.73","38.91","36.62"
"2005","1","1","16","5161","1319","48","-13","0","27.69","28.55","26.87"
"2005","1","1","17","5327","1423","50","-29","0","47.29","48.76","45.89"
"2005","1","1","18","5703","1644","54","-2","0","123.71","127.58","120.07"
"2005","1","1","19","5751","1626","54","25","0","45.29","46.7","43.96"
"2005","1","1","20","5666","1601","57","-30","0","51.8","53.42","50.28"
"2005","1","1","21","5560","1529","52","36","0","47.03","48.5","45.64"
"2005","1","1","22","5428","1440","50","16","0","41.83","43.14","40.6"
"2005","1","1","23","5254","1347","49","8","0","31.65","32.64","30.72"
"2005","1","1","24","5003","1229","44","31","0","33.48","34.52","32.49"
"2005","1","2","1","4739","1160","40","41","1","16.97","17.5","16.47"
"2005","1","2","2","4550","1122","35","25","1","18.48","19.06","17.94"
"2005","1","2","3","4436","1111","33","18","1","22.93","23.65","22.26"
"2005","1","2","4","4349","1114","33","20","1","22.93","23.65","22.26"
"2005","1","2","5","4339","1124","36","-30","1","41.44","42.74","40.22"
"2005","1","2","6","4385","1148","42","9","1","19.83","20.45","19.25"
"2005","1","2","7","4448","1198","46","-4","1","38","39.19","36.88"
"2005","1","2","8","4610","1282","48","1","1","56.52","58.29","54.86"
"2005","1","2","9","4781","1403","53","23","1","49.29","50.83","47.84"
"2005","1","2","10","5080","1532","55","37","1","55.92","57.67","54.27"
"2005","1","2","11","5368","1631","57","-21","1","40.85","42.13","39.65"
"2005","1","2","12","5572","1684","53","94","1","64.29","66.3","62.4"
"2005","1","2","13","5676","1642","51","70","1","75.09","77.44","72.88"
"2005","1","2","14","5686","1625","50","-12","1","60.28","62.16","58.51"
"2005","1","2","15","5689","1596","49","-17","1","57.23","59.02","55.54"
"2005","1","2","16","5720","1621","50","-36","1","39.64","40.88","38.47"
"2005","1","2","17","5860","1811","51","-47","1","40.29","41.55","39.11"
"2005","1","2","18","6150","1913","50","-114","1","88.01","90.76","85.43"
"2005","1","2","19","6109","1863","51","-5","1","45.29","46.7","43.96"
"2005","1","2","20","5947","1779","51","-16","1","56.14","57.89","54.49"
"2005","1","2","21","5827","1698","48","-18","1","39.58","40.82","38.41"
"2005","1","2","22","5652","1585","47","-4","1","34","35.07","33"
"2005","1","2","23","5401","1420","45","67","1","24.81","25.59","24.08"
"2005","1","2","24","5065","1295","39","79","1","28.12","29","27.3"
"2005","1","3","1","4777","1156","38","56","0","25.87","26.68","25.11"
"2005","1","3","2","4589","1117","36","-10","0","25.79","26.6","25.03"
"2005","1","3","3","4472","1099","35","-49","0","21.48","22.15","20.85"
"2005","1","3","4","4418","1100","39","-29","0","21.84","22.52","21.19"
"2005","1","3","5","4436","1108","37","-26","0","23.18","23.9","22.5"
"2005","1","3","6","4602","1160","38","-16","0","33.87","34.92","32.87"
"2005","1","3","7","4964","1281","44","-64","0","37.05","38.21","35.96"
"2005","1","3","8","5590","1488","50","-10","0","37.76","38.94","36.65"
"2005","1","3","9","5859","1537","51","-5","0","43.27","44.62","42"
"2005","1","3","10","6033","1566","49","-69","0","36.59","37.73","35.51"
"2005","1","3","11","6233","1589","48","-65","0","40.88","42.15","39.68"
"2005","1","3","12","6355","1583","51","-53","0","36.09","37.22","35.03"
"2005","1","3","13","6350","1551","51","-178","0","37.71","38.89","36.6"
