"Year","Month","Day","Hour","Toronto","Ottawa","Bruce","Difference","Holiday & Weekends","HOEP Price","
"2014","1","5","5","4930","1036","55","-15","0","33.11"
"2014","1","5","6","4961","1047","54","-1","0","33.33"
"2014","1","5","7","5050","1076","56","28","0","33.27"
"2014","1","5","8","5220","1117","60","9","0","33.42"
"2014","1","5","9","5395","1166","62","65","0","30.57"
"2014","1","5","10","5700","1213","63","143","0","30.9"
"2014","1","5","11","5957","1244","63","-53","0","38.96"
"2014","1","5","12","6111","1264","60","39","0","38.28"
"2014","1","5","13","6188","1273","60","8","0","38.35"
"2014","1","5","14","6192","1277","58","78","0","38.13"
"2014","1","5","15","6218","1273","57","181","0","37.79"
"2014","1","5","16","6306","1299","58","54","0","37.5"
"2014","1","5","17","6559","1382","60","-12","0","35.91"
"2014","1","5","18","7010","1485","85","-88","0","39.21"
"2014","1","5","19","7037","1451","109","-49","0","38.99"
"2014","1","5","20","6888","1411","107","179","0","38.04"
"2014","1","5","21","6680","1360","106","58","0","37.39"
"2014","1","5","22","6397","1319","105","59","0","36.59"
"2014","1","5","23","6010","1223","100","95","0","26.86"
"2014","1","5","24","5613","1124","93","97","0","15.53"
"2014","1","6","1","5284","936","89","-94","0","-2.93"
"2014","1","6","2","5077","863","91","-54","0","-2.2"
"2014","1","6","3","4978","800","93","-64","0","0"
"2014","1","6","4","4937","787","97","77","0","0.89"
"2014","1","6","5","4994","789","100","75","0","11.86"
"2014","1","6","6","5257","863","102","-148","0","2.97"
"2014","1","6","7","5788","1032","102","-39","0","6.78"
"2014","1","6","8","6509","1218","102","-73","0","34.7"
"2014","1","6","9","6653","1222","103","15","0","24.76"
"2014","1","6","10","6751","1227","106","0","0","15.92"
"2014","1","6","11","6878","1261","113","0","0","37.37"
"2014","1","6","12","7013","1296","106","79","0","28.5"
"2014","1","6","13","7109","1326","109","190","0","27.04"
"2014","1","6","14","7153","1305","117","130","0","36.11"
"2014","1","6","15","7126","1306","117","78","0","28.67"
"2014","1","6","16","7141","1354","116","56","0","35.99"
"2014","1","6","17","7371","1415","119","-79","0","38.16"
"2014","1","6","18","7828","1546","121","-102","0","53.57"
"2014","1","6","19","7924","1512","124","-27","0","70.35"
"2014","1","6","20","7836","1467","123","46","0","38.53"
"2014","1","6","21","7698","1444","121","134","0","38.46"
"2014","1","6","22","7394","1345","121","203","0","38.21"
"2014","1","6","23","6946","1273","119","118","0","37.49"
"2014","1","6","24","6482","1079","116","239","0","33.77"
"2014","1","7","1","6136","1013","117","123","0","34.42"
"2014","1","7","2","5955","967","117","122","0","38.62"
"2014","1","7","3","5851","950","118","149","0","51.18"
"2014","1","7","4","5836","947","119","133","0","34.8"
"2014","1","7","5","5870","950","117","132","0","14.34"
"2014","1","7","6","6092","975","121","-56","0","55.45"
"2014","1","7","7","6604","1177","124","-52","0","52.6"
"2014","1","7","8","7281","1231","126","-13","0","88.48"
"2014","1","7","9","7404","1238","127","-109","0","74.95"
"2014","1","7","10","7516","1216","128","303","0","56.64"
"2014","1","7","11","7680","1160","129","127","0","56.71"
"2014","1","7","12","7655","1141","129","68","0","67.12"
"2014","1","7","13","7679","1166","129","76","0","73.05"
"2014","1","7","14","7697","1133","136","5","0","90.61"
"2014","1","7","15","7626","1160","139","82","0","59.1"
"2014","1","7","16","7640","1191","135","137","0","135.92"
"2014","1","7","17","7782","1311","137","96","0","158.61"
"2014","1","7","18","8211","1415","139","152","0","266.21"
"2014","1","7","19","8281","1395","137","-49","0","278.93"
"2014","1","7","20","8163","1351","137","75","0","285"
"2014","1","7","21","7966","1344","135","57","0","276.63"
"2014","1","7","22","7632","1252","134","155","0","131.05"
"2014","1","7","23","7172","1161","129","173","0","88.6"
"2014","1","7","24","6698","1133","127","133","0","56.25"
"2014","1","8","1","6296","1010","126","170","0","48.82"
"2014","1","8","2","6053","968","126","113","0","47.64"
"2014","1","8","3","5932","982","125","153","0","44.22"
"2014","1","8","4","5817","967","124","131","0","45.19"
"2014","1","8","5","5874","996","126","170","0","43.09"
"2014","1","8","6","6081","1048","127","62","0","49.86"
"2014","1","8","7","6589","1138","128","-40","0","100.73"
"2014","1","8","8","7268","1212","129","-12","0","259.67"
"2014","1","8","9","7427","1229","130","63","0","190.06"
"2014","1","8","10","7480","1320","128","171","0","64.4"
"2014","1","8","11","7499","1403","130","199","0","56.07"
"2014","1","8","12","7491","1403","129","166","0","55.84"
"2014","1","8","13","7469","1396","130","250","0","47.35"
"2014","1","8","14","7446","1381","131","103","0","53.92"
"2014","1","8","15","7391","1405","128","194","0","54.33"
"2014","1","8","16","7461","1430","127","136","0","57.1"
"2014","1","8","17","7589","1503","130","54","0","126.9"
"2014","1","8","18","7892","1614","131","93","0","246.72"
"2014","1","8","19","7909","1566","130","100","0","212.95"
"2014","1","8","20","7822","1556","132","222","0","206.57"
"2014","1","8","21","7651","1513","130","196","0","104.05"
"2014","1","8","22","7375","1430","126","258","0","54.92"
"2014","1","8","23","6895","1303","124","136","0","46.14"
"2014","1","8","24","6374","1221","121","129","0","44.96"
"2014","1","9","1","5974","1124","118","83","0","49.11"
"2014","1","9","2","5757","1115","119","94","0","43.23"
"2014","1","9","3","5616","1088","119","95","0","40.55"
"2014","1","9","4","5616","1082","119","80","0","39.65"
"2014","1","9","5","5676","1109","121","70","0","39.6"
"2014","1","9","6","5877","1177","123","-47","0","39.27"
"2014","1","9","7","6439","1308","127","111","0","50.47"
"2014","1","9","8","7064","1404","128","-97","0","133.18"
"2014","1","9","9","7170","1360","128","187","0","79.56"
"2014","1","9","10","7213","1319","127","232","0","46.48"
"2014","1","9","11","7297","1291","128","204","0","39.86"
"2014","1","9","12","7285","1271","126","226","0","39.85"
"2014","1","9","13","7216","1249","125","213","0","40.05"
"2014","1","9","14","7229","1231","121","146","0","39.86"
"2014","1","9","15","7165","1240","121","232","0","39.82"
"2014","1","9","16","7152","1292","124","147","0","40.04"
"2014","1","9","17","7297","1402","123","29","0","44.96"
"2014","1","9","18","7736","1527","129","-32","0","66.87"
"2014","1","9","19","7786","1519","131","-26","0","140.81"
"2014","1","9","20","7665","1490","130","125","0","48.86"
"2014","1","9","21","7505","1469","131","110","0","74.59"
"2014","1","9","22","7189","1386","129","28","0","44.13"
"2014","1","9","23","6727","1276","124","163","0","46.93"
"2014","1","9","24","6212","1173","120","138","0","39.77"
"2014","1","10","1","5859","1093","120","165","0","39.24"
"2014","1","10","2","5651","1087","118","4","0","43.13"
"2014","1","10","3","5464","1059","119","31","0","32.05"
"2014","1","10","4","5430","1068","119","73","0","36.29"
"2014","1","10","5","5448","1093","119","67","0","38.39"
"2014","1","10","6","5668","1161","121","-105","0","49.77"
"2014","1","10","7","6178","1284","125","-40","0","61.93"
"2014","1","10","8","6819","1365","126","-81","0","90.88"
"2014","1","10","9","6937","1373","125","22","0","49.58"
"2014","1","10","10","7000","1329","123","142","0","42.21"
"2014","1","10","11","7111","1330","120","108","0","42.22"
"2014","1","10","12","7155","1353","84","153","0","42.16"
"2014","1","10","13","7105","1335","81","102","0","42.04"
"2014","1","10","14","7073","1350","99","42","0","38.43"
"2014","1","10","15","7030","1321","124","87","0","38.71"
"2014","1","10","16","6960","1343","114","83","0","38.39"
"2014","1","10","17","7047","1412","95","-63","0","39.04"
"2014","1","10","18","7318","1487","119","8","0","41.14"
"2014","1","10","19","7274","1426","118","47","0","41.81"
"2014","1","10","20","7111","1405","113","242","0","37.94"
"2014","1","10","21","6914","1352","113","226","0","37.9"
"2014","1","10","22","6627","1309","107","135","0","39.69"
"2014","1","10","23","6197","1218","105","25","0","37.4"
"2014","1","10","24","5704","1137","104","73","0","60.42"
"2014","1","11","1","5337","916","102","98","0","28.55"
"2014","1","11","2","5125","827","99","76","0","25.97"
"2014","1","11","3","4985","794","103","66","0","24.07"
"2014","1","11","4","4886","774","108","-32","0","16.59"
"2014","1","11","5","4843","778","109","18","0","13.69"
"2014","1","11","6","4897","812","105","29","0","1.2"
"2014","1","11","7","5085","832","103","28","0","2.17"
"2014","1","11","8","5338","895","106","84","0","-2.45"
"2014","1","11","9","5608","969","111","-44","0","13.29"
"2014","1","11","10","5902","1039","134","-65","0","34.43"
"2014","1","11","11","6137","1115","153","-132","0","86.97"
"2014","1","11","12","6255","1145","154","0","0","35.31"
"2014","1","11","13","6281","1127","151","6","0","30.63"
"2014","1","11","14","6257","1084","151","29","0","35.57"
"2014","1","11","15","6195","1101","152","74","0","34.47"
"2014","1","11","16","6110","1103","150","124","0","27.02"
"2014","1","11","17","6213","1173","152","54","0","33.2"
"2014","1","11","18","6516","1249","151","93","0","31.69"
"2014","1","11","19","6548","1194","153","43","0","31.91"
"2014","1","11","20","6391","1079","151","95","0","30.54"
"2014","1","11","21","6235","1026","150","129","0","24.51"
"2014","1","11","22","5994","969","149","-8","0","20.04"
"2014","1","11","23","5732","907","147","62","0","31.05"
"2014","1","11","24","5419","852","148","59","0","13.59"
"2014","1","12","1","5099","804","143","30","0","12.61"
"2014","1","12","2","4884","777","143","17","0","13.15"
"2014","1","12","3","4730","750","144","37","0","13.06"
"2014","1","12","4","4627","741","144","62","0","18.65"
"2014","1","12","5","4604","742","145","53","0","12.99"
"2014","1","12","6","4652","732","147","31","0","18.35"
"2014","1","12","7","4777","749","148","46","0","21.31"
"2014","1","12","8","5004","792","150","-5","0","47.07"
"2014","1","12","9","5244","835","152","-31","0","40.32"
"2014","1","12","10","5539","883","156","-16","0","42.87"
"2014","1","12","11","5748","934","155","2","0","32.15"
"2014","1","12","12","5903","957","151","119","0","26.17"
"2014","1","12","13","6024","975","150","155","0","23.54"
"2014","1","12","14","6030","972","149","123","0","20.56"
"2014","1","12","15","5983","974","148","178","0","22.13"
"2014","1","12","16","5971","1000","149","157","0","19.06"
"2014","1","12","17","6082","1076","148","60","0","16.96"
"2014","1","12","18","6619","1201","155","166","0","33.39"
"2014","1","12","19","6724","1167","157","44","0","34.3"
"2014","1","12","20","6599","1125","158","32","0","32.42"
"2014","1","12","21","6438","1092","155","39","0","21.36"
"2014","1","12","22","6196","1025","153","1","0","20.19"
"2014","1","12","23","5857","953","152","38","0","22.43"
"2014","1","12","24","5468","858","150","4","0","18.44"
"2014","1","13","1","5108","778","149","76","0","16.65"
"2014","1","13","2","4916","753","146","52","0","14.45"
"2014","1","13","3","4826","743","149","34","0","14.32"
"2014","1","13","4","4812","719","149","-47","0","10.56"
"2014","1","13","5","4817","743","150","-74","0","14.78"
"2014","1","13","6","5073","799","151","-43","0","12.44"
"2014","1","13","7","5687","902","154","43","0","19.08"
"2014","1","13","8","6413","1030","156","-52","0","24.37"
"2014","1","13","9","6554","1017","156","54","0","18.65"
"2014","1","13","10","6609","977","153","111","0","14.37"
"2014","1","13","11","6684","980","149","143","0","27.56"
"2014","1","13","12","6710","984","134","112","0","34.4"
"2014","1","13","13","6691","1015","144","97","0","18.58"
"2014","1","13","14","6700","1039","139","189","0","14.32"
"2014","1","13","15","6671","1031","140","182","0","33.7"
"2014","1","13","16","6709","1044","141","199","0","35.05"
"2014","1","13","17","6895","1129","144","119","0","35.61"
"2014","1","13","18","7211","1209","146","104","0","34.09"
"2014","1","13","19","7211","1184","144","109","0","35.08"
"2014","1","13","20","7065","1140","145","123","0","31"
"2014","1","13","21","6863","1100","144","118","0","31.63"
"2014","1","13","22","6523","1007","119","25","0","28.5"
"2014","1","13","23","6103","950","95","97","0","19.82"
"2014","1","13","24","5575","814","95","98","0","16.91"
"2014","1","14","1","5190","788","92","60","0","7.69"
"2014","1","14","2","4964","717","96","69","0","12.88"
"2014","1","14","3","4837","714","99","-10","0","14.35"
"2014","1","14","4","4769","715","102","-41","0","30.07"
"2014","1","14","5","4803","736","102","16","0","14.35"
"2014","1","14","6","5073","799","106","-18","0","13.92"
"2014","1","14","7","5653","932","108","-89","0","25.58"
"2014","1","14","8","6335","1051","110","-64","0","36.33"
"2014","1","14","9","6480","1037","109","-48","0","36.17"
"2014","1","14","10","6593","1035","109","103","0","32.32"
"2014","1","14","11","6662","1032","109","142","0","28.9"
"2014","1","14","12","6675","1023","88","170","0","28.86"
"2014","1","14","13","6633","1014","103","195","0","29.06"
"2014","1","14","14","6573","1018","104","231","0","28.85"
"2014","1","14","15","6507","1028","104","205","0","32.31"
"2014","1","14","16","6523","1050","104","147","0","34.12"
"2014","1","14","17","6687","1146","107","-40","0","33.07"
"2014","1","14","18","7121","1276","113","144","0","36.78"
"2014","1","14","19","7201","1269","114","-111","0","38.49"
"2014","1","14","20","7075","1245","111","53","0","39.41"
"2014","1","14","21","6869","1141","113","-38","0","58.88"
"2014","1","14","22","6593","1090","106","42","0","37.87"
"2014","1","14","23","6141","999","104","97","0","24.03"
"2014","1","14","24","5646","895","103","112","0","26.76"
"2014","1","15","1","5242","825","101","83","0","18.56"
"2014","1","15","2","5052","782","102","122","0","12.61"
"2014","1","15","3","4892","749","104","99","0","12.01"
"2014","1","15","4","4869","734","104","70","0","10.66"
"2014","1","15","5","4915","753","105","109","0","13.54"
"2014","1","15","6","5205","842","107","-90","0","12.26"
"2014","1","15","7","5775","1005","109","-107","0","10.4"
"2014","1","15","8","6458","1078","113","109","0","41.05"
"2014","1","15","9","6677","1094","116","-18","0","14.32"
"2014","1","15","10","6763","1065","117","129","0","18.87"
"2014","1","15","11","6894","1054","116","133","0","140.62"
"2014","1","15","12","6975","1061","112","46","0","76.91"
"2014","1","15","13","6990","1020","116","48","0","15.18"
"2014","1","15","14","7009","983","119","103","0","15.54"
"2014","1","15","15","6980","975","119","58","0","30.66"
"2014","1","15","16","7001","993","116","105","0","37.99"
"2014","1","15","17","7197","1081","119","-205","0","33.26"
"2014","1","15","18","7438","1198","121","46","0","35.83"
"2014","1","15","19","7468","1193","119","135","0","32.73"
"2014","1","15","20","7357","1186","121","112","0","38.48"
"2014","1","15","21","7173","1126","122","-71","0","38.45"
"2014","1","15","22","6875","1057","120","-60","0","35.62"
"2014","1","15","23","6419","963","117","57","0","28.51"
"2014","1","15","24","5913","886","112","31","0","15.62"
"2014","1","16","1","5522","800","111","52","0","14.38"
"2014","1","16","2","5293","793","110","-27","0","22.19"
"2014","1","16","3","5158","776","110","50","0","30.54"
"2014","1","16","4","5126","784","111","27","0","14.32"
"2014","1","16","5","5156","799","112","1","0","12.96"
"2014","1","16","6","5371","857","112","-27","0","13.81"
"2014","1","16","7","5919","1005","117","-50","0","30.35"
"2014","1","16","8","6631","1127","119","44","0","40.89"
"2014","1","16","9","6796","1127","119","83","0","39.26"
"2014","1","16","10","6884","1094","120","52","0","25.69"
"2014","1","16","11","6972","1032","120","82","0","14.11"
"2014","1","16","12","7037","1020","114","119","0","14.34"
"2014","1","16","13","7019","1014","107","-16","0","16.52"
"2014","1","16","14","6962","1019","107","53","0","36.79"
"2014","1","16","15","6920","1017","106","64","0","37.28"
"2014","1","16","16","6966","1037","110","67","0","37.64"
"2014","1","16","17","7134","1047","118","-81","0","35.42"
"2014","1","16","18","7471","1196","121","-36","0","41.29"
"2014","1","16","19","7469","1114","121","-36","0","38.86"
"2014","1","16","20","7347","1098","119","22","0","38.89"
"2014","1","16","21","7196","1093","118","-8","0","38.08"
"2014","1","16","22","6897","1043","117","-2","0","31.13"
"2014","1","16","23","6429","976","116","-29","0","25.7"
"2014","1","16","24","5950","890","113","-28","0","33.23"
"2014","1","17","1","5540","830","112","12","0","34.33"
"2014","1","17","2","5330","787","113","-32","0","15.07"
"2014","1","17","3","5202","759","111","31","0","14.34"
"2014","1","17","4","5162","778","113","-29","0","14.36"
"2014","1","17","5","5197","813","113","27","0","14.54"
"2014","1","17","6","5388","862","117","51","0","17.4"
"2014","1","17","7","5903","997","117","-118","0","27.47"
"2014","1","17","8","6611","1094","122","30","0","32.55"
"2014","1","17","9","6779","1099","124","-45","0","22.18"
"2014","1","17","10","6823","1189","120","27","0","42.21"
"2014","1","17","11","6915","1065","115","-22","0","37.02"
"2014","1","17","12","6986","1032","111","24","0","37.73"
"2014","1","17","13","6936","1016","114","-45","0","32.75"
"2014","1","17","14","6902","1040","110","-9","0","40.36"
"2014","1","17","15","6793","1069","109","26","0","21.66"
"2014","1","17","16","6727","1050","112","-77","0","32.4"
"2014","1","17","17","6763","1065","115","-91","0","23.61"
"2014","1","17","18","7139","1185","118","-81","0","37.5"
"2014","1","17","19","7184","1170","115","18","0","37"
"2014","1","17","20","7034","1110","116","168","0","34.2"
"2014","1","17","21","6847","1055","116","82","0","33.15"
"2014","1","17","22","6552","1180","116","141","0","26.49"
"2014","1","17","23","6140","974","112","38","0","29.27"
"2014","1","17","24","5671","902","109","128","0","23.21"
"2014","1","18","1","5331","881","109","138","0","10.48"
"2014","1","18","2","5109","834","109","148","0","5.75"
"2014","1","18","3","4956","815","109","110","0","9.45"
"2014","1","18","4","4885","819","111","20","0","14.32"
"2014","1","18","5","4878","826","112","51","0","14.36"
"2014","1","18","6","4957","844","113","-20","0","11.81"
"2014","1","18","7","5142","892","114","-77","0","14.07"
"2014","1","18","8","5455","944","115","-58","0","22.71"
"2014","1","18","9","5705","1007","118","-86","0","26.99"
"2014","1","18","10","5974","1047","120","-104","0","35.96"
"2014","1","18","11","6108","1057","120","-52","0","32.02"
"2014","1","18","12","6179","1062","118","-5","0","27.7"
"2014","1","18","13","6199","1084","119","-23","0","27.75"
"2014","1","18","14","6154","1041","119","91","0","22.84"
"2014","1","18","15","6131","1014","120","-26","0","25.36"
"2014","1","18","16","6101","1055","120","-47","0","40.04"
"2014","1","18","17","6217","1110","121","-115","0","28.97"
"2014","1","18","18","6666","1054","123","108","0","35.44"
"2014","1","18","19","6775","1048","120","-74","0","53.1"
"2014","1","18","20","6640","988","118","23","0","44.91"
"2014","1","18","21","6492","953","116","-55","0","44.22"
"2014","1","18","22","6283","917","115","-52","0","38.81"
"2014","1","18","23","5988","991","112","103","0","42.16"
"2014","1","18","24","5659","868","112","20","0","49.39"
"2014","1","19","1","5358","824","111","45","0","25.56"
"2014","1","19","2","5128","775","112","112","0","36.46"
"2014","1","19","3","4974","757","114","76","0","34.86"
"2014","1","19","4","4893","773","115","-38","0","29.25"
"2014","1","19","5","4876","775","108","-32","0","24.86"
"2014","1","19","6","4928","835","109","-50","0","22.9"
"2014","1","19","7","5079","864","109","-35","0","12.25"
"2014","1","19","8","5283","899","113","94","0","7.15"
"2014","1","19","9","5509","967","111","72","0","11.78"
"2014","1","19","10","5820","983","116","5","0","14.3"
"2014","1","19","11","6072","967","107","29","0","14.31"
"2014","1","19","12","6216","934","108","121","0","14.36"
"2014","1","19","13","6352","1005","119","34","0","35.38"
"2014","1","19","14","6398","1011","118","-25","0","37.3"
"2014","1","19","15","6409","1005","118","-95","0","37.66"
"2014","1","19","16","6476","1026","117","21","0","23.61"
"2014","1","19","17","6675","1102","122","-16","0","15.58"
"2014","1","19","18","6985","1150","126","7","0","29.27"
"2014","1","19","19","7003","1126","123","-13","0","23.07"
"2014","1","19","20","6853","1153","122","173","0","30.78"
"2014","1","19","21","6698","1101","121","99","0","31.08"
"2014","1","19","22","6469","1049","117","118","0","20.96"
"2014","1","19","23","6126","978","116","135","0","16.25"
"2014","1","19","24","5677","977","117","58","0","17.55"
"2014","1","20","1","5334","1015","118","53","0","18.49"
"2014","1","20","2","5129","994","116","43","0","15.14"
"2014","1","20","3","5016","981","118","45","0","14.32"
"2014","1","20","4","5001","985","119","69","0","15.19"
"2014","1","20","5","5096","1017","118","79","0","36.76"
"2014","1","20","6","5365","1082","120","-31","0","15.93"
"2014","1","20","7","5938","1220","126","83","0","13.53"
"2014","1","20","8","6648","1346","131","54","0","37.9"
"2014","1","20","9","6874","1339","129","127","0","39.95"
"2014","1","20","10","7038","1337","130","44","0","39.97"
"2014","1","20","11","7165","1338","128","16","0","43.25"
"2014","1","20","12","7176","1332","122","124","0","43.01"
"2014","1","20","13","7257","1317","121","142","0","43.65"
"2014","1","20","14","7225","1298","128","81","0","44.37"
"2014","1","20","15","7100","1289","127","153","0","43.58"
"2014","1","20","16","7139","1330","128","148","0","44.26"
"2014","1","20","17","7239","1434","127","-157","0","46.61"
"2014","1","20","18","7649","1565","131","85","0","63.99"
"2014","1","20","19","7814","1558","132","35","0","56"
"2014","1","20","20","7718","1541","134","11","0","68.95"
"2014","1","20","21","7556","1513","138","-61","0","188.72"
"2014","1","20","22","7252","1445","137","180","0","69.6"
"2014","1","20","23","6792","1343","132","323","0","43.11"
"2014","1","20","24","6310","1225","124","197","0","36.99"
"2014","1","21","1","5958","1175","121","143","0","43.14"
"2014","1","21","2","5760","1160","119","100","0","43.33"
"2014","1","21","3","5670","1166","118","85","0","39.09"
"2014","1","21","4","5640","1172","115","73","0","43.11"
"2014","1","21","5","5685","1179","118","87","0","43.12"
"2014","1","21","6","5914","1273","126","-53","0","44.65"
"2014","1","21","7","6502","1408","130","120","0","69.74"
"2014","1","21","8","7217","1525","136","-66","0","211.44"
"2014","1","21","9","7330","1497","137","98","0","165.08"
"2014","1","21","10","7392","1433","131","160","0","72.81"
"2014","1","21","11","7449","1391","133","68","0","78.24"
"2014","1","21","12","7515","1379","134","-57","0","75.09"
"2014","1","21","13","7487","1389","133","99","0","71.08"
"2014","1","21","14","7455","1384","132","-72","0","113.95"
"2014","1","21","15","7381","1378","132","-5","0","67.75"
"2014","1","21","16","7375","1404","134","243","0","67.65"
"2014","1","21","17","7508","1523","137","62","0","82.7"
"2014","1","21","18","7902","1681","142","23","0","168.62"
"2014","1","21","19","8096","1672","142","40","0","212.2"
"2014","1","21","20","7992","1643","142","216","0","215.2"
"2014","1","21","21","7831","1612","139","80","0","183.4"
"2014","1","21","22","7529","1544","139","91","0","188.84"
"2014","1","21","23","7052","1421","136","211","0","110.96"
"2014","1","21","24","6560","1300","135","192","0","149.99"
"2014","1","22","1","6169","1260","135","158","0","89.02"
"2014","1","22","2","5959","1235","136","76","0","85"
"2014","1","22","3","5856","1243","135","40","0","101.88"
"2014","1","22","4","5816","1252","136","-51","0","85.19"
"2014","1","22","5","5860","1270","138","-37","0","105.75"
"2014","1","22","6","6092","1324","140","-70","0","139.79"
"2014","1","22","7","6649","1459","143","110","0","182.95"
"2014","1","22","8","7343","1582","144","-31","0","218.5"
"2014","1","22","9","7465","1531","143","157","0","215.51"
