Year,Month,Day,Hour,Temperature,Dew Point,Relative Humidity,Wind Speed,Toronto,Scored Labels
2015,9,23,5,0.460642036687735,0.987079712769855,1.74272302430167,-1.35889097660528,-0.735782584238523,-1.11501026153564
2020,1,4,21,-0.759357221388656,-0.476651467991737,0.942203391232443,-0.0611825819570429,-0.186184906738422,0.135886967182159
2014,2,12,19,-1.51080603976904,-1.53948812153837,-0.166208408401874,-0.926321511722533,1.79236673226194,1.22432541847229
2017,10,15,8,0.858467881712645,1.2854198260461,1.25009555779753,-0.277467314398415,-1.05959959422507,0.0937088131904602
2016,6,11,6,0.487163759689396,0.912494684450793,1.31167399111055,-1.46703334282596,-1.40025112766657,-0.809560000896454
2013,11,28,11,-1.201385938083,-1.39964119344013,-0.720414308219033,0.15510215048433,1.05164770024379,0.547350585460663
2017,11,11,18,-0.838922390393638,-0.961454152065641,-0.53567900827998,-0.601894413060474,0.445604855865297,0.570737183094025
2015,5,4,6,0.50484490835717,0.278521943738766,-0.781992741532051,-1.03446387794322,-0.456527548103337,-0.865663409233093
2014,9,2,13,1.31817774707476,1.71428373888071,1.06536025785848,-0.71003677928116,1.74978529058175,1.45835137367249
2016,10,16,20,0.840786733044872,1.14557289794786,0.819046524606408,-1.25074861038459,-0.391169986454676,0.190179765224457
2013,6,12,16,1.10600396306148,0.949787198610324,-0.597257441592998,-0.385609680619102,1.09719994018073,0.692387163639069
2018,12,14,17,-0.343850227695972,0.0827362444012279,1.43483085773658,-1.03446387794322,0.873399804838348,0.445961773395538
2018,8,22,12,1.10600396306148,1.17354228356751,0.0185268915371787,0.803956347808447,0.968465349054582,0.525478541851044
2016,6,10,8,0.672815820701021,0.241229429579235,-1.27462020803619,-1.03446387794322,0.141593167590467,-0.393639236688614
2014,2,3,22,-1.97935647946505,-1.78188946357532,0.75746809129339,-0.71003677928116,0.783285591050043,0.6956427693367
2013,7,17,20,1.94585852478073,1.67699122472118,-0.843571174845068,-0.0611825819570429,3.80953874860015,2.58637928962708
2015,12,23,9,-0.140517018016573,0.343783843517945,1.68114459098866,-0.71003677928116,0.212892325752642,-0.00508195161819458
2017,7,12,3,1.03527936839038,1.44391301122411,1.18851712448451,-1.46703334282596,-0.87441983622053,-0.964574337005615
2019,10,1,3,0.64629409769936,1.06166474108892,1.25009555779753,0.15510215048433,-1.64484685080626,-1.57814931869507
2019,3,8,0,-1.95283475646339,-2.07090644831169,-0.474100574966962,-0.818179145501847,-0.155486658085263,-0.179847300052643
2015,7,4,6,0.451801462353849,0.464984514536421,-0.104629975088857,-0.926321511722533,-1.60325567521165,-0.859471142292023
2019,9,27,23,0.884989604714306,0.987079712769855,0.141683758163214,-0.277467314398415,-1.25369174699988,-0.747761070728302
2018,2,13,6,-1.84674786445674,-1.73527382087591,0.387997491415285,-0.493752046839788,0.297064943027432,0.0397520661354065
