Instance,Toronto,Wind Speed,Scored Labels,,Plot_Tor,Plot_Scor
,8315,-0.277467314,7723.096191,,,
,5865,-0.818179146,5986.750488,,,
,6767,1.669095278,6606.215332,,,
,5231,-0.818179146,5072.407715,,,
,6413,1.88538001,6159.906738,,,
,6854,-0.169324948,6654.349121,,,
,6385,-0.385609681,6249.943848,,,
,5737,-0.601894413,5711.34375,,,
,5723,-0.385609681,5312.070801,,,
,8247,0.587671615,8265.833008,,,
,4825,-0.493752047,4950.121582,,,
,8416,1.02024108,7810.083496,,,
,4878,0.695813982,4618.043945,,,
,5561,0.263244517,6096.335938,,,
,4252,-0.818179146,4220.67334,,,
,3943,2.317949475,4183.069824,,,
,5239,-0.493752047,5365.795898,,,
,5786,-0.385609681,6049.944824,,,
,6143,1.993522376,6099.363281,,,
,4906,0.046959784,5005.406738,,,
,5186,1.128383446,5360.617188,,,
,5548,0.263244517,6291.262695,,,
,4304,-1.034463878,4431.977051,,,
,4273,-0.710036779,4540.727539,,,
,5146,1.560952911,5111.413086,,,
,4614,-1.142606244,5036.510254,,,
,5286,-1.034463878,5384.592285,,,
,5806,1.344668179,5947.775879,,,
,6418,0.046959784,6004.388184,,,
,5787,-0.493752047,5613.394043,,,
,4102,1.128383446,4383.884277,,,
,6140,2.209807109,6258.932129,,,
,4160,-0.277467314,4460.640625,,,
,5203,-1.034463878,5217.558105,,,
,4102,-0.926321512,4020.180908,,,
,3891,-0.169324948,4240.98291,,,
,8343,-0.277467314,8203.641602,,,
,5684,-0.926321512,5620.455078,,,
,7706,0.263244517,7550.664551,,,
,6356,1.02024108,6172.418457,,,
,6154,-1.25074861,6009.821289,,,
,4520,-0.926321512,4495.686035,,,
,6178,0.046959784,6118.495117,,,
,8074,-0.277467314,7390.414063,,,
,5038,-0.926321512,4917.391602,,,
,6048,0.912098714,5904.125977,,,
,7758,-0.385609681,7876.216309,,,
,6065,0.695813982,5829.495605,,,
,6281,1.128383446,6083.327637,,,
,6053,1.669095278,5530.134766,,,
,6350,0.15510215,5963.024414,,,
,5774,-0.601894413,5500.672852,,,
,6672,-1.25074861,6508.536621,,,
,5702,-1.034463878,6120.851563,,,
,7492,-0.061182582,8038.11377,,,
,4707,-1.575175709,4405.59668,,,
,7335,-0.493752047,6522.620117,,,
,4631,0.046959784,4751.378906,,,
,5133,-1.034463878,4851.603027,,,
,5894,-0.277467314,5635.815918,,,
,6537,-0.926321512,5861.604004,,,
,6489,-0.818179146,6107.834961,,,
,7014,-0.385609681,6862.294922,,,
,6453,-0.601894413,6233.683105,,,
,5078,-0.818179146,5108.616211,,,
,8412,-0.493752047,8559.870117,,,
,5711,-0.385609681,5926.137695,,,
,6345,0.371386883,6388.944336,,,
,6707,-0.818179146,6545.879395,,,
,5704,1.02024108,5784.286133,,,
,6268,-0.493752047,6076.155762,,,
,4626,3.183088405,4676.989746,,,
,3904,-1.034463878,4069.006836,,,
,5798,-0.926321512,5533.637207,,,
,4261,-0.277467314,4425.769043,,,
,6075,-0.818179146,5730.17627,,,
,6475,0.587671615,6442.991211,,,
,5787,1.02024108,6502.471191,,,
,5838,0.587671615,5674.786133,,,
,4376,-1.142606244,4732.743164,,,
,5800,-0.818179146,5698.149414,,,
,6789,0.479529249,6974.865234,,,
,5334,1.993522376,5381.014648,,,
,6200,0.803956348,6114.284668,,,
,4142,0.803956348,4247.291504,,,
,8092,1.128383446,7781.94873,,,
,3960,-0.061182582,4027.935303,,,
,5038,-0.601894413,5088.45752,,,
,6155,-1.034463878,5573.737305,,,
,6473,-0.493752047,6168.612793,,,
,5383,-0.493752047,5681.244141,,,
,5981,1.236525813,5573.336914,,,
,4728,-1.034463878,5669.254395,,,
,6415,-0.277467314,6460.911621,,,
,6131,-0.385609681,6088.924316,,,
,3973,-0.710036779,4425.719238,,,
,6691,-0.169324948,5938.575684,,,
,5872,-0.493752047,6450.393555,,,
,5856,-0.277467314,5798.464355,,,
,5678,0.371386883,5627.516113,,,
,5804,0.046959784,5819.654297,,,
,5210,0.479529249,5794.381836,,,
,5535,-0.818179146,5492.265625,,,
,4117,-0.061182582,4050.862305,,,
,5385,-0.277467314,5503.148438,,,
,6351,-0.493752047,6019.122559,,,
,4470,-0.818179146,4346.373535,,,
,4938,-1.142606244,5128.92041,,,
,6014,0.803956348,5947.92627,,,
,5559,-1.034463878,5432.705566,,,
,5319,-0.926321512,5581.359375,,,
,5464,-0.061182582,5289.397461,,,
,7361,-0.061182582,7049.325195,,,
,6215,0.803956348,6952.398438,,,
,7034,2.642376574,6968.383789,,,
,4885,-1.25074861,5523.40918,,,
,6191,-1.25074861,5844.004883,,,
,7132,-0.277467314,6642.116699,,,
,4638,1.02024108,4731.629395,,,
,6291,2.209807109,6142.698242,,,
,4857,-0.493752047,4757.63916,,,
,6228,-0.926321512,5866.945313,,,
,4946,-0.710036779,4877.057129,,,
,5037,-0.710036779,5190.062988,,,
,5665,1.993522376,4953.137695,,,
,4926,1.236525813,5105.259277,,,
,6551,-1.358890977,6153.898438,,,
,6308,2.534234207,6077.15332,,,
,5807,-0.385609681,5695.12793,,,
,5192,-0.926321512,5684.975586,,,
,4739,1.452810545,4844.625,,,
,4231,-1.358890977,4171.498535,,,
,7016,1.452810545,7048.231934,,,
,6057,-0.493752047,5956.59082,,,
,7188,0.263244517,7154.109863,,,
,5134,-0.818179146,5385.220215,,,
,4292,-0.710036779,4296.205566,,,
,5562,0.263244517,6128.594727,,,
,6296,-0.169324948,6321.346191,,,
,4763,-0.061182582,4781.64209,,,
,8447,-0.926321512,8015.26416,,,
,5014,-0.493752047,4797.591309,,,
,4970,-0.385609681,5413.890625,,,
,5618,-0.710036779,5466.676758,,,
,4503,-1.034463878,4431.106934,,,
,6578,1.777237644,6258.6875,,,
,5037,1.02024108,4775.21582,,,
,4986,-0.061182582,4863.770996,,,
,8099,-0.277467314,7881.984863,,,
,4991,-1.25074861,5009.280273,,,
,5258,-0.926321512,5190.170898,,,
,7139,-0.061182582,7113.621582,,,
,4690,-0.277467314,5117.432617,,,
,5627,0.912098714,5528.90918,,,
,4059,-0.710036779,4144.824707,,,
,4835,-0.926321512,4706.405273,,,
,8164,-0.493752047,7780.370117,,,
,4668,1.128383446,5035.884766,,,
,6067,-0.926321512,5867.972168,,,
,8560,0.803956348,8132.710449,,,
,4552,-0.061182582,4807.353027,,,
,5406,-0.061182582,5341.491699,,,
,5443,2.101664742,5218.67041,,,
,6877,-0.710036779,6605.72998,,,
,6238,0.587671615,5928.85791,,,
,3952,-0.277467314,4018.961426,,,
,5225,-1.034463878,5238.445801,,,
,6359,0.046959784,6835.282715,,,
,5529,1.452810545,6426.352051,,,
,5483,0.15510215,6133.023926,,,
,4556,1.236525813,5073.48877,,,
,7571,-0.926321512,7092.825195,,,
,6886,-0.277467314,6334.588379,,,
,6107,0.912098714,5997.409668,,,
,4909,-0.061182582,5394.96875,,,
,6020,0.371386883,5640.545898,,,
,7385,1.02024108,8032.708008,,,
,4762,-0.710036779,5518.150391,,,
,7335,-0.385609681,7090.496582,,,
,5484,-1.142606244,6010.582031,,,
,6734,-0.493752047,6511.204102,,,
,6173,-0.926321512,5656.130859,,,
,5205,-0.169324948,5612.297363,,,
,5222,-0.818179146,5659.633301,,,
,4269,-0.385609681,4134.946777,,,
,6322,-0.926321512,6354.240723,,,
,4766,-1.358890977,4951.546875,,,
,6411,0.15510215,6055.687012,,,
,7974,0.695813982,8092.758789,,,
,6202,0.046959784,6221.541504,,,
,4838,-0.926321512,4800.489746,,,
,6310,0.587671615,5996.496094,,,
,5149,1.02024108,5362.556641,,,
,5853,-0.493752047,5790.17334,,,
,7128,1.236525813,7085.030762,,,
,4273,3.183088405,4328.575684,,,
,4538,-0.601894413,5108.841797,,,
,5004,0.263244517,4913.324707,,,
,4209,-0.601894413,4223.377441,,,
,4651,-0.385609681,4709.141113,,,
,6416,-1.358890977,6108.95459,,,
,5475,-0.277467314,4955.302246,,,
,5719,-0.926321512,6015.792969,,,
,5295,0.15510215,5385.433105,,,
,6685,0.046959784,6753.658691,,,
,6852,0.046959784,6889.600586,,,
,6173,0.263244517,5903.769043,,,
,4884,-0.818179146,4754.161621,,,
,5167,-0.926321512,5132.759277,,,
,4014,0.587671615,4138.736816,,,
,4566,1.128383446,4412.164551,,,
,4925,-1.25074861,4859.205078,,,
,6204,0.695813982,6066.046875,,,
,6932,0.587671615,6893.577637,,,
,6272,-0.710036779,6336.965332,,,
,5582,0.479529249,5622.066895,,,
,4568,0.803956348,4443.411133,,,
,5027,-0.061182582,5478.66748,,,
,5658,-0.818179146,5687.516113,,,
,5701,-0.385609681,5219.40918,,,
,4470,-1.467033343,4675.28418,,,
,7372,0.803956348,6997.755371,,,
,4688,-1.034463878,4717.626953,,,
,5676,-0.061182582,5553.662598,,,
,5851,1.02024108,6473.061523,,,
,6347,1.128383446,6163.212891,,,
,5786,0.587671615,6283.214844,,,
,6444,1.669095278,6202.180664,,,
,4744,-0.169324948,4844.790039,,,
,5597,0.046959784,5600.911621,,,
,6236,0.479529249,6605.070313,,,
,4936,-1.467033343,5672.13623,,,
,5878,-0.277467314,6434.108398,,,
,5926,-0.277467314,5606.966797,,,
,6397,-0.277467314,6070.209961,,,
,5553,1.02024108,5317.479492,,,
,5414,-0.169324948,5644.441895,,,
,4402,-0.926321512,4683.711426,,,
,4520,-0.926321512,5179.970703,,,
,4181,0.046959784,4115.383789,,,
,5624,-1.142606244,6029.138184,,,
,6496,-1.034463878,6296.951172,,,
,4520,0.15510215,4499.918457,,,
,6356,-0.061182582,6105.432617,,,
,5631,2.209807109,5650.998047,,,
,5369,-1.034463878,5252.378418,,,
,5531,-0.710036779,6014.741699,,,
,6629,0.587671615,6439.900879,,,
,4213,-0.710036779,4073.30835,,,
,7322,-1.034463878,7242.15625,,,
,5223,-1.034463878,5836.606934,,,
,6408,0.046959784,5982.371094,,,
,5082,2.101664742,5218.014648,,,
,4490,-0.493752047,5240.29248,,,
,6385,-0.277467314,6440.230469,,,
,6312,1.993522376,6999.584473,,,
,7876,3.940084968,8044.089355,,,
,5702,-1.467033343,5130.097168,,,
,6517,-1.25074861,6058.417969,,,
,6468,-1.467033343,6101.874512,,,
,4290,-0.061182582,4336.582031,,,
,7423,-0.277467314,6894.874512,,,
,4348,-0.926321512,4596.773438,,,
,5779,-1.142606244,6152.904297,,,
,8751,-1.142606244,8373.349609,,,
,6465,-1.358890977,6256.460449,,,
,5644,1.669095278,5891.631348,,,
,5872,0.695813982,5599.598145,,,
,4405,-0.926321512,4592.181152,,,
,5043,-0.493752047,5056.42041,,,
,4619,-0.601894413,4351.67334,,,
,5025,-1.358890977,5462.693848,,,
,5149,-0.710036779,5252.977051,,,
,5568,-0.601894413,5319.007813,,,
,6443,1.777237644,6381.450684,,,
,6851,1.128383446,6626.281738,,,
,6421,0.587671615,6553.444336,,,
,6035,-0.277467314,5884.071289,,,
,6343,-0.818179146,6159.520996,,,
,5081,-1.034463878,4853.772949,,,
,7360,-0.601894413,6840.812988,,,
,6292,-0.926321512,6013.125977,,,
,4792,0.479529249,4626.808105,,,
,7390,-0.061182582,7372.131348,,,
,7077,0.263244517,6596.811523,,,
,7055,0.371386883,6931.856445,,,
,7833,-0.926321512,7317.648926,,,
,7037,-0.818179146,6865.561523,,,
,5364,0.479529249,5222.073242,,,
,4363,-0.493752047,4949.471191,,,
,6475,-0.818179146,6818.779785,,,
,6207,-0.710036779,6073.586914,,,
,4457,-0.493752047,4590.419922,,,
,5458,1.560952911,5834.32373,,,
,5336,-0.710036779,5259.708496,,,
,6110,2.642376574,5790.540039,,,
,5120,-0.818179146,6326.878906,,,
,6872,1.452810545,6396.147949,,,
,4075,-0.061182582,3969.637695,,,
,5390,-0.385609681,5228.915527,,,
,4819,-0.601894413,4712.13623,,,
,8407,-0.385609681,8064.768066,,,
,5105,-0.818179146,5877.84082,,,
,6295,0.15510215,5942.414063,,,
,5183,-1.467033343,4981.496582,,,
,5590,-0.385609681,5776.243164,,,
,6278,0.263244517,5995.527832,,,
,3876,-0.385609681,4044.412354,,,
,4218,0.263244517,4271.228027,,,
,7074,-1.25074861,6922.578125,,,
,5521,-0.926321512,5856.772949,,,
,4801,-0.926321512,4858.184082,,,
,6411,-1.142606244,6013.71582,,,
,7244,0.587671615,7025.171387,,,
,6105,-1.034463878,5653.482422,,,
,5290,-0.926321512,5289.621582,,,
,6501,-0.385609681,6194.388672,,,
,4453,1.993522376,4681.337402,,,
,4756,-0.385609681,4718.063965,,,
,4193,-0.926321512,4052.966309,,,
,4870,-0.601894413,4847.798828,,,
,6668,-0.277467314,6176.60791,,,
,5251,-0.926321512,5915.900391,,,
,5810,-0.493752047,5959.156738,,,
,4517,0.263244517,4562.913574,,,
,5076,-0.818179146,5395.106445,,,
,5711,-0.169324948,6138.649414,,,
,5924,-0.601894413,6869.325195,,,
,5223,-0.493752047,5209.399414,,,
,5851,0.803956348,6442.168457,,,
,5338,0.263244517,5188.906738,,,
,6057,-0.818179146,6602.165527,,,
,7141,0.263244517,6797.452148,,,
,7326,-1.575175709,7881.837891,,,
,5310,-0.169324948,5395.827637,,,
,4754,2.209807109,4792.526855,,,
,5305,-0.710036779,5438.107422,,,
,5753,0.15510215,5669.689453,,,
,6169,-0.493752047,5852.986816,,,
,5364,1.669095278,5328.806152,,,
,4202,0.803956348,4280.073242,,,
,6016,0.479529249,6284.59375,,,
,6057,-0.818179146,6278.912598,,,
,5694,-0.710036779,6367.685059,,,
,4907,-1.358890977,4449.444336,,,
,5769,1.128383446,5324.312988,,,
,6244,1.344668179,6064.321777,,,
,4526,0.046959784,4581.614258,,,
,6400,0.587671615,6391.980469,,,
,6467,-0.169324948,6705.746582,,,
,5251,-0.710036779,4903.799805,,,
,5850,-0.926321512,6394.225586,,,
,7211,-0.169324948,7201.094727,,,
,7065,0.803956348,6885.59082,,,
,4529,-1.034463878,4946.521484,,,
,6607,-0.385609681,6052.242676,,,
,4960,-0.277467314,4875.987793,,,
,6252,-0.169324948,6069.493652,,,
,6171,-1.25074861,6122.451172,,,
,6164,-0.385609681,6073.799316,,,
,7062,-0.601894413,6676.840332,,,
,5126,0.695813982,5936.882324,,,
,6323,-1.034463878,6097.889648,,,
,5103,-0.277467314,5242.22998,,,
,4331,-0.710036779,4578.613281,,,
,4923,1.452810545,5272.430176,,,
,4514,-0.926321512,4494.689453,,,
,5882,-0.061182582,5867.32373,,,
,4339,-1.358890977,4644.685059,,,
,4379,0.695813982,4228.467285,,,
,7012,0.046959784,6849.302246,,,
,6029,1.236525813,6179.316406,,,
,7017,-0.169324948,6603.919434,,,
,4944,0.912098714,5738.985352,,,
,5382,1.344668179,5848.612305,,,
,4818,-0.493752047,4731.288086,,,
,7007,-0.277467314,7220.692871,,,
,4654,-0.710036779,4588.443848,,,
,4116,-1.358890977,4372.498535,,,
,5464,-0.926321512,5873.34082,,,
,6232,-1.034463878,6015.79834,,,
,5526,-1.25074861,5135.068848,,,
,4520,-1.358890977,4612.899902,,,
,6483,-1.25074861,6333.871582,,,
,5558,0.803956348,5945.186035,,,
,5592,-0.277467314,5575.099609,,,
,6154,-0.710036779,5951.266602,,,
,4545,0.263244517,4578.37793,,,
,5538,0.15510215,5598.524414,,,
,6155,-0.385609681,6333.049805,,,
,6826,2.426091841,6979.570801,,,
,6131,-0.061182582,5646.296387,,,
,5980,-0.601894413,6469.321777,,,
,6899,-0.385609681,6641.187012,,,
,4468,-1.034463878,4107.681641,,,
,4791,-0.710036779,4709.143555,,,
,7091,-0.710036779,6889.166016,,,
,6230,0.15510215,7075.827148,,,
,5629,-1.034463878,6099.81543,,,
,6048,0.263244517,5852.927734,,,
,4334,0.263244517,4673.501953,,,
,6176,0.371386883,5607.387207,,,
,6143,0.803956348,5925.135254,,,
,5478,-0.277467314,5494.311035,,,
,6204,-0.818179146,6420.07959,,,
,5675,-0.169324948,5976.756836,,,
,4585,-1.467033343,4312.588379,,,
,4337,-0.818179146,4369.263184,,,
,6499,-0.385609681,6058.377441,,,
,4168,-1.791460441,4287.794922,,,
,5235,-0.818179146,5457.010254,,,
,4403,-0.601894413,4514.212402,,,
,6251,1.128383446,6153.914551,,,
,6706,2.209807109,6194.428223,,,
,6898,2.101664742,6715.751953,,,
,7091,0.695813982,6448.393555,,,
,4920,0.695813982,5360.645996,,,
,4379,-0.710036779,4517.092285,,,
,4191,-1.25074861,4310.430176,,,
,6967,0.15510215,7062.755859,,,
,8708,0.371386883,8151.416992,,,
,4790,2.534234207,5297.342285,,,
,5137,-0.385609681,4883.706543,,,
,6559,-0.169324948,7040.339355,,,
,4757,-0.710036779,5043.254395,,,
,4600,0.046959784,4548.277344,,,
,4826,-0.493752047,5500.328125,,,
,5727,-1.142606244,5585.509277,,,
,6959,-0.385609681,6623.044434,,,
,5431,2.101664742,6119.583008,,,
,4306,-0.277467314,4194.530273,,,
,4056,1.02024108,4139.685059,,,
,6138,1.236525813,6792.714355,,,
,5956,-0.277467314,5920.349609,,,
,5255,0.046959784,5246.289551,,,
,4030,-0.277467314,4525.828613,,,
,7110,0.263244517,6754.584961,,,
,5373,0.695813982,6076.481445,,,
,5228,3.183088405,5091.108398,,,
,6093,-0.493752047,6026.242188,,,
,3914,0.371386883,4258.362793,,,
,5848,-0.710036779,5839.524414,,,
,6182,1.236525813,6581.770508,,,
,0,-1.575175709,1733.855225,,,
,6131,0.046959784,5885.165039,,,
,7823,0.15510215,7850.999023,,,
,6575,0.695813982,6102.875,,,
,5044,-0.277467314,4993.719238,,,
,4342,0.263244517,4609.1875,,,
,4931,-0.818179146,5029.983398,,,
,5496,0.046959784,6195.42334,,,
,4049,-0.818179146,4279.536621,,,
,6969,-0.710036779,6382.856445,,,
,5608,-0.818179146,5614.320801,,,
,6558,-1.358890977,6509.316406,,,
,6503,-0.385609681,6216.183594,,,
,6313,-1.358890977,6289.316895,,,
,6867,-1.142606244,7494.628418,,,
,6845,0.695813982,6108.234375,,,
,5157,2.101664742,5452.133301,,,
,6472,0.587671615,6460.823242,,,
,5122,-1.467033343,5823.145996,,,
,7432,0.046959784,7416.841797,,,
,4959,0.371386883,4939.29834,,,
,6247,-0.818179146,7207.366699,,,
,4656,1.560952911,4426.894043,,,
,4666,0.15510215,4462.409668,,,
,6498,-0.818179146,6340.275391,,,
,6168,2.75051894,6463.440918,,,
,4326,-0.061182582,4802.733398,,,
,5427,0.046959784,5310.048828,,,
,6607,0.587671615,6449.403809,,,
,4713,-0.169324948,3072.634033,,,
,5895,2.101664742,6459.637207,,,
,5974,-0.061182582,5622.504395,,,
,7817,0.263244517,7470.409668,,,
,8996,0.15510215,8783.793945,,,
,5808,-0.818179146,5603.814453,,,
,6148,-0.601894413,5720.628906,,,
,6695,0.371386883,6324.480469,,,
,5573,-1.358890977,5830.40332,,,
,6608,-0.818179146,7046.530273,,,
,4742,-0.385609681,5275.510742,,,
,4873,-0.061182582,5023.466797,,,
,6155,0.371386883,5897.717285,,,
,6829,-0.385609681,6534.881836,,,
,6474,1.236525813,6534.606934,,,
,6752,0.371386883,6327.571289,,,
,7069,-1.358890977,6895.120605,,,
,5575,-0.061182582,5743.377441,,,
,6501,0.803956348,6325.897461,,,
,5562,-0.493752047,5966.470703,,,
,5658,-1.467033343,5976.571777,,,
,5439,-0.493752047,5287.955566,,,
,4933,-0.277467314,4785.571777,,,
,4848,0.912098714,5797.319336,,,
,6529,0.263244517,6287.623535,,,
,6284,0.263244517,5980.943848,,,
,7105,-0.926321512,6787.022461,,,
,6496,0.046959784,6161.425781,,,
,4364,-0.061182582,4282.772949,,,
,5106,0.912098714,5305.100586,,,
,5961,-0.385609681,6355.361816,,,
,6915,0.15510215,6707.447754,,,
,6761,-0.385609681,6805.694336,,,
,4262,-0.277467314,4301.577148,,,
,6748,1.452810545,6345.840332,,,
,4803,-1.25074861,4442.510254,,,
,5634,-0.601894413,5511.217773,,,
,5879,2.426091841,5795.300781,,,
,5203,-0.385609681,6030.887695,,,
,6784,0.479529249,6921.419434,,,
,4922,-0.061182582,4964.161133,,,
,6601,-0.385609681,6246.102051,,,
,5047,0.15510215,5631.799316,,,
,6172,0.046959784,6367.805176,,,
,6358,1.669095278,6002.358398,,,
,6834,2.426091841,7125.723633,,,
,6025,-1.142606244,5845.662598,,,
,6710,0.695813982,6660.279297,,,
,7128,0.046959784,6685.425781,,,
,5999,0.479529249,5905.538574,,,
,6371,0.263244517,6265.527832,,,
,5790,0.371386883,5650.051758,,,
,6283,0.587671615,6840.543945,,,
,6891,1.128383446,6650.500977,,,
,5180,-0.385609681,6080.093262,,,
,4184,-0.277467314,4656.806641,,,
,5453,-1.034463878,5056.421875,,,
,7074,0.15510215,6636.726563,,,
,4286,-1.25074861,4517.709961,,,
,6920,-0.601894413,6913.432617,,,
,6909,-0.710036779,6715.076172,,,
,5597,2.317949475,5932.354004,,,
,6547,-0.385609681,6072.352051,,,
,7952,0.803956348,7524.97998,,,
,5330,1.344668179,5681.220215,,,
,6411,-0.061182582,6320.407715,,,
,7002,-0.601894413,6925.983398,,,
,6104,0.587671615,5849.84082,,,
,4373,-0.710036779,4278.771484,,,
,6481,-0.926321512,6356.668945,,,
,5737,1.128383446,5843.730469,,,
,7478,0.587671615,6992.803711,,,
,4978,-0.710036779,5685.074707,,,
,4814,-1.467033343,4820.258301,,,
,6659,0.695813982,6840.75293,,,
,5679,0.587671615,5668.567383,,,
,6270,-0.710036779,6000.150879,,,
,5238,-0.818179146,5303.166504,,,
,4535,-0.385609681,4507.585449,,,
,5345,1.128383446,5866.428711,,,
,6367,0.479529249,6029.746094,,,
,6182,2.642376574,6285.605957,,,
,6432,0.479529249,6290.332031,,,
,4354,-0.169324948,4237.939453,,,
,4862,-1.034463878,4869.292969,,,
,5173,-1.25074861,5001.71582,,,
,4423,1.669095278,4592.104004,,,
,4169,-0.818179146,4197.947754,,,
,6553,0.695813982,6703.866699,,,
,4543,-1.358890977,5124.648438,,,
,5775,0.263244517,5635.144531,,,
,6558,-0.385609681,6111.998535,,,
,6395,0.046959784,6348.270508,,,
,6807,-1.142606244,6629.083496,,,
,5649,-0.493752047,5874.880859,,,
,4452,-0.385609681,4302.605469,,,
,4710,-1.358890977,4314.961426,,,
,5119,-0.493752047,4909.058105,,,
,6896,-0.601894413,6683.983887,,,
,6731,-1.467033343,6530.533203,,,
,4820,-1.358890977,4754.899902,,,
,6100,-0.601894413,6665.169922,,,
,4960,-1.034463878,4661.245117,,,
,6046,-1.358890977,6529.329102,,,
,4027,-1.683318075,4173.070801,,,
,4393,-0.277467314,4367.648438,,,
,5513,-1.467033343,5609.752441,,,
,5617,-0.493752047,5286.620605,,,
,4197,-1.467033343,4117.069824,,,
,4470,-0.818179146,4724.291992,,,
,7220,-0.385609681,6946.055664,,,
,4533,-1.358890977,4299.38916,,,
,5206,0.15510215,6117.924316,,,
,7239,0.263244517,7257.255859,,,
,3791,-0.926321512,4083.420654,,,
,6431,-0.710036779,6216.616699,,,
,5820,-1.034463878,5360.384766,,,
,7010,1.128383446,6818.612793,,,
,4476,-0.818179146,4312.541992,,,
,6464,-0.385609681,6473.620117,,,
,5501,-1.467033343,5404.611816,,,
,4324,-0.277467314,4565.885254,,,
,6645,0.479529249,7454.01416,,,
,6524,1.236525813,6496.960938,,,
,4222,-0.818179146,4304.57666,,,
,6075,-0.818179146,6209.99707,,,
,6267,0.912098714,5978.314941,,,
,5175,-0.277467314,5803.94043,,,
,6541,1.560952911,5982.815918,,,
,5258,-0.385609681,5811.602051,,,
,6355,-1.25074861,6156.005859,,,
,6352,4.048227334,6060.975098,,,
,4317,-1.358890977,4170.933105,,,
,4669,-1.358890977,4415.140625,,,
,5281,0.371386883,5606.134766,,,
,6371,0.587671615,6029.119629,,,
,5906,1.344668179,6224.228516,,,
,5572,-0.061182582,5600.017578,,,
,6649,-1.034463878,6534.42627,,,
,5651,-1.467033343,5195.90918,,,
,5648,-0.277467314,6073.568359,,,
,6779,-0.385609681,6356.187012,,,
,4952,0.046959784,4884.317871,,,
,7561,1.128383446,7368.215332,,,
,6739,0.15510215,6595.980957,,,
,7022,0.695813982,6686.31543,,,
,6301,-0.926321512,6178.459961,,,
,5074,0.587671615,4976.041016,,,
,5478,0.15510215,5425.87207,,,
,5575,-0.818179146,5157.374023,,,
,5017,-0.385609681,5638.654297,,,
,4709,-1.358890977,4867.308594,,,
,6242,0.15510215,6106.385254,,,
,6291,-0.277467314,6065.675781,,,
,6991,0.046959784,6799.828613,,,
,5575,-0.818179146,5486.516113,,,
,7077,0.479529249,6885.03125,,,
,6472,-0.926321512,6217.964355,,,
,5847,0.912098714,5809.852539,,,
,4787,-0.277467314,5338.027344,,,
,5286,-0.818179146,5322.625488,,,
,5883,1.452810545,5614.883789,,,
,6808,-0.061182582,6283.170898,,,
,5250,-1.25074861,5020.254395,,,
,7645,-0.061182582,6956.54248,,,
,4468,-0.710036779,4441.796387,,,
,3989,-0.926321512,4429.500977,,,
,6703,-0.277467314,6346.396484,,,
,4575,-0.493752047,4781.636719,,,
,6080,-1.358890977,6694.128906,,,
,6215,0.263244517,5794.551758,,,
,6098,-0.493752047,5858.115723,,,
,6096,-0.277467314,6674.370605,,,
,7062,1.452810545,7469.770996,,,
,7470,-0.926321512,7191.473633,,,
,5740,2.101664742,6078.422852,,,
,5601,-0.385609681,6316.470215,,,
,5556,-0.169324948,5354.59082,,,
,5653,0.587671615,5785.632324,,,
,5198,-0.926321512,5811.799805,,,
,4978,0.15510215,4836.195801,,,
,5701,-0.277467314,5397.600098,,,
,7379,0.371386883,7192.419922,,,
,5614,-1.25074861,5487.953613,,,
,6866,2.642376574,6205.977051,,,
,6430,0.046959784,6072.190918,,,
,6561,-0.926321512,6137.220703,,,
,5204,-0.169324948,5514.483398,,,
,5710,0.263244517,5901.034668,,,
,5838,-0.061182582,6208.549316,,,
,6098,-0.710036779,6042.491211,,,
,5511,0.263244517,5388.662598,,,
,5434,0.15510215,5392.679688,,,
,5970,-0.493752047,5611.159668,,,
,6175,-1.358890977,6247.125,,,
,6016,-0.818179146,5863.21582,,,
,6161,-0.061182582,5898.742188,,,
,6101,-1.142606244,5809.203125,,,
,5256,-1.358890977,5572.910645,,,
,7027,-0.169324948,6540.068359,,,
,4637,-1.358890977,4607.48584,,,
,6791,-0.277467314,6621.834473,,,
,4467,-1.683318075,4401.585938,,,
,4920,-0.061182582,5726.600098,,,
,6156,0.479529249,5654.506836,,,
,4720,1.128383446,5112.03418,,,
,5848,0.479529249,5935.367188,,,
,7779,1.128383446,7409.094727,,,
,4672,-0.277467314,4674.095215,,,
,6191,-1.358890977,6785.612305,,,
,5779,0.371386883,5608.089844,,,
,6019,0.263244517,6170.526367,,,
,5903,-0.385609681,5568.430176,,,
,5568,0.263244517,6273.619629,,,
,6630,-0.926321512,6732.250977,,,
,6061,1.236525813,5595.322754,,,
,6671,-0.169324948,7299.38623,,,
,6892,-0.385609681,7216.534668,,,
,6256,-0.710036779,6321.251465,,,
,5622,0.803956348,5921.313477,,,
,5466,0.479529249,5739.263672,,,
,7291,1.236525813,6825.912598,,,
,7264,0.15510215,7001.420898,,,
,6870,-0.169324948,6473.90332,,,
,6802,-0.169324948,6553.115723,,,
,5279,3.074946038,5809.134277,,,
,7542,-0.277467314,7443.545898,,,
,5588,0.695813982,5172.293457,,,
,5234,2.101664742,5558.055664,,,
,5469,-0.710036779,5318.318848,,,
,6065,-0.818179146,5977.861328,,,
,4652,-0.385609681,4795.077148,,,
,8346,-1.034463878,7509.462891,,,
,5184,-1.034463878,5196.908203,,,
,5599,1.02024108,5484.733887,,,
,6445,1.02024108,6310.583496,,,
,5992,-0.277467314,6119.5625,,,
,5080,0.15510215,5140.466797,,,
,4443,-0.926321512,4374.141602,,,
,6662,-0.385609681,6536.687988,,,
