Year,Month,Day,Hour,Temperature,Dew Point,Relative Humidity,Wind Speed,Toronto,Holiday & Weekends,Scored Labels,Diff,Abs Diff
-0.039245199,0.739190679,-1.557666369,-1.227773233,0.540207206,0.735355242,0.449575925,-0.061182582,4402,0,4194.74707,207.2529297,207.2529297
-1.01156852,1.599112689,-0.420285147,0.505560205,-0.564864586,-1.082654823,-1.520933941,0.263244517,6575,0,6476.305664,98.69433594,98.69433594
-0.039245199,-0.120731331,-1.10271388,-1.372217687,0.628612949,0.856555913,0.572732791,0.263244517,4283,0,4275.559082,7.440917969,7.440917969
-1.49773018,0.452550009,1.172048564,0.072226845,1.362380619,1.611729325,0.572732791,-0.169324948,7717,0,7569.950684,147.0493164,147.0493164
-0.525406859,1.599112689,-1.443928246,1.227782471,-0.432255971,-0.411389568,-0.043051542,0.15510215,6586,0,6431.678223,154.3217773,154.3217773
-0.039245199,0.452550009,1.627001052,-0.938884327,0.770062138,0.87520217,0.141683758,-1.25074861,5493,0,4918.837402,574.1625977,574.1625977
1.419239782,0.165909339,-0.534023269,1.083338018,1.291656024,1.061664741,-0.781992742,1.452810545,7382,0,6645.861816,736.1381836,736.1381836
-1.49773018,-1.267294011,-1.10271388,0.650004658,-1.139501918,-1.54881125,-1.336198641,0.263244517,7010,0,6881.452148,128.5478516,128.5478516
1.419239782,-0.407372001,0.375881708,-1.372217687,0.151221935,-0.094403198,-0.843571175,0.046959784,3862,0,4081.186035,-219.1860352,219.1860352
-1.01156852,-0.694012671,0.262143586,1.227782471,-0.167038741,-0.234250126,-0.350943708,0.479529249,5312,1,5191.986328,120.0136719,120.0136719
-0.039245199,0.452550009,1.399524808,-1.372217687,1.238612578,1.173542284,-0.350943708,-1.034463878,4777,0,5440.89209,-663.8920898,663.8920898
0.933078121,1.599112689,0.48961983,-1.661106593,-0.679792052,-0.569882753,0.264840625,-1.358890977,5016,0,4889.521484,126.4785156,126.4785156
0.933078121,-1.553934681,-0.07907078,0.938893565,-1.387037999,-1.175886108,0.757468091,-0.169324948,7042,0,6881.172852,160.8271484,160.8271484
0.933078121,-0.120731331,-0.534023269,-1.372217687,0.478323185,0.213260044,-0.905149608,-1.034463878,3996,0,4049.596436,-53.59643555,53.59643555
-0.039245199,-0.120731331,-1.557666369,1.516671378,0.955714199,0.754001499,-0.720414308,-0.385609681,5864,0,5456.561035,407.4389648,407.4389648
0.446916461,1.599112689,1.285786686,-0.938884327,-2.324138878,-2.248045891,0.264840625,0.695813982,4938,1,4908.179199,29.82080078,29.82080078
1.419239782,-0.980653341,-1.10271388,1.083338018,-1.811385567,-2.108198962,-1.028306475,0.046959784,7296,0,6761.499023,534.5009766,534.5009766
-1.01156852,0.165909339,-0.07907078,1.516671378,0.699337544,0.763324628,0.018526892,0.695813982,5463,0,5326.125488,136.8745117,136.8745117
0.933078121,-0.407372001,0.034667342,-0.216662061,0.540207206,0.222583172,-1.028306475,-0.926321512,5743,0,5487.179688,255.8203125,255.8203125
0.446916461,-0.980653341,-0.761499513,-0.649995421,-0.874284688,-1.185209237,-1.028306475,0.803956348,5907,0,5858.550781,48.44921875,48.44921875
1.419239782,-0.120731331,1.172048564,-0.505550967,1.353540044,1.406620497,-0.043051542,-0.710036779,6844,0,6749.373535,94.62646484,94.62646484
-1.01156852,1.312472019,-1.671404491,-0.938884327,-0.635589181,-0.318158283,1.065360258,0.912098714,4677,0,4592.695801,84.30419922,84.30419922
-0.039245199,-0.980653341,-1.10271388,-0.361106514,-1.068777323,-0.970777281,0.264840625,-1.575175709,5295,0,6185.27002,-890.2700195,890.2700195
0.446916461,-0.694012671,0.603357953,0.650004658,0.22194653,0.017474345,-0.720414308,1.452810545,5687,0,5500.495117,186.5048828,186.5048828
1.419239782,0.165909339,-1.443928246,0.938893565,1.662960146,1.220157926,-1.213041775,-0.277467314,8052,0,7879.537109,172.4628906,172.4628906
1.419239782,-0.407372001,1.058310441,-1.08332878,0.22194653,0.632800828,1.311673991,-0.926321512,3970,0,4187.446289,-217.4462891,217.4462891
1.419239782,-0.407372001,-1.557666369,-1.08332878,-0.122835869,0.334460715,1.557987724,-1.467033343,4590,0,4260.895508,329.1044922,329.1044922
-1.49773018,0.452550009,-1.557666369,0.072226845,1.353540044,0.809940271,-1.459355508,1.02024108,7046,0,6611.882813,434.1171875,434.1171875
-1.01156852,-0.120731331,1.172048564,-1.08332878,0.849627307,1.276096698,1.250095558,-0.385609681,4885,0,4734.06543,150.9345703,150.9345703
-1.01156852,-0.980653341,1.172048564,1.083338018,-1.440081445,-1.809858849,-1.213041775,0.479529249,7136,0,7037.668457,98.33154297,98.33154297
0.933078121,-0.694012671,0.717096075,0.361115752,0.646294098,-0.691083424,-2.752502608,0.15510215,4905,0,5419.499512,-514.4995117,514.4995117
0.446916461,1.312472019,-0.306547025,-0.938884327,-0.617908032,-0.20628074,1.496409291,-0.926321512,4817,0,4769.547363,47.45263672,47.45263672
0.933078121,-1.553934681,-0.534023269,1.516671378,0.133540786,0.6234777,1.619566158,0.479529249,5485,0,5395.041016,89.95898438,89.95898438
-0.525406859,-0.407372001,0.944572319,-1.08332878,0.204265381,-0.364773926,-1.582512375,-0.493752047,3819,0,4221.84082,-402.8408203,402.8408203
1.419239782,0.165909339,-0.192808903,0.505560205,1.583394977,1.220157926,-1.089884908,-0.061182582,6845,0,7479.317871,-634.3178711,634.3178711
-0.039245199,-0.980653341,1.172048564,-1.227773233,-0.989212154,-0.644467782,1.250095558,-1.25074861,4390,0,4811.592773,-421.5927734,421.5927734
1.419239782,-0.694012671,-1.10271388,-0.649995421,-0.396893674,-0.075756941,1.003781825,-1.467033343,4985,0,5560.592285,-575.5922852,575.5922852
-1.01156852,-0.407372001,0.262143586,1.661115831,-0.131676444,0.129351887,0.757468091,-0.710036779,4258,0,4614.748535,-356.7485352,356.7485352
-1.49773018,0.452550009,-0.988975758,-1.08332878,0.902670753,1.406620497,1.557987724,-0.710036779,4739,0,4719.900391,19.09960938,19.09960938
-1.01156852,1.599112689,-0.192808903,0.361115752,-0.494139991,-0.122372583,1.250095558,-0.493752047,5912,0,6519.558594,-607.5585938,607.5585938
-1.49773018,1.025831349,0.375881708,-0.794439874,-0.052111275,0.269198815,1.003781825,-0.601894413,4553,0,5223.005859,-670.0058594,670.0058594
0.933078121,-0.120731331,-1.330190124,0.072226845,0.929192476,0.959110327,-0.104629975,1.993522376,6189,0,5962.334473,226.6655273,226.6655273
0.933078121,-0.980653341,-1.671404491,-0.649995421,-0.759357221,-0.467328339,0.942203391,-0.277467314,5831,0,5701.419434,129.5805664,129.5805664
0.933078121,1.599112689,-1.671404491,-1.08332878,-0.768197796,-0.532590239,0.757468091,-0.818179146,4548,0,4598.794434,-50.79443359,50.79443359
1.905401442,-1.553934681,-0.875237636,-1.08332878,-0.971531005,-0.597852139,1.373252424,-0.493752047,4847,0,4987.294434,-140.2944336,140.2944336
-0.525406859,0.739190679,-0.306547025,0.938893565,0.504844908,0.539569543,-0.043051542,0.046959784,5546,0,5989.898926,-443.8989258,443.8989258
0.933078121,-0.980653341,-0.647761391,0.361115752,-0.582545735,-1.147916723,-1.644090808,0.695813982,5616,0,6025.586426,-409.5864258,409.5864258
0.446916461,1.312472019,0.944572319,0.650004658,0.08049734,-0.355450797,-1.274620208,1.128383446,5856,0,5867.788086,-11.78808594,11.78808594
1.419239782,0.452550009,-0.988975758,-0.794439874,1.044119943,1.45323614,1.126938691,-0.169324948,6035,0,5677.502441,357.4975586,357.4975586
-1.49773018,-0.694012671,1.285786686,1.516671378,0.000932171,-0.262219512,-0.905149608,-0.818179146,4712,0,4979.656738,-267.6567383,267.6567383
-1.01156852,-1.553934681,-0.761499513,1.083338018,-1.457762594,-1.362348679,0.264840625,-1.358890977,7665,0,7312.326172,352.6738281,352.6738281
-1.01156852,1.599112689,-0.306547025,-1.372217687,-0.653270329,-0.318158283,1.126938691,-0.385609681,4824,0,4682.715332,141.284668,141.284668
0.446916461,1.599112689,-0.647761391,0.794449111,-0.962690431,-0.896192252,0.141683758,0.803956348,6330,0,6685.023926,-355.0239258,355.0239258
0.933078121,-1.267294011,1.285786686,0.505560205,0.372236293,-0.765668453,-2.567767308,2.75051894,5879,0,5650.722656,228.2773438,228.2773438
-0.525406859,1.599112689,1.399524808,-0.216662061,-1.298632256,-1.511518736,-0.781992742,0.263244517,5603,1,6115.799805,-512.7998047,512.7998047
-1.01156852,0.739190679,1.058310441,1.227782471,0.672815821,0.716708985,-0.043051542,-1.467033343,6170,0,5952.308105,217.6918945,217.6918945
0.446916461,1.599112689,1.285786686,0.505560205,-1.793704418,-2.005644549,-0.720414308,0.15510215,6165,1,6134.671387,30.32861328,30.32861328
-1.49773018,-0.120731331,-0.534023269,0.794449111,1.176728558,1.154896026,-0.227786842,0.587671615,6613,0,6485.967285,127.0327148,127.0327148
-1.49773018,0.165909339,1.399524808,-1.372217687,0.849627307,1.25745044,1.188517124,-0.385609681,4299,0,4630.99707,-331.9970703,331.9970703
-0.039245199,-1.553934681,0.944572319,-0.361106514,-1.413559722,-1.259794265,0.511154358,-0.818179146,5687,0,6709.481934,-1022.481934,1022.481934
-0.525406859,0.452550009,-1.443928246,-0.072217608,1.380061767,1.07098787,-0.966728041,1.128383446,6181,1,6087.885742,93.11425781,93.11425781
0.446916461,1.599112689,0.48961983,-1.661106593,-0.547183437,-0.71905281,-0.658835875,2.426091841,5016,0,4868.094727,147.9052734,147.9052734
0.446916461,1.312472019,0.944572319,1.227782471,0.045135043,-0.532590239,-1.644090808,0.263244517,5779,0,5804.95752,-25.95751953,25.95751953
-1.01156852,0.452550009,1.51326293,0.938893565,0.964554774,0.856555913,-0.474100575,0.263244517,6159,0,6387.734375,-228.734375,228.734375
-1.01156852,0.165909339,0.603357953,-0.072217608,1.477308085,1.341358597,-0.535679008,-1.467033343,7571,0,7308.976074,262.0239258,262.0239258
-1.49773018,1.025831349,0.148405464,0.794449111,0.372236293,0.744678371,1.126938691,-0.818179146,6450,0,6119.363281,330.6367188,330.6367188
1.419239782,1.312472019,1.172048564,0.794449111,0.027453894,-0.150341969,-0.658835875,-1.575175709,6460,0,5996.758789,463.2412109,463.2412109
-0.525406859,-0.980653341,-1.443928246,-0.361106514,-1.316313404,-1.138593594,0.572732791,-1.142606244,7038,0,6467.316895,570.6831055,570.6831055
-1.01156852,-0.120731331,1.172048564,0.216671299,1.54803268,1.089634127,-1.274620208,-0.277467314,7725,0,7294.12207,430.8779297,430.8779297
0.446916461,1.599112689,0.148405464,1.227782471,-1.342835127,-1.129270466,0.757468091,-0.385609681,6320,0,6601.010742,-281.0107422,281.0107422
-1.01156852,1.312472019,-0.647761391,1.661115831,-0.220082187,0.157321273,1.250095558,-1.25074861,5201,0,4987.198242,213.8017578,213.8017578
0.446916461,-1.267294011,0.148405464,0.650004658,-0.794719519,-0.84957661,-0.289365275,-1.142606244,6291,0,6400.707031,-109.7070313,109.7070313
0.446916461,-1.267294011,0.262143586,-0.794439874,-0.900806411,-0.560559625,1.188517124,-1.358890977,4795,0,5334.450195,-539.4501953,539.4501953
-1.49773018,-0.980653341,1.627001052,1.372226924,-0.158198167,-0.681760296,-1.520933941,-0.818179146,5150,0,5520.224121,-370.2241211,370.2241211
-0.525406859,1.312472019,-0.534023269,-0.794439874,-0.0432707,0.418368872,1.557987724,-0.926321512,5139,0,5285.467773,-146.4677734,146.4677734
-1.01156852,1.025831349,0.603357953,-1.51666214,0.168903084,0.576862057,1.311673991,-0.818179146,4351,0,4275.655762,75.34423828,75.34423828
1.419239782,-0.407372001,-0.647761391,1.516671378,-0.228922761,-0.178311355,0.018526892,-0.277467314,4895,0,4898.878418,-3.878417969,3.878417969
-0.039245199,-0.694012671,1.399524808,-0.794439874,-0.662110904,-0.700406553,-0.227786842,-0.710036779,5660,0,5294.70166,365.2983398,365.2983398
1.419239782,-1.553934681,-0.988975758,-0.505550967,-1.157183066,-1.054685437,0.264840625,0.15510215,6483,0,6200.37793,282.6220703,282.6220703
0.446916461,-0.980653341,-0.192808903,-0.649995421,-1.767182695,-1.623396278,0.511154358,1.452810545,6660,0,6297.778809,362.2211914,362.2211914
-0.525406859,1.599112689,-0.192808903,0.216671299,0.292671124,0.4929539,0.511154358,-0.710036779,6313,0,6142.749023,170.2509766,170.2509766
1.419239782,1.599112689,1.740739174,0.072226845,-0.768197796,-0.364773926,1.434830858,0.803956348,5862,1,5768.548828,93.45117188,93.45117188
-1.01156852,1.599112689,-1.10271388,1.372226924,-0.803560093,-0.765668453,0.018526892,-0.061182582,6035,0,6510.927734,-475.9277344,475.9277344
-1.49773018,-0.407372001,-0.420285147,-1.661106593,-0.290806782,0.064089987,1.188517124,2.642376574,4138,0,4384.564453,-246.5644531,246.5644531
1.419239782,-0.980653341,0.717096075,-0.361106514,-0.494139991,-0.364773926,0.326419058,1.344668179,6207,0,5960.305176,246.6948242,246.6948242
1.419239782,-0.407372001,0.830834197,-0.938884327,0.124700212,0.213260044,0.141683758,-0.277467314,4811,0,4528.861816,282.1381836,282.1381836
1.419239782,1.312472019,-0.420285147,-0.649995421,-1.466603168,-1.315733037,0.511154358,-0.710036779,6246,0,6054.847656,191.1523438,191.1523438
0.933078121,1.312472019,-0.988975758,-1.08332878,-0.122835869,0.092059373,0.572732791,1.02024108,4320,0,4286.50293,33.49707031,33.49707031
-1.49773018,-1.553934681,-1.330190124,0.072226845,-0.847762965,-0.840253481,-0.104629975,1.777237644,6803,0,6572.952148,230.0478516,230.0478516
-0.525406859,-1.267294011,-0.988975758,-0.361106514,-1.201385938,-0.858899738,1.250095558,-1.467033343,6213,0,6477.27002,-264.2700195,264.2700195
-0.525406859,-0.980653341,-1.443928246,-0.505550967,-1.466603168,-1.29708678,0.572732791,-1.034463878,6901,0,6362.574219,538.4257813,538.4257813
-1.49773018,-0.120731331,0.717096075,-0.938884327,0.770062138,0.931140942,0.326419058,-0.926321512,4353,0,4912.309082,-559.309082,559.309082
-1.01156852,0.165909339,1.058310441,1.083338018,1.273974875,0.791294013,-1.336198641,0.15510215,6421,0,6802.985352,-381.9853516,381.9853516
-1.49773018,-0.694012671,-0.306547025,0.072226845,-0.281966207,-0.047787555,0.695889658,1.236525813,5799,0,6108.532715,-309.5327148,309.5327148
1.419239782,0.452550009,-0.988975758,0.938893565,1.468467511,1.481205525,-0.166208408,1.344668179,7822,0,7395.349121,426.6508789,426.6508789
0.933078121,1.599112689,0.944572319,1.227782471,-0.856603539,-0.812284095,0.080105325,-0.169324948,5453,1,5648.57373,-195.5737305,195.5737305
-0.039245199,0.739190679,1.627001052,-0.649995421,0.672815821,0.809940271,0.264840625,0.371386883,5746,0,5649.674316,96.32568359,96.32568359
-1.49773018,-0.120731331,0.148405464,1.516671378,0.672815821,0.716708985,-0.043051542,0.046959784,5597,0,5190.508301,406.4916992,406.4916992
-0.525406859,0.739190679,-0.07907078,0.216671299,1.636438423,1.210834798,-1.213041775,-0.818179146,6903,0,7446.984375,-543.984375,543.984375
1.419239782,1.599112689,-1.557666369,0.650004658,-0.865444113,-0.663114039,0.634311225,0.912098714,6752,0,6506.819824,245.1801758,245.1801758
-1.01156852,0.452550009,0.830834197,-0.649995421,0.973395348,1.38797424,1.188517124,-0.710036779,5360,0,6090.101074,-730.1010742,730.1010742
-1.49773018,-0.407372001,1.740739174,-1.227773233,1.167887983,1.425266754,0.634311225,-1.142606244,4840,0,5157.44043,-317.4404297,317.4404297
-1.01156852,1.599112689,-0.761499513,-1.08332878,-0.485299417,-0.234250126,0.757468091,-0.818179146,4859,0,4653.421387,205.5786133,205.5786133
-0.039245199,1.312472019,0.262143586,0.650004658,0.469482611,0.483630772,-0.104629975,-0.926321512,6025,0,6067.871094,-42.87109375,42.87109375
1.419239782,-1.267294011,-0.306547025,1.372226924,-1.174864215,-1.119947337,0.080105325,1.993522376,6623,0,6454.821777,168.1782227,168.1782227
0.446916461,0.452550009,1.627001052,-0.072217608,1.28281545,0.987079713,-0.966728041,-0.818179146,6686,0,6548.772461,137.2275391,137.2275391
-0.525406859,-1.267294011,-1.557666369,-1.661106593,-2.005878202,-1.781889464,0.880624958,0.803956348,5788,0,5745.759277,42.24072266,42.24072266
-0.525406859,1.599112689,0.148405464,0.072226845,-0.167038741,-0.141018841,-0.043051542,0.479529249,6191,0,6173.283203,17.71679688,17.71679688
-0.039245199,0.739190679,1.172048564,0.938893565,0.575569503,0.87520217,0.819046525,-0.601894413,6218,0,6047.763184,170.2368164,170.2368164
-0.525406859,1.025831349,-0.761499513,-1.227773233,0.248468253,0.735355242,1.619566158,-1.358890977,4205,0,4146.574219,58.42578125,58.42578125
0.933078121,0.165909339,-1.216452002,1.227782471,1.229772004,1.686314353,1.311673991,-0.926321512,7918,0,7336.986328,581.0136719,581.0136719
-0.039245199,1.312472019,0.262143586,-0.216662061,0.301511699,0.539569543,0.634311225,-1.25074861,5952,0,5853.83252,98.16748047,98.16748047
0.446916461,-0.120731331,1.627001052,0.505560205,1.698322443,1.425266754,-0.843571175,1.02024108,7196,0,7500.820801,-304.8208008,304.8208008
-1.01156852,1.599112689,1.172048564,0.505560205,-0.158198167,-0.075756941,0.141683758,-0.169324948,5080,1,5140.193848,-60.19384766,60.19384766
-0.039245199,-0.694012671,1.51326293,1.661115831,-0.290806782,-0.560559625,-0.905149608,-0.385609681,4612,0,4647.948242,-35.94824219,35.94824219
-1.01156852,-0.407372001,0.830834197,0.505560205,0.672815821,0.716708985,-0.043051542,0.587671615,6071,0,6058.460449,12.53955078,12.53955078
-0.525406859,0.739190679,0.262143586,-0.361106514,1.256293727,1.304066083,-0.043051542,-0.710036779,7042,0,6860.131836,181.8681641,181.8681641
0.446916461,-1.553934681,-0.306547025,-0.649995421,-1.183704789,-1.446256836,-0.905149608,0.912098714,6318,0,5960.565918,357.434082,357.434082
0.446916461,0.165909339,-0.534023269,1.083338018,1.512670382,1.425266754,-0.412522142,-0.710036779,7579,0,7433.136719,145.8632813,145.8632813
-0.525406859,-0.694012671,0.034667342,0.650004658,0.266149401,-0.458005211,-1.890404541,0.479529249,6060,0,5640.896484,419.1035156,419.1035156
-1.01156852,0.739190679,1.51326293,0.650004658,1.247453152,0.968433456,-0.905149608,-0.385609681,6964,0,6429.09375,534.90625,534.90625
-1.01156852,0.165909339,0.034667342,0.361115752,1.114844537,0.856555913,-0.843571175,-0.493752047,6661,0,6533.358398,127.6416016,127.6416016
-1.01156852,0.739190679,0.148405464,-1.661106593,0.08049734,0.343783844,0.757468091,-0.926321512,4391,0,4342.818359,48.18164063,48.18164063
-0.525406859,-1.553934681,0.48961983,-0.505550967,-1.908631885,-1.856474492,0.141683758,-0.601894413,6975,0,6826.231934,148.7680664,148.7680664
-0.525406859,-0.980653341,-0.761499513,0.794449111,-0.30848793,-0.672437167,-1.151463341,0.371386883,6371,0,6235.724609,135.2753906,135.2753906
0.933078121,-0.980653341,-1.443928246,0.505560205,-0.494139991,-0.961454152,-1.397777075,2.101664742,5368,0,6003.025391,-635.0253906,635.0253906
0.933078121,-0.120731331,-0.07907078,-0.072217608,1.212090855,0.4929539,-1.828826108,-0.277467314,6647,0,6403.175781,243.8242188,243.8242188
0.933078121,1.599112689,-0.420285147,1.661115831,-0.679792052,-0.495297725,0.572732791,0.912098714,5581,0,5308.376465,272.6235352,272.6235352
-1.49773018,0.452550009,-0.761499513,0.361115752,1.468467511,0.893848427,-1.520933941,-0.169324948,7554,0,6862.463379,691.5366211,691.5366211
1.419239782,-0.694012671,0.148405464,-1.372217687,-0.644429755,-0.327481411,1.065360258,-0.385609681,4475,0,4337.881348,137.1186523,137.1186523
0.933078121,-0.407372001,1.058310441,0.072226845,1.707163018,0.949787199,-1.828826108,0.912098714,6921,0,6851.970703,69.02929688,69.02929688
1.419239782,0.739190679,-1.557666369,-1.227773233,0.717018692,1.201511669,1.496409291,-0.601894413,3871,1,3947.842285,-76.84228516,76.84228516
-1.49773018,-0.694012671,1.51326293,1.372226924,0.257308827,0.791294013,1.804301458,-0.818179146,5618,0,5635.384766,-17.38476563,17.38476563
-1.49773018,-1.553934681,1.627001052,-1.372217687,-0.281966207,0.250552558,1.927458324,-0.818179146,4781,0,4731.82959,49.17041016,49.17041016
0.446916461,-0.980653341,-1.330190124,-1.661106593,-1.537327763,-1.511518736,0.018526892,-0.926321512,5356,0,5212.845215,143.1547852,143.1547852
0.446916461,1.312472019,0.48961983,1.083338018,-0.335009653,-0.280865769,0.080105325,0.15510215,6645,0,6242.506836,402.4931641,402.4931641
-0.039245199,0.165909339,-0.875237636,-0.361106514,1.212090855,1.527821168,0.819046525,-0.926321512,7437,0,7015.098633,421.9013672,421.9013672
-1.01156852,0.165909339,1.740739174,1.227782471,1.176728558,1.07098787,-0.474100575,0.046959784,6593,0,6589.193848,3.806152344,3.806152344
0.933078121,-0.407372001,-1.330190124,-1.227773233,0.124700212,0.4929539,1.188517124,-1.358890977,4085,0,4089.55249,-4.552490234,4.552490234
0.446916461,-1.553934681,-0.875237636,-1.661106593,-1.83790729,-1.781889464,0.141683758,0.912098714,5493,0,5488.724609,4.275390625,4.275390625
-1.49773018,-0.980653341,-0.192808903,-0.938884327,-1.555008911,-1.343702422,0.757468091,-1.034463878,5733,0,5290.679199,442.3208008,442.3208008
-1.01156852,0.739190679,-1.10271388,1.083338018,0.805424436,0.427692,-1.151463341,0.046959784,5703,0,6086.453125,-383.453125,383.453125
-0.039245199,-0.120731331,0.717096075,1.227782471,1.035279368,0.092059373,-2.198296708,0.046959784,6675,0,6201.528809,473.4711914,473.4711914
-0.039245199,0.452550009,1.51326293,-0.216662061,1.34469947,1.210834798,-0.535679008,-0.926321512,7862,0,7075.527344,786.4726563,786.4726563
-1.01156852,0.739190679,0.262143586,0.216671299,0.239627678,0.269198815,-0.043051542,-0.277467314,6120,0,5918.813965,201.1860352,201.1860352
-0.525406859,-1.553934681,0.717096075,-1.51666214,-1.30747283,-1.129270466,0.572732791,0.263244517,5405,0,5220.67041,184.3295898,184.3295898
-0.525406859,-1.267294011,-0.875237636,0.216671299,-1.643414655,-1.334379294,1.188517124,-0.169324948,6517,0,7074.414063,-557.4140625,557.4140625
-0.525406859,-0.694012671,-0.07907078,0.794449111,0.504844908,-0.579205882,-2.444610441,-0.493752047,5919,0,5643.024902,275.9750977,275.9750977
0.933078121,0.452550009,1.627001052,-0.361106514,0.619772375,0.819263399,0.449575925,0.046959784,6424,0,5749.186035,674.8139648,674.8139648
-0.525406859,-0.980653341,1.740739174,-0.505550967,-0.77703837,-0.569882753,0.634311225,-0.710036779,6324,0,6051.883301,272.1166992,272.1166992
1.905401442,-1.553934681,0.148405464,1.372226924,-1.537327763,-1.492872479,0.080105325,-1.358890977,6522,0,6563.04834,-41.04833984,41.04833984
-0.039245199,-1.553934681,-0.192808903,1.661115831,-1.015733877,-0.756345324,0.880624958,-0.926321512,5795,0,5560.328125,234.671875,234.671875
0.446916461,1.025831349,1.627001052,-1.08332878,-0.211241613,-0.252896383,-0.227786842,2.642376574,4361,0,4268.579102,92.42089844,92.42089844
-1.49773018,-0.407372001,-0.647761391,-0.216662061,0.336873996,0.87520217,1.804301458,0.046959784,6298,0,6111.713379,186.2866211,186.2866211
1.419239782,-0.407372001,0.603357953,0.361115752,0.787743287,-0.075756941,-2.075139841,0.263244517,5720,0,5465.861816,254.1381836,254.1381836
-0.039245199,0.452550009,0.034667342,0.650004658,1.689481869,1.630375582,-0.350943708,2.642376574,8184,0,8283.571289,-99.57128906,99.57128906
-1.01156852,0.739190679,-0.534023269,-0.216662061,0.442960888,0.539569543,0.141683758,2.209807109,6363,0,5965.038574,397.9614258,397.9614258
1.419239782,1.599112689,-0.07907078,0.216671299,-0.856603539,-1.119947337,-0.905149608,2.858661306,5789,0,6241.618164,-452.6181641,452.6181641
0.933078121,-0.407372001,-0.875237636,-0.794439874,-0.052111275,-0.094403198,-0.289365275,-0.926321512,5235,0,5091.793945,143.2060547,143.2060547
-1.01156852,-1.553934681,1.740739174,1.372226924,-1.0422556,-0.924161638,0.326419058,-0.926321512,6716,0,6486.912109,229.0878906,229.0878906
-1.49773018,-0.120731331,-0.875237636,-0.649995421,0.496004334,0.903171556,1.250095558,-0.385609681,4848,0,5644.322266,-796.3222656,796.3222656
1.419239782,0.739190679,0.375881708,0.216671299,1.212090855,0.865879042,-1.028306475,0.912098714,6458,0,6406.087402,51.91259766,51.91259766
-1.01156852,-1.267294011,0.48961983,-1.227773233,-0.936168708,-0.765668453,0.511154358,-1.25074861,5006,0,4949.618652,56.38134766,56.38134766
-1.01156852,-0.694012671,1.51326293,-1.08332878,-0.105154721,-0.057110684,0.018526892,0.912098714,4571,0,4396.494629,174.5053711,174.5053711
-0.039245199,1.312472019,-1.330190124,1.372226924,-0.228922761,-0.094403198,0.326419058,-0.601894413,5372,0,5711.51416,-339.5141602,339.5141602
-1.49773018,-0.694012671,-1.557666369,0.938893565,-0.77703837,-1.213178623,-1.397777075,1.993522376,6627,0,6341.469238,285.5307617,285.5307617
0.446916461,1.599112689,0.717096075,-0.216662061,-1.298632256,-1.03603918,0.942203391,0.046959784,6639,0,6164.949707,474.050293,474.050293
0.933078121,0.739190679,1.172048564,0.650004658,0.840786733,0.362430101,-1.336198641,1.560952911,6192,0,5868.435547,323.5644531,323.5644531
0.446916461,-0.694012671,0.944572319,0.216671299,0.186584232,-0.262219512,-1.336198641,0.803956348,5688,0,5428.086426,259.9135742,259.9135742
0.446916461,-1.553934681,-0.07907078,0.072226845,-0.865444113,-0.868222867,-0.104629975,-0.818179146,5844,0,6455.55127,-611.5512695,611.5512695
-0.039245199,-1.553934681,-0.988975758,-0.794439874,-1.130661343,-0.877545995,0.880624958,-1.683318075,5781,0,5472.103027,308.8969727,308.8969727
-1.01156852,-1.267294011,-0.988975758,-1.661106593,-1.590371209,-1.380994936,0.757468091,1.02024108,5922,0,5631.048828,290.9511719,290.9511719
0.933078121,-0.980653341,-0.647761391,-0.505550967,-0.936168708,-0.840253481,0.264840625,0.263244517,5246,0,5974.489258,-728.4892578,728.4892578
-0.525406859,-1.553934681,-1.330190124,0.505560205,-0.51182114,-0.234250126,0.880624958,1.236525813,5878,0,6337.743164,-459.7431641,459.7431641
-1.01156852,-1.553934681,1.172048564,-1.372217687,-2.279936007,-2.173460862,0.387997491,-0.277467314,5411,0,5682.118652,-271.1186523,271.1186523
-1.01156852,-0.694012671,0.603357953,0.361115752,0.831946159,0.04544373,-1.951982974,-0.169324948,5911,0,5750.108398,160.8916016,160.8916016
-0.525406859,1.025831349,1.627001052,0.505560205,0.098178489,-0.374097054,-1.397777075,-0.277467314,6010,0,5865.038574,144.9614258,144.9614258
0.933078121,0.739190679,-1.216452002,-1.661106593,1.265134301,1.723606867,1.311673991,-1.467033343,5833,0,5738.407227,94.59277344,94.59277344
1.419239782,1.312472019,0.375881708,1.083338018,-0.529502289,-0.159665098,1.311673991,-0.385609681,6576,0,6485.569824,90.43017578,90.43017578
-1.49773018,0.739190679,-0.534023269,0.072226845,1.972380248,1.676991225,-0.905149608,1.236525813,9081,0,8563.49707,517.5029297,517.5029297
0.446916461,0.739190679,-0.07907078,0.072226845,1.494989234,1.313389212,-0.658835875,-0.926321512,7208,0,7111.131348,96.86865234,96.86865234
-0.525406859,-0.120731331,0.375881708,1.661115831,0.593250652,0.483630772,-0.474100575,-1.142606244,4793,0,4747.862305,45.13769531,45.13769531
0.933078121,-0.120731331,1.172048564,0.794449111,1.247453152,0.455661386,-1.951982974,-0.277467314,6620,0,6462.581543,157.418457,157.418457
0.933078121,1.025831349,1.058310441,1.516671378,-0.299647356,-0.150341969,0.387997491,-0.710036779,5055,0,4817.95459,237.0454102,237.0454102
