Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 0:00,2020,1,1,0:00,0.1,,-0.3,,97,,27,,28,,,,97.34,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 1:00,2020,1,1,1:00,0,,-0.1,,100,,29,,22,,,,97.36,,,,-6,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 2:00,2020,1,1,2:00,-0.6,,-0.8,,99,,28,,25,,,,97.43,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 3:00,2020,1,1,3:00,-0.9,,-2.2,,90,,29,,19,,,,97.49,,,,-6,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 4:00,2020,1,1,4:00,-1,,-3,,86,,30,,21,,,,97.53,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 5:00,2020,1,1,5:00,-1.2,,-2.9,,88,,28,,20,,,,97.54,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 6:00,2020,1,1,6:00,-1.2,,-3.4,,85,,28,,21,,,,97.58,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 7:00,2020,1,1,7:00,-1.5,,-2.9,,90,,28,,17,,,,97.64,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 8:00,2020,1,1,8:00,-1.9,,-4.1,,85,,28,,26,,,,97.7,,,,-8,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 9:00,2020,1,1,9:00,-1.9,,-4.5,,83,,28,,18,,,,97.78,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 10:00,2020,1,1,10:00,-1.8,,-4.4,,83,,27,,16,,,,97.85,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 11:00,2020,1,1,11:00,-2,,-4.3,,84,,27,,18,,,,97.88,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 12:00,2020,1,1,12:00,-2,,-4.6,,82,,25,,16,,,,97.84,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 13:00,2020,1,1,13:00,-1.8,,-5.2,,78,,25,,15,,,,97.81,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 14:00,2020,1,1,14:00,-1.6,,-4.9,,78,,24,,16,,,,97.8,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 15:00,2020,1,1,15:00,-1.7,,-4.8,,79,,23,,15,,,,97.85,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 16:00,2020,1,1,16:00,-1.4,,-4.7,,78,,23,,15,,,,97.85,,,,-6,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 17:00,2020,1,1,17:00,-1,,-4.5,,77,,22,,11,,,,97.83,,,,-5,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 18:00,2020,1,1,18:00,-0.1,,-3.4,,79,,22,,16,,,,97.78,,,,-5,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 19:00,2020,1,1,19:00,0.1,,-2.8,,81,,20,,16,,,,97.76,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 20:00,2020,1,1,20:00,0.6,,-3.3,,75,,21,,17,,,,97.71,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 21:00,2020,1,1,21:00,1.4,,-3.4,,71,,20,,17,,,,97.66,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2020 22:00,2020,1,1,22:00,2.1,,-3,,69,,20,,18,,,,97.66,,,,,,NA
