Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2010 0:00,2010,1,1,0:00,0.8,,0.1,,95,,24,,7,,12.9,,99.17,,,,,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2010 1:00,2010,1,1,1:00,0.6,,0,,96,,25,,9,,9.7,,99.13,,,,,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2010 2:00,2010,1,1,2:00,0.7,,0,,95,,24,,13,,9.7,,99.13,,,,,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2010 3:00,2010,1,1,3:00,0.5,,-0.5,,93,,26,,9,,16.1,,99.18,,,,,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2010 4:00,2010,1,1,4:00,0.5,,-0.6,,92,,24,,9,,16.1,,99.17,,,,,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2010 5:00,2010,1,1,5:00,0.6,,-1.2,,88,,27,,24,,19.3,,99.13,,,,,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2010 6:00,2010,1,1,6:00,-0.1,,-2.8,,82,,28,,24,,19.3,,99.18,,,,-6,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2010 7:00,2010,1,1,7:00,-0.7,,-3.2,,83,,26,,15,,24.1,,99.2,,,,-5,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2010 8:00,2010,1,1,8:00,-1.3,,-4,,82,,28,,17,,9.7,,99.2,,,,-6,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2010 9:00,2010,1,1,9:00,-2,,-4.4,,84,,26,,17,,9.7,,99.23,,,,-7,,Snow Showers
