Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 0:00,2006,1,1,0:00,-6.5,,-8.8,,84,,13,,9,,,,98.76,,,,-11,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 1:00,2006,1,1,1:00,-6.4,,-8.7,,84,,14,,11,,,,98.78,,,,-11,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 2:00,2006,1,1,2:00,-6.3,,-8.5,,84,,15,,13,,,,98.82,,,,-12,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 3:00,2006,1,1,3:00,-6,,-8.2,,84,,15,,6,,,,98.88,,,,-9,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 4:00,2006,1,1,4:00,-5.7,,-7.9,,84,,14,,6,,,,98.94,,,,-9,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 5:00,2006,1,1,5:00,-5.7,,-7.8,,85,,13,,6,,,,98.97,,,,-9,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 6:00,2006,1,1,6:00,-5.6,,-7.6,,86,,16,,6,,,,99.05,,,,-8,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 7:00,2006,1,1,7:00,-5.2,,-6.8,,88,,18,,4,,,,99.12,,,,-7,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 8:00,2006,1,1,8:00,-5,,-6.5,,89,,17,,4,,,,99.19,,,,-7,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 9:00,2006,1,1,9:00,-4.7,,-6.5,,87,,15,,4,,,,99.28,,,,-6,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 10:00,2006,1,1,10:00,-4.3,,-6.3,,86,,17,,6,,,,99.35,,,,-7,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 11:00,2006,1,1,11:00,-3.5,,-5.7,,85,,16,,6,,,,99.35,,,,-6,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 12:00,2006,1,1,12:00,-2.4,,-4.8,,84,,16,,7,,,,99.32,,,,-5,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 13:00,2006,1,1,13:00,-1.2,,-4.3,,79,,12,,6,,,,99.31,,,,-3,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 14:00,2006,1,1,14:00,-0.1,,-4.1,,74,,12,,6,,,,99.28,,,,-2,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 15:00,2006,1,1,15:00,0,,-3.3,,78,,14,,7,,,,99.36,,,,-2,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 16:00,2006,1,1,16:00,0.4,,-2.4,,81,,11,,6,,,,99.43,,,,,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 17:00,2006,1,1,17:00,0.3,,-1.9,,85,,13,,6,,,,99.48,,,,,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 18:00,2006,1,1,18:00,1.2,,-1,,85,,20,,2,,,,99.52,,,,,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 19:00,2006,1,1,19:00,2.3,,-0.7,,81,,24,,6,,,,99.6,,,,,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 20:00,2006,1,1,20:00,2.7,,-0.7,,78,,22,,7,,,,99.61,,,,,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2006 21:00,2006,1,1,21:00,2,,-1,,80,,19,,6,,,,99.61,,,,,,NA
