Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 0:00,2009,1,1,0:00,-13.6,,-18.9,,64,,32,,9,,24.1,,100.47,,,,-19,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 1:00,2009,1,1,1:00,-13.3,,-19,,62,,28,,9,,24.1,,100.49,,,,-19,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 2:00,2009,1,1,2:00,-13.1,,-18.5,,64,,28,,7,,24.1,,100.55,,,,-18,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 3:00,2009,1,1,3:00,-13.5,,-17.9,,69,,25,,4,,24.1,,100.58,,,,-16,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 4:00,2009,1,1,4:00,-13.6,,-17.8,,71,,23,,6,,24.1,,100.59,,,,-18,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 5:00,2009,1,1,5:00,-13.8,,-17.4,,74,,22,,4,,24.1,,100.56,,,,-17,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 6:00,2009,1,1,6:00,-14.8,,-18.5,,73,,28,,6,,24.1,,100.58,,,,-19,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 7:00,2009,1,1,7:00,-14.3,,-17.6,,76,,,,0,,24.1,,100.59,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 8:00,2009,1,1,8:00,-14.7,,-18.1,,75,,24,,6,,24.1,,100.6,,,,-19,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 9:00,2009,1,1,9:00,-13.5,,-17.2,,74,,26,,6,,24.1,,100.67,,,,-18,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 10:00,2009,1,1,10:00,-11.8,,-16.5,,68,,27,,4,,24.1,,100.64,,,,-14,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 11:00,2009,1,1,11:00,-9.2,,-15.7,,59,,22,,6,,24.1,,100.64,,,,-13,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 12:00,2009,1,1,12:00,-7.9,,-14.5,,59,,24,,11,,24.1,,100.55,,,,-13,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 13:00,2009,1,1,13:00,-6.9,,-14.2,,56,,16,,7,,24.1,,100.39,,,,-10,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 14:00,2009,1,1,14:00,-6.4,,-13.7,,56,,19,,11,,24.1,,100.3,,,,-11,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 15:00,2009,1,1,15:00,-6.3,,-12.9,,59,,18,,17,,24.1,,100.25,,,,-13,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 16:00,2009,1,1,16:00,-6.1,,-12.2,,62,,17,,9,,24.1,,100.19,,,,-10,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 17:00,2009,1,1,17:00,-6,,-11.8,,63,,16,,17,,24.1,,100.05,,,,-12,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 18:00,2009,1,1,18:00,-5.7,,-11,,66,,14,,15,,24.1,,99.89,,,,-11,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 19:00,2009,1,1,19:00,-5.4,,-10.6,,67,,15,,17,,24.1,,99.81,,,,-11,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 20:00,2009,1,1,20:00,-5.4,,-11,,65,,14,,15,,24.1,,99.65,,,,-11,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 21:00,2009,1,1,21:00,-5.3,,-11.2,,63,,13,,17,,24.1,,99.46,,,,-11,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 22:00,2009,1,1,22:00,-4.6,,-10.4,,64,,14,,15,,24.1,,99.28,,,,-10,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2009 23:00,2009,1,1,23:00,-4.1,,-10.3,,62,,13,,17,,24.1,,99.06,,,,-10,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2009 0:00,2009,1,2,0:00,-3.9,,-10.3,,61,,12,,11,,24.1,,98.95,,,,-8,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2009 1:00,2009,1,2,1:00,-3.8,,-10.2,,61,,14,,7,,24.1,,98.85,,,,-7,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2009 2:00,2009,1,2,2:00,-3.4,,-9.3,,64,,12,,7,,24.1,,98.72,,,,-6,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2009 3:00,2009,1,2,3:00,-3,,-9,,63,,13,,9,,24.1,,98.66,,,,-7,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2009 4:00,2009,1,2,4:00,-2.3,,-8.1,,64,,16,,7,,24.1,,98.57,,,,-5,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2009 5:00,2009,1,2,5:00,-1.3,,-7.9,,61,,20,,9,,24.1,,98.48,,,,-5,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2009 6:00,2009,1,2,6:00,-1.4,,-8,,61,,22,,13,,24.1,,98.44,,,,-6,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2009 7:00,2009,1,2,7:00,-2,,-7.8,,64,,23,,13,,19.3,,98.49,,,,-6,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2009 8:00,2009,1,2,8:00,-1.6,,-7.1,,66,,22,,13,,24.1,,98.48,,,,-6,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2009 9:00,2009,1,2,9:00,-1,,-6.8,,65,,23,,20,,24.1,,98.48,,,,-7,,Mostly Cloudy
