Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 0:00,2010,1,1,0:00,-1.9,,-6.2,,72,,32,,11,,,,98.66,,,,-6,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 1:00,2010,1,1,1:00,-2.4,,-6.1,,76,,32,,11,,,,98.67,,,,-6,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 2:00,2010,1,1,2:00,-3.2,,-5.6,,83,,32,,9,,,,98.69,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 3:00,2010,1,1,3:00,-3.6,,-5.5,,87,,33,,9,,,,98.72,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 4:00,2010,1,1,4:00,-3.8,,-4.9,,92,,33,,6,,,,98.73,,,,-6,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 5:00,2010,1,1,5:00,-3.9,,-5.2,,91,,32,,9,,,,98.71,,,,-8,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 6:00,2010,1,1,6:00,-3.7,,-5.6,,87,,34,,7,,,,98.75,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 7:00,2010,1,1,7:00,-4.9,,-5.9,,93,,34,,17,,,,98.82,,,,-11,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 8:00,2010,1,1,8:00,-5.6,,-6.7,,92,,35,,15,,,,98.84,,,,-11,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 9:00,2010,1,1,9:00,-6.4,,-7.9,,89,,36,,15,,,,98.89,,,,-12,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 10:00,2010,1,1,10:00,-7.5,,-9,,89,,36,,15,,,,98.97,,,,-14,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 11:00,2010,1,1,11:00,-8.3,,-9.8,,89,,35,,19,,,,99.01,,,,-16,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 12:00,2010,1,1,12:00,-9.4,,-11.3,,86,,35,,19,,,,99.02,,,,-17,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 13:00,2010,1,1,13:00,-9.9,,-11.7,,87,,34,,19,,,,99.03,,,,-18,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 14:00,2010,1,1,14:00,-10.3,,-12.1,,87,,33,,20,,,,99.06,,,,-18,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 15:00,2010,1,1,15:00,-10.4,,-12.2,,87,,34,,19,,,,99.12,,,,-18,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 16:00,2010,1,1,16:00,-10.8,,-12.6,,87,,33,,19,,,,99.17,,,,-19,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 17:00,2010,1,1,17:00,-11.5,,-13.7,,84,,34,,20,,,,99.21,,,,-20,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 18:00,2010,1,1,18:00,-11.8,,-14,,84,,33,,20,,,,99.23,,,,-20,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 19:00,2010,1,1,19:00,-12.2,,-14.1,,86,,33,,19,,,,99.26,,,,-20,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 20:00,2010,1,1,20:00,-12.6,,-14.6,,85,,34,,22,,,,99.31,,,,-22,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 21:00,2010,1,1,21:00,-13.2,,-15,,86,,34,,20,,,,99.3,,,,-22,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 22:00,2010,1,1,22:00,-13.8,,-15.7,,86,,34,,20,,,,99.31,,,,-23,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2010 23:00,2010,1,1,23:00,-14.2,,-16,,86,,34,,20,,,,99.31,,,,-23,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 0:00,2010,1,2,0:00,-14.7,,-16.3,,88,,35,,19,,,,99.32,,,,-24,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 1:00,2010,1,2,1:00,-15.2,,-16.8,,88,,35,,19,,,,99.3,,,,-24,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 2:00,2010,1,2,2:00,-15.4,,-17,,88,,34,,20,,,,99.34,,,,-25,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 3:00,2010,1,2,3:00,-15.7,,-17.6,,85,,35,,17,,,,99.37,,,,-24,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 4:00,2010,1,2,4:00,-16.2,,-18,,86,,34,,20,,,,99.38,,,,-26,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 5:00,2010,1,2,5:00,-17,,-19,,84,,33,,22,,,,99.4,,,,-27,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 6:00,2010,1,2,6:00,-16.9,,-18.9,,84,,34,,22,,,,99.44,,,,-27,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 7:00,2010,1,2,7:00,-17,,-19.2,,83,,34,,22,,,,99.48,,,,-27,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 8:00,2010,1,2,8:00,-17,,-19,,84,,34,,20,,,,99.48,,,,-27,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 9:00,2010,1,2,9:00,-17.1,,-19.1,,84,,34,,20,,,,99.51,,,,-27,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 10:00,2010,1,2,10:00,-17.2,,-19.3,,84,,34,,24,,,,99.58,,,,-28,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 11:00,2010,1,2,11:00,-16.9,,-19,,84,,34,,22,,,,99.58,,,,-27,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 12:00,2010,1,2,12:00,-17.1,,-19.6,,81,,34,,22,,,,99.52,,,,-27,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 13:00,2010,1,2,13:00,-16.8,,-18.9,,84,,34,,19,,,,99.49,,,,-26,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 14:00,2010,1,2,14:00,-17,,-19.4,,82,,32,,17,,,,99.47,,,,-26,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 15:00,2010,1,2,15:00,-16.9,,-19.5,,80,,33,,20,,,,99.49,,,,-27,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 16:00,2010,1,2,16:00,-16.5,,-19,,81,,33,,19,,,,99.51,,,,-26,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 17:00,2010,1,2,17:00,-15.9,,-18.2,,82,,33,,19,,,,99.55,,,,-25,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 18:00,2010,1,2,18:00,-15.9,,-18.2,,82,,32,,20,,,,99.61,,,,-25,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 19:00,2010,1,2,19:00,-16,,-18,,85,,33,,20,,,,99.63,,,,-25,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 20:00,2010,1,2,20:00,-15.3,,-17.3,,85,,34,,22,,,,99.63,,,,-25,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 21:00,2010,1,2,21:00,-15.5,,-17.6,,84,,35,,19,,,,99.62,,,,-25,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2010 22:00,2010,1,2,22:00,-15.4,,-17.2,,86,,35,,20,,,,99.61,,,,-25,,NA
