Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 0:00,2008,1,1,0:00,-1.1,,-3.8,,82,,6,,9,,4.8,,99.28,,,,-4,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 1:00,2008,1,1,1:00,-1.4,,-3.2,,88,,5,,9,,4.8,,99.18,,,,-5,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 2:00,2008,1,1,2:00,-0.9,,-2.3,,90,,6,,9,,2.8,,99,,,,-4,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 3:00,2008,1,1,3:00,-0.4,,-1.5,,92,,8,,19,,4.8,,98.88,,,,-6,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 4:00,2008,1,1,4:00,0.1,,-1,,92,,8,,19,,4.8,,98.71,,,,,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 5:00,2008,1,1,5:00,0.7,,-0.4,,92,,9,,20,,4.8,,98.55,,,,,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 6:00,2008,1,1,6:00,0.7,,-0.5,,92,,8,,26,,4.8,,98.44,,,,,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 7:00,2008,1,1,7:00,0.7,,-0.7,,90,,9,,19,,4.8,,98.33,,,,,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 8:00,2008,1,1,8:00,0.8,,-0.4,,92,,9,,15,,1.2,,98.27,,,,,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 9:00,2008,1,1,9:00,0.3,,-0.5,,94,,,,0,,0.6,,98.27,,,,,,Moderate Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 10:00,2008,1,1,10:00,0.2,,-0.8,,93,,3,,7,,0.6,,98.31,,,,,,Moderate Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 11:00,2008,1,1,11:00,-0.8,,-1.8,,93,,2,,22,,2.4,,98.29,,,,-7,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 12:00,2008,1,1,12:00,-1.3,,-2.9,,89,,2,,24,,1.6,,98.3,,,,-7,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 13:00,2008,1,1,13:00,-1.5,,-3.2,,88,,36,,24,,6.4,,98.31,,,,-8,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 14:00,2008,1,1,14:00,-1.6,,-3.8,,85,,1,,24,,8,,98.39,,,,-8,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 15:00,2008,1,1,15:00,-1.4,,-4.8,,78,,1,,30,,19.3,,98.52,,,,-8,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 16:00,2008,1,1,16:00,-1.6,,-5.4,,75,,1,,32,,24.1,,98.66,,,,-9,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 17:00,2008,1,1,17:00,-1.8,,-5.8,,74,,36,,26,,24.1,,98.77,,,,-8,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 18:00,2008,1,1,18:00,-2.1,,-5.8,,76,,35,,26,,19.3,,98.9,,,,-9,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 19:00,2008,1,1,19:00,-2.6,,-5.5,,80,,34,,32,,19.3,,99.01,,,,-10,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 20:00,2008,1,1,20:00,-3.6,,-7.3,,75,,35,,33,,19.3,,99.13,,,,-12,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 21:00,2008,1,1,21:00,-4.7,,-8.7,,74,,34,,37,,24.1,,99.2,,,,-13,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 22:00,2008,1,1,22:00,-6.1,,-10.3,,72,,34,,32,,24.1,,99.3,,,,-15,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2008 23:00,2008,1,1,23:00,-7,,-11.5,,70,,34,,39,,24.1,,99.35,,,,-17,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2008 0:00,2008,1,2,0:00,-7.5,,-12.3,,68,,34,,37,,24.1,,99.36,,,,-17,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2008 1:00,2008,1,2,1:00,-8.4,,-13.1,,69,,35,,30,,24.1,,99.42,,,,-17,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2008 2:00,2008,1,2,2:00,-9.6,,-14.5,,67,,35,,35,,24.1,,99.51,,,,-20,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2008 3:00,2008,1,2,3:00,-10.3,,-15.9,,63,,35,,30,,24.1,,99.62,,,,-20,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2008 4:00,2008,1,2,4:00,-10.8,,-17.1,,60,,35,,30,,24.1,,99.69,,,,-21,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2008 5:00,2008,1,2,5:00,-11.6,,-18.9,,55,,35,,35,,24.1,,99.82,,,,-22,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2008 6:00,2008,1,2,6:00,-12.6,,-19.8,,55,,35,,24,,24.1,,99.97,,,,-22,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2008 7:00,2008,1,2,7:00,-13,,-20.4,,54,,36,,24,,24.1,,100.11,,,,-22,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2008 8:00,2008,1,2,8:00,-13.9,,-20.4,,58,,36,,28,,24.1,,100.21,,,,-24,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2008 9:00,2008,1,2,9:00,-13.9,,-19.8,,61,,34,,28,,24.1,,100.37,,,,-24,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2008 10:00,2008,1,2,10:00,-13.9,,-19.8,,61,,35,,35,,24.1,,100.47,,,,-25,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2008 11:00,2008,1,2,11:00,-13.3,,-20.7,,54,,35,,33,,24.1,,100.56,,,,-24,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2008 12:00,2008,1,2,12:00,-12.7,,-21.5,,48,,34,,33,,24.1,,100.57,,,,-23,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2008 13:00,2008,1,2,13:00,-11.2,,-22,,40,,34,,32,,24.1,,100.6,,,,-21,,Mainly Clear
