Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 0:00,2016,1,1,0:00,-1.2,,-4.3,,80,,26,,17,,,,98.83,,,,-6,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 1:00,2016,1,1,1:00,-1.5,,-4.5,,80,,26,,24,,,,98.83,,,,-8,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 2:00,2016,1,1,2:00,-1.9,,-5.5,,77,,26,,22,,,,98.79,,,,-8,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 3:00,2016,1,1,3:00,-1.9,,-6.2,,73,,26,,26,,,,98.79,,,,-8,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 4:00,2016,1,1,4:00,-1.9,,-7.2,,67,,27,,24,,,,98.72,,,,-8,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 5:00,2016,1,1,5:00,-2,,-7.5,,66,,24,,21,,,,98.64,,,,-8,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 6:00,2016,1,1,6:00,-2.2,,-7.7,,66,,25,,25,,,,98.6,,,,-9,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 7:00,2016,1,1,7:00,-3.1,,-5.6,,83,,25,,22,,,,98.59,,,,-9,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 8:00,2016,1,1,8:00,-2.7,,-9.4,,60,,26,,24,,,,98.57,,,,-9,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 9:00,2016,1,1,9:00,-3,,-6.6,,76,,26,,22,,,,98.6,,,,-9,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 10:00,2016,1,1,10:00,-2.4,,-7.4,,69,,27,,22,,,,98.62,,,,-9,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 11:00,2016,1,1,11:00,-2.4,,-6.2,,75,,27,,21,,,,98.67,,,,-8,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 12:00,2016,1,1,12:00,-2,,-6.2,,73,,26,,20,,,,98.6,,,,-8,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 13:00,2016,1,1,13:00,-2,,-4.8,,81,,27,,24,,,,98.56,,,,-8,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 14:00,2016,1,1,14:00,-1.4,,-5.6,,73,,27,,30,,,,98.56,,,,-8,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 15:00,2016,1,1,15:00,-1.7,,-4.1,,83,,28,,23,,,,98.6,,,,-8,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 16:00,2016,1,1,16:00,-1.2,,-5.6,,72,,29,,23,,,,98.63,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 17:00,2016,1,1,17:00,-1.3,,-6,,70,,27,,21,,,,98.71,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 18:00,2016,1,1,18:00,-1.2,,-5.5,,73,,26,,21,,,,98.76,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 19:00,2016,1,1,19:00,-1.1,,-5.7,,71,,27,,18,,,,98.78,,,,-6,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 20:00,2016,1,1,20:00,-1,,-5.2,,73,,27,,18,,,,98.82,,,,-6,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 21:00,2016,1,1,21:00,-1,,-5.7,,70,,26,,19,,,,98.81,,,,-6,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 22:00,2016,1,1,22:00,-1.4,,-6,,71,,26,,19,,,,98.85,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2016 23:00,2016,1,1,23:00,-1.5,,-6.5,,69,,26,,18,,,,98.86,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2016 0:00,2016,1,2,0:00,-2,,-6.7,,71,,25,,17,,,,98.84,,,,-7,,NA
