Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-80.22,44.5,COLLINGWOOD,6111792,01/01/2003 0:00,2003,1,1,0:00,-0.6,,-5.1,,72,,31,,28,,,M,99.38,,,,-7,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2003 1:00,2003,1,1,1:00,-1.1,,-6,,69,,26,,2,,,M,99.43,,,,-2,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2003 2:00,2003,1,1,2:00,-0.9,,-5.8,,69,,28,,4,,,M,99.51,,,,-2,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2003 3:00,2003,1,1,3:00,-0.6,,-4.6,,74,,32,,15,,,M,99.56,,,,-5,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2003 4:00,2003,1,1,4:00,-1.1,,-6.1,,69,,32,,28,,,M,99.63,,,,-8,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2003 5:00,2003,1,1,5:00,-1.1,,-6.1,,69,,31,,4,,,M,99.65,,,,-2,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2003 6:00,2003,1,1,6:00,-1,,-5.1,,74,,35,,9,,,M,99.66,,,,-4,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2003 7:00,2003,1,1,7:00,-1.7,,-6.5,,70,,1,,4,,,M,99.72,,,,-3,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2003 8:00,2003,1,1,8:00,-2,,-6.8,,70,,1,,4,,,M,99.74,,,,-3,,NA
-80.22,44.5,COLLINGWOOD,6111792,01/01/2003 9:00,2003,1,1,9:00,-2.6,,-8.4,,64,,,,0,,,M,99.82,,,,,,NA
