Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 0:00,2008,1,1,0:00,-1.9,,-3.7,,87,,11,,9,,,,98.72,,,,-5,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 1:00,2008,1,1,1:00,-2,,-4,,86,,11,,9,,,,98.65,,,,-5,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 2:00,2008,1,1,2:00,-2.5,,-4.6,,85,,9,,7,,,,98.56,,,,-5,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 3:00,2008,1,1,3:00,-2,,-4.3,,84,,8,,7,,,,98.49,,,,-5,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 4:00,2008,1,1,4:00,-1,,-3.7,,82,,8,,13,,,,98.4,,,,-5,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 5:00,2008,1,1,5:00,-1.3,,-3.8,,83,,8,,15,,,,98.34,,,,-6,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 6:00,2008,1,1,6:00,-1.2,,-3.6,,84,,8,,17,,,,98.33,,,,-6,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 7:00,2008,1,1,7:00,-0.8,,-3.3,,83,,7,,17,,,,98.33,,,,-6,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 8:00,2008,1,1,8:00,-0.8,,-3.1,,84,,5,,17,,,,98.35,,,,-6,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 9:00,2008,1,1,9:00,-0.9,,-3,,86,,3,,17,,,,98.39,,,,-6,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 10:00,2008,1,1,10:00,-1.3,,-3,,88,,3,,19,,,,98.48,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 11:00,2008,1,1,11:00,-2.5,,-4,,89,,4,,20,,,,98.52,,,,-8,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 12:00,2008,1,1,12:00,-3,,-4.4,,90,,2,,22,,,,98.53,,,,-9,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 13:00,2008,1,1,13:00,-3.5,,-5.2,,88,,2,,22,,,,98.57,,,,-10,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 14:00,2008,1,1,14:00,-3.9,,-6,,85,,1,,20,,,,98.66,,,,-10,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 15:00,2008,1,1,15:00,-3.8,,-6.4,,82,,2,,19,,,,98.73,,,,-10,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 16:00,2008,1,1,16:00,-3.8,,-6.9,,79,,1,,19,,,,98.83,,,,-10,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 17:00,2008,1,1,17:00,-3.8,,-7.3,,77,,1,,19,,,,98.95,,,,-10,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 18:00,2008,1,1,18:00,-4.4,,-9.3,,69,,1,,20,,,,99.05,,,,-11,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 19:00,2008,1,1,19:00,-5.1,,-10.5,,66,,2,,20,,,,99.14,,,,-12,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 20:00,2008,1,1,20:00,-5.9,,-10.1,,72,,2,,22,,,,99.18,,,,-13,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 21:00,2008,1,1,21:00,-6.9,,-10.6,,75,,2,,22,,,,99.25,,,,-14,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 22:00,2008,1,1,22:00,-7.7,,-11.2,,76,,2,,20,,,,99.29,,,,-15,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2008 23:00,2008,1,1,23:00,-8.4,,-12.1,,75,,2,,22,,,,99.33,,,,-16,,NA
