Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 0:00,2012,1,1,0:00,1.2,,-0.7,,87,,18,,9,,,,98.83,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 1:00,2012,1,1,1:00,1.9,,-0.3,,85,,18,,11,,,,98.7,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 2:00,2012,1,1,2:00,1.9,,0.3,,89,,16,,13,,,,98.63,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 3:00,2012,1,1,3:00,2,,0.5,,90,,17,,11,,,,98.59,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 4:00,2012,1,1,4:00,2.2,,1,,92,,17,,11,,,,98.45,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 5:00,2012,1,1,5:00,2.8,,1.1,,89,,17,,17,,,,98.31,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 6:00,2012,1,1,6:00,2.8,,1.1,,89,,17,,17,,,,98.16,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 7:00,2012,1,1,7:00,2,,0.7,,91,,15,,15,,,,97.97,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 8:00,2012,1,1,8:00,1.7,,0.3,,90,,14,,19,,,,97.8,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 9:00,2012,1,1,9:00,1.7,,0.5,,92,,13,,19,,,,97.59,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 10:00,2012,1,1,10:00,1.9,,1,,94,,14,,20,,,,97.46,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 11:00,2012,1,1,11:00,2.3,,1.5,,94,,15,,19,,,,97.28,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 12:00,2012,1,1,12:00,2.3,,1.7,,96,,15,,19,,,,97.03,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 13:00,2012,1,1,13:00,3.6,,3,,96,,18,,15,,,,96.83,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 14:00,2012,1,1,14:00,4.2,,3.4,,95,,20,,17,,,,96.69,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 15:00,2012,1,1,15:00,4,,3.4,,96,,22,,17,,,,96.62,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 16:00,2012,1,1,16:00,2.2,,1.2,,93,,26,,22,,,,96.69,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 17:00,2012,1,1,17:00,1.8,,0.6,,92,,28,,24,,,,96.8,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 18:00,2012,1,1,18:00,1.5,,0.4,,92,,28,,28,,,,96.91,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 19:00,2012,1,1,19:00,1.2,,-0.3,,90,,28,,35,,,,97.07,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 20:00,2012,1,1,20:00,0.7,,-0.9,,89,,28,,37,,,,97.18,,,,,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 21:00,2012,1,1,21:00,-0.2,,-1.1,,94,,28,,37,,,,97.25,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 22:00,2012,1,1,22:00,-0.3,,-1,,95,,28,,39,,,,97.3,,,,-8,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2012 23:00,2012,1,1,23:00,-1.5,,-2.3,,94,,30,,26,,,,97.37,,,,-8,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 0:00,2012,1,2,0:00,-1.4,,-2.8,,90,,29,,22,,,,97.39,,,,-7,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 1:00,2012,1,2,1:00,-1.1,,-2,,94,,29,,17,,,,97.39,,,,-6,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 2:00,2012,1,2,2:00,-1.5,,-2.6,,92,,28,,30,,,,97.47,,,,-8,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 3:00,2012,1,2,3:00,-0.8,,-3,,85,,30,,20,,,,97.53,,,,-6,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 4:00,2012,1,2,4:00,-2.2,,-3.6,,90,,29,,30,,,,97.57,,,,-9,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 5:00,2012,1,2,5:00,-1.9,,-5.6,,76,,28,,32,,,,97.58,,,,-9,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 6:00,2012,1,2,6:00,-2.7,,-6.5,,75,,29,,28,,,,97.63,,,,-10,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 7:00,2012,1,2,7:00,-3.5,,-6.1,,82,,31,,26,,,,97.71,,,,-11,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 8:00,2012,1,2,8:00,-6,,-10.4,,71,,32,,30,,,,97.89,,,,-14,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 9:00,2012,1,2,9:00,-6.8,,-11.2,,71,,32,,20,,,,98.01,,,,-14,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 10:00,2012,1,2,10:00,-6.8,,-10.1,,77,,32,,19,,,,98.07,,,,-14,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 11:00,2012,1,2,11:00,-6.9,,-12.2,,66,,32,,24,,,,98.15,,,,-15,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 12:00,2012,1,2,12:00,-7.5,,-11.2,,75,,32,,26,,,,98.21,,,,-16,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 13:00,2012,1,2,13:00,-7.8,,-12,,72,,33,,24,,,,98.23,,,,-16,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 14:00,2012,1,2,14:00,-7.9,,-11.4,,76,,33,,19,,,,98.3,,,,-15,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 15:00,2012,1,2,15:00,-8.7,,-13,,71,,33,,26,,,,98.43,,,,-17,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 16:00,2012,1,2,16:00,-9,,-13.7,,69,,33,,26,,,,98.57,,,,-18,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 17:00,2012,1,2,17:00,-9.7,,-15.6,,62,,33,,28,,,,98.71,,,,-19,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 18:00,2012,1,2,18:00,-9.7,,-14.1,,70,,33,,22,,,,98.8,,,,-18,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 19:00,2012,1,2,19:00,-10.4,,-14.8,,70,,34,,24,,,,98.92,,,,-19,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 20:00,2012,1,2,20:00,-10.7,,-15.3,,69,,34,,26,,,,98.98,,,,-20,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 21:00,2012,1,2,21:00,-10.8,,-15,,71,,34,,30,,,,99.04,,,,-21,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 22:00,2012,1,2,22:00,-11.7,,-16.2,,69,,33,,28,,,,99.09,,,,-21,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2012 23:00,2012,1,2,23:00,-11.7,,-15.1,,76,,34,,19,,,,99.12,,,,-20,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 0:00,2012,1,3,0:00,-12.5,,-15.8,,76,,33,,20,,,,99.15,,,,-21,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 1:00,2012,1,3,1:00,-13.9,,-17.8,,72,,33,,20,,,,99.21,,,,-23,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 2:00,2012,1,3,2:00,-14.8,,-18.3,,75,,34,,19,,,,99.32,,,,-24,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 3:00,2012,1,3,3:00,-16.1,,-19.9,,72,,33,,28,,,,99.38,,,,-27,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 4:00,2012,1,3,4:00,-15.8,,-18.7,,78,,34,,19,,,,99.39,,,,-25,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 5:00,2012,1,3,5:00,-16.5,,-21.6,,65,,33,,22,,,,99.41,,,,-27,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 6:00,2012,1,3,6:00,-17.6,,-20.7,,77,,34,,22,,,,99.51,,,,-28,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 7:00,2012,1,3,7:00,-17.4,,-20.3,,78,,35,,19,,,,99.57,,,,-27,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 8:00,2012,1,3,8:00,-17.3,,-20.1,,79,,34,,24,,,,99.69,,,,-28,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 9:00,2012,1,3,9:00,-16.7,,-19.9,,76,,35,,19,,,,99.77,,,,-26,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 10:00,2012,1,3,10:00,-16.1,,-18.8,,80,,34,,17,,,,99.83,,,,-25,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 11:00,2012,1,3,11:00,-16.3,,-18.8,,81,,32,,17,,,,99.88,,,,-25,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 12:00,2012,1,3,12:00,-16.4,,-19.5,,77,,31,,11,,,,99.86,,,,-23,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 13:00,2012,1,3,13:00,-15.5,,-19.4,,72,,33,,6,,,,99.79,,,,-20,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 14:00,2012,1,3,14:00,-15.1,,-19.4,,70,,29,,6,,,,99.76,,,,-19,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 15:00,2012,1,3,15:00,-14.8,,-17.8,,78,,28,,7,,,,99.72,,,,-20,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 16:00,2012,1,3,16:00,-14.4,,-17,,81,,35,,6,,,,99.75,,,,-19,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 17:00,2012,1,3,17:00,-14,,-16.2,,83,,8,,2,,,,99.73,,,,-15,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 18:00,2012,1,3,18:00,-13.8,,-15.5,,87,,7,,4,,,,99.7,,,,-17,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 19:00,2012,1,3,19:00,-13.4,,-14.9,,88,,11,,6,,,,99.62,,,,-17,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 20:00,2012,1,3,20:00,-12.9,,-14.4,,88,,12,,7,,,,99.55,,,,-17,,NA
-81.63,45.23,TOBERMORY RCS,6128330,03/01/2012 21:00,2012,1,3,21:00,-12.3,,-13.8,,89,,12,,7,,,,99.51,,,,-17,,NA
