\\Yearly HOEP OR Predispatch Report,,,,,,,,
\\Created at 2020-02-26 08:02:13,,,,,,,,
\\For 2020,,,,,,,,
Date,Hour,HOEP,Hour 1 Predispatch,Hour 2 Predispatch,Hour 3 Predispatch,OR 10 Min Sync,OR 10 Min non-sync,OR 30 Min
2020-01-16,10,0.00,15.50,14.36,14.33,21.15,21.15,21.15
2020-01-16,11,3.98,14.40,15.75,14.35,4.75,4.75,4.75
2020-01-16,12,4.89,14.35,15.75,24.75,1.00,0.45,0.45
2020-01-16,13,0.08,0.79,5.65,14.36,1.74,0.20,0.20
2020-01-16,14,5.13,14.33,14.33,14.36,3.68,0.45,0.45
2020-01-16,15,3.81,14.34,14.35,6.00,4.75,0.45,0.45
2020-01-16,16,6.15,14.37,15.85,14.39,0.99,0.45,0.45
2020-01-16,17,9.51,15.32,15.75,20.70,6.37,6.37,4.76
2020-01-16,18,16.84,14.39,15.75,19.32,18.08,18.08,0.45
2020-01-16,19,15.85,15.75,15.75,17.90,16.49,16.49,0.57
2020-01-16,20,16.84,15.76,15.76,20.70,6.22,6.22,6.22
2020-01-16,21,14.37,15.76,15.76,21.79,0.45,0.45,0.45
2020-01-16,22,15.12,15.76,15.76,15.76,0.38,0.20,0.20
2020-01-16,23,30.98,21.02,21.10,20.83,0.75,0.60,0.60
2020-01-16,24,11.17,15.75,15.75,16.80,0.39,0.18,0.18
2020-01-17,1,16.80,15.75,15.75,15.33,1.29,0.17,0.17
2020-01-17,2,35.39,15.33,15.33,15.75,1.23,0.17,0.17
2020-01-17,3,42.18,13.39,15.01,13.37,1.14,0.19,0.19
2020-01-17,4,38.43,15.00,14.39,13.39,0.99,0.16,0.16
2020-01-17,5,24.41,22.37,15.33,15.50,0.38,0.19,0.19
2020-01-17,6,22.08,23.43,23.43,23.43,0.37,0.20,0.20
2020-01-17,7,40.30,33.22,30.40,24.40,5.38,5.27,5.25
2020-01-17,8,1258.05,33.00,33.00,23.43,1194.00,1194.00,1193.95
2020-01-17,9,101.05,25.68,22.37,23.43,40.29,40.29,37.50
2020-01-17,10,22.59,22.39,22.33,23.43,3.57,3.57,3.57
2020-01-17,11,19.83,20.50,19.64,19.90,1.14,1.01,1.01
2020-01-17,12,21.93,18.75,19.50,20.56,2.11,2.10,2.10
2020-01-17,13,21.14,20.00,19.00,21.88,8.15,8.15,8.15
2020-01-17,14,19.11,20.00,20.00,22.34,4.37,4.37,4.37
2020-01-17,15,15.13,16.60,16.56,17.00,4.75,4.75,4.75
2020-01-17,16,16.18,17.00,17.00,17.00,4.84,4.84,4.84
2020-01-17,17,15.10,17.51,17.51,19.52,9.82,9.82,9.82
2020-01-17,18,22.12,21.47,21.46,23.43,7.62,7.62,7.62
2020-01-17,19,21.96,24.66,23.55,23.45,7.72,7.72,7.72
2020-01-17,20,24.03,24.73,24.66,23.66,2.48,2.48,0.45
2020-01-17,21,24.12,24.47,24.25,23.56,1.36,0.45,0.45
2020-01-17,22,22.50,23.45,23.09,23.43,0.20,0.20,0.20
2020-01-17,23,20.77,21.60,21.44,21.43,0.35,0.20,0.20
2020-01-17,24,14.08,20.86,20.86,19.76,0.30,0.20,0.20
2020-01-18,1,6.24,19.00,19.85,19.90,1.30,0.20,0.20
2020-01-18,2,0.00,16.67,19.89,15.75,1.29,0.19,0.19
2020-01-18,3,0.00,18.10,18.41,13.43,1.24,0.20,0.20
2020-01-18,4,0.00,19.65,20.00,15.47,1.19,0.20,0.20
2020-01-18,5,0.00,13.39,19.45,16.95,1.24,0.20,0.20
2020-01-18,6,4.45,15.75,15.58,16.58,1.20,0.20,0.20
2020-01-18,7,13.35,15.75,15.75,13.35,1.16,0.20,0.20
2020-01-18,8,3.34,5.01,5.74,12.01,1.35,0.45,0.45
2020-01-18,9,7.36,4.86,1.01,5.74,1.35,1.35,1.35
2020-01-18,10,13.87,13.35,13.32,13.33,1.34,0.45,0.45
2020-01-18,11,113.93,21.90,22.00,14.39,30.03,30.03,30.00
2020-01-18,12,23.22,23.83,19.85,21.33,1.80,1.76,1.76
2020-01-18,13,13.37,23.83,20.00,15.56,21.52,21.52,21.52
2020-01-18,14,13.36,14.03,13.33,15.99,21.15,21.15,21.15
2020-01-18,15,15.10,18.34,17.65,17.02,8.91,8.91,8.91
2020-01-18,16,15.88,20.07,20.43,20.54,9.18,9.18,9.18
2020-01-18,17,20.08,23.83,23.83,23.70,0.50,0.45,0.45
2020-01-18,18,20.53,23.53,23.56,23.83,0.45,0.45,0.45
2020-01-18,19,20.30,20.54,20.54,21.07,0.94,0.45,0.45
2020-01-18,20,20.17,20.39,19.94,20.54,0.45,0.32,0.32
2020-01-18,21,16.81,14.40,14.78,18.34,5.06,0.20,0.20
2020-01-18,22,20.03,13.38,13.36,14.39,0.95,0.20,0.20
2020-01-18,23,18.56,13.38,13.37,13.37,1.30,0.20,0.20
2020-01-18,24,2.71,6.72,6.62,0.00,1.14,0.20,0.20
2020-01-19,1,1.84,5.00,0.00,0.00,1.33,0.18,0.18
2020-01-19,2,0.00,0.00,0.00,0.00,1.33,0.18,0.18
2020-01-19,3,6.68,0.00,0.00,0.00,1.24,0.18,0.18
2020-01-19,4,0.39,0.00,0.00,0.00,1.19,0.20,0.20
2020-01-19,5,0.00,0.00,0.00,0.00,1.35,0.20,0.20
2020-01-19,6,0.00,0.00,0.00,0.00,1.20,0.20,0.20
2020-01-19,7,1.28,0.00,0.00,0.00,1.14,0.20,0.20
2020-01-19,8,0.87,5.88,5.57,1.00,1.31,0.43,0.43
2020-01-19,9,10.49,5.92,5.92,8.00,1.30,0.45,0.45
2020-01-19,10,42.43,6.00,5.92,6.00,8.72,8.29,8.29
2020-01-19,11,16.15,45.48,15.60,15.60,1.32,0.37,0.37
2020-01-19,12,9.70,18.18,16.00,15.50,1.30,0.20,0.20
2020-01-19,13,13.33,15.50,14.74,15.60,1.33,0.20,0.20
2020-01-19,14,13.88,15.50,15.55,20.55,1.08,1.04,1.04
2020-01-19,15,11.96,15.50,15.50,16.00,1.08,1.08,1.08
2020-01-19,16,12.73,20.44,20.52,20.52,1.62,1.62,1.62
2020-01-19,17,11.34,16.67,17.06,18.00,11.91,11.91,11.91
2020-01-19,18,17.29,18.61,17.02,18.62,8.98,8.98,8.98
2020-01-19,19,19.13,20.98,19.13,18.82,8.04,8.04,8.04
2020-01-19,20,20.81,21.00,21.41,21.03,0.45,0.45,0.45
2020-01-19,21,23.11,21.98,21.99,22.51,0.26,0.20,0.20
2020-01-19,22,20.87,20.76,21.09,20.99,0.20,0.20,0.20
2020-01-19,23,20.46,21.01,20.80,21.09,0.36,0.20,0.20
2020-01-19,24,15.78,19.34,17.86,19.73,1.03,0.17,0.17
2020-01-20,1,25.57,19.95,20.36,20.00,1.32,0.20,0.20
2020-01-20,2,22.31,19.00,18.81,20.98,1.31,0.19,0.19
2020-01-20,3,16.69,19.20,18.80,22.51,1.32,0.20,0.20
2020-01-20,4,29.97,24.77,24.77,20.24,1.31,0.20,0.20
2020-01-20,5,20.44,22.51,22.51,22.51,1.21,0.20,0.20
2020-01-20,6,21.85,22.72,22.54,22.54,1.20,0.20,0.20
2020-01-20,7,21.28,22.55,22.54,22.54,3.92,3.92,3.92
2020-01-20,8,21.60,22.53,22.54,22.43,7.36,6.86,6.86
2020-01-20,9,22.27,22.43,22.43,22.51,6.99,3.65,3.65
2020-01-20,10,22.46,22.40,22.40,22.43,6.99,3.84,3.84
2020-01-20,11,21.09,21.06,21.05,21.08,6.99,0.45,0.45
2020-01-20,12,21.31,21.05,21.05,21.04,1.59,0.64,0.64
2020-01-20,13,21.06,21.05,21.04,21.05,6.99,3.70,3.70
2020-01-20,14,14.01,19.27,18.97,19.77,6.95,6.95,6.95
2020-01-20,15,13.36,17.00,17.00,18.34,4.75,4.75,4.75
2020-01-20,16,13.44,18.10,19.07,18.34,4.75,4.75,4.75
2020-01-20,17,14.87,19.93,20.25,21.80,7.11,7.11,7.11
2020-01-20,18,21.04,22.44,22.44,21.80,7.74,7.74,7.74
2020-01-20,19,18.98,22.37,22.39,22.51,8.52,8.52,8.52
2020-01-20,20,14.29,19.87,19.55,20.00,11.16,11.16,11.16
2020-01-20,21,18.25,20.98,21.08,21.00,5.29,5.29,0.16
2020-01-20,22,19.74,19.51,20.06,20.06,0.41,0.41,0.41
2020-01-20,23,17.82,19.00,19.50,21.00,0.20,0.20,0.19
2020-01-20,24,16.65,17.00,17.00,19.50,0.20,0.20,0.20
2020-01-21,1,20.67,18.50,19.00,20.00,0.56,0.20,0.20
2020-01-21,2,29.45,16.00,16.00,16.00,0.90,0.22,0.22
2020-01-21,3,18.30,17.36,17.00,18.00,0.37,0.20,0.20
2020-01-21,4,15.32,17.08,15.75,18.00,1.00,0.20,0.20
2020-01-21,5,13.36,13.38,13.39,15.75,0.90,0.20,0.20
2020-01-21,6,16.95,22.51,21.93,22.51,0.20,0.20,0.20
2020-01-21,7,20.95,22.51,22.51,22.51,0.30,0.30,0.30
2020-01-21,8,21.99,22.51,22.51,22.51,0.68,0.68,0.42
2020-01-21,9,21.03,21.03,21.03,21.03,3.78,3.78,3.78
2020-01-21,10,19.20,19.15,18.32,17.38,7.16,7.16,7.16
2020-01-21,11,20.28,16.21,15.77,17.99,2.30,2.30,2.30
2020-01-21,12,16.55,15.90,15.77,15.77,3.13,3.13,3.13
2020-01-21,13,16.17,15.78,15.76,15.90,3.20,3.20,3.20
2020-01-21,14,20.50,15.73,15.65,15.77,2.36,2.36,2.36
2020-01-21,15,16.34,15.75,15.23,15.47,3.80,3.80,3.80
2020-01-21,16,18.55,15.75,15.75,13.89,6.64,6.64,6.64
2020-01-21,17,14.38,22.51,22.42,22.51,7.46,7.46,7.46
2020-01-21,18,13.09,30.55,25.00,25.00,11.34,11.34,11.34
2020-01-21,19,13.30,22.42,22.41,22.51,10.54,10.54,8.01
2020-01-21,20,10.07,22.42,22.42,22.74,12.15,12.15,11.95
2020-01-21,21,7.41,23.94,24.84,22.12,16.93,16.93,16.93
2020-01-21,22,14.52,18.00,18.57,20.98,5.90,5.90,4.41
2020-01-21,23,11.34,18.13,18.12,19.91,1.84,0.28,0.28
2020-01-21,24,8.30,15.75,15.75,15.90,0.39,0.20,0.20
2020-01-22,1,3.16,13.35,14.40,14.74,1.24,0.20,0.20
2020-01-22,2,3.80,13.34,13.38,15.75,1.24,0.20,0.20
2020-01-22,3,5.29,13.02,13.04,14.06,1.23,0.20,0.20
2020-01-22,4,0.00,5.85,5.90,13.37,1.59,0.20,0.20
2020-01-22,5,0.00,5.84,5.56,5.90,1.22,0.20,0.20
2020-01-22,6,6.01,16.00,16.00,16.00,0.73,0.20,0.20
2020-01-22,7,11.77,17.70,17.70,17.70,10.90,9.21,9.21
2020-01-22,8,15.54,16.55,16.55,16.00,13.40,13.40,13.40
2020-01-22,9,14.67,16.00,16.00,16.55,19.43,19.43,19.43
2020-01-22,10,13.50,17.54,17.27,16.00,28.59,28.59,28.59
2020-01-22,11,23.06,20.05,20.14,20.00,9.72,9.72,9.72
2020-01-22,12,16.15,18.11,18.00,15.76,12.18,12.18,12.18
2020-01-22,13,9.08,17.42,17.42,17.98,5.90,5.90,5.90
2020-01-22,14,7.01,15.76,15.76,15.76,19.89,19.89,19.89
2020-01-22,15,14.74,15.46,15.75,16.03,6.00,6.00,6.00
2020-01-22,16,15.36,,17.98,15.76,7.81,7.81,7.81
2020-01-22,17,13.51,16.11,,17.33,9.21,9.21,8.70
2020-01-22,18,19.83,19.27,17.19,,7.65,7.65,7.65
2020-01-22,19,15.51,18.99,18.21,17.69,9.33,9.33,8.87
2020-01-22,20,13.37,21.41,20.93,25.66,10.28,10.28,10.28
2020-01-22,21,13.73,16.43,18.54,21.60,16.52,16.52,0.45
2020-01-22,22,12.75,15.76,15.76,20.49,5.09,5.09,0.54
2020-01-22,23,12.29,13.37,15.32,15.76,1.28,0.37,0.37
2020-01-22,24,13.44,15.35,15.32,15.75,1.00,0.20,0.20
2020-01-23,1,12.85,13.17,14.36,17.47,0.85,0.20,0.20
2020-01-23,2,5.16,6.49,5.65,14.39,1.26,0.20,0.20
2020-01-23,3,6.02,14.05,8.95,14.05,1.25,0.20,0.20
2020-01-23,4,2.76,5.96,5.96,13.41,1.25,0.39,0.39
2020-01-23,5,1.27,8.95,8.95,14.37,1.25,0.45,0.45
2020-01-23,6,8.75,15.75,15.75,19.26,0.38,0.38,0.38
2020-01-23,7,14.94,19.13,19.73,19.73,2.28,2.28,0.39
2020-01-23,8,16.78,15.77,15.77,18.61,8.35,8.35,8.35
2020-01-23,9,15.03,15.76,15.76,17.73,16.70,16.70,16.70
2020-01-23,10,16.39,17.39,17.39,15.77,8.61,8.61,7.72
2020-01-23,11,17.54,17.38,17.40,18.60,8.01,8.01,7.97
2020-01-23,12,18.89,19.45,18.62,19.45,5.50,5.50,5.50
2020-01-23,13,18.90,18.16,18.17,17.33,5.27,5.27,5.27
2020-01-23,14,14.17,13.74,13.23,16.53,10.23,10.23,10.23
2020-01-23,15,18.69,14.38,14.37,14.35,9.18,9.18,9.18
2020-01-23,16,15.20,19.67,14.39,16.30,7.92,7.92,7.92
2020-01-23,17,13.21,19.31,18.97,19.36,12.10,12.10,12.10
2020-01-23,18,19.17,21.40,21.40,22.98,11.32,11.32,10.89
2020-01-23,19,17.13,20.13,20.34,26.17,11.14,11.14,11.14
2020-01-23,20,13.35,18.74,18.47,21.40,12.87,12.87,12.87
2020-01-23,21,15.44,19.13,22.00,18.19,9.96,9.96,9.96
2020-01-23,22,17.42,18.50,19.75,18.67,1.21,1.21,0.16
2020-01-23,23,17.41,17.70,17.69,18.00,1.14,0.33,0.28
2020-01-23,24,4.70,15.00,15.00,18.00,0.41,0.20,0.20
2020-01-24,1,0.44,13.52,13.52,17.22,1.00,0.20,0.20
2020-01-24,2,4.48,6.94,13.21,13.23,1.20,0.37,0.37
2020-01-24,3,1.45,13.20,13.21,13.21,1.13,0.20,0.20
2020-01-24,4,0.42,13.21,13.21,13.21,1.25,0.20,0.20
2020-01-24,5,0.00,13.19,13.19,13.19,1.24,0.20,0.20
2020-01-24,6,0.00,13.19,13.21,13.19,1.28,0.20,0.20
2020-01-24,7,0.48,15.76,19.08,20.67,1.55,0.45,0.45
2020-01-24,8,6.25,16.47,15.00,13.37,14.82,14.82,4.76
2020-01-24,9,4.15,15.40,18.00,13.37,21.60,21.60,4.76
2020-01-24,10,3.66,13.22,13.36,13.32,22.50,22.50,4.76
2020-01-24,11,2.32,13.00,13.00,18.04,27.06,27.06,4.76
2020-01-24,12,8.35,17.47,18.04,19.16,27.74,27.74,2.87
2020-01-24,13,6.13,13.37,14.62,16.90,25.35,25.35,0.45
2020-01-24,14,0.00,5.81,5.93,13.26,23.09,23.09,23.09
2020-01-24,15,0.00,0.00,0.00,0.00,21.92,21.92,21.92
2020-01-24,16,2.21,3.68,0.00,0.00,21.60,21.60,21.60
2020-01-24,17,5.52,13.35,13.38,13.25,25.07,25.07,25.07
2020-01-24,18,6.80,18.80,18.37,13.34,30.20,30.20,30.10
2020-01-24,19,5.83,13.35,21.66,13.33,25.50,25.50,25.50
2020-01-24,20,4.90,9.64,10.66,11.62,27.56,27.56,27.56
2020-01-24,21,5.71,5.92,7.18,7.17,21.60,21.60,21.60
2020-01-24,22,1.69,4.69,5.57,5.86,21.15,21.15,21.15
2020-01-24,23,0.46,0.00,0.50,3.68,16.85,16.85,16.85
2020-01-24,24,0.00,5.00,4.69,0.00,0.41,0.20,0.20
2020-01-25,1,3.88,8.15,8.20,0.00,0.40,0.20,0.20
2020-01-25,2,0.00,8.01,8.09,0.00,1.21,0.20,0.20
2020-01-25,3,0.00,7.84,9.00,0.00,1.11,0.20,0.20
2020-01-25,4,2.23,10.00,10.00,0.00,0.40,0.20,0.20
2020-01-25,5,10.86,10.00,10.00,0.00,0.39,0.20,0.20
2020-01-25,6,12.72,10.00,10.00,3.00,0.38,0.20,0.20
2020-01-25,7,3.79,12.75,12.66,6.57,1.24,0.20,0.20
2020-01-25,8,2.94,8.00,8.00,5.74,4.76,4.76,4.76
2020-01-25,9,3.71,5.85,5.83,6.00,21.60,21.60,21.60
2020-01-25,10,7.80,13.00,13.00,18.00,4.87,0.45,0.45
2020-01-25,11,12.35,12.99,12.99,13.36,18.79,18.79,18.79
2020-01-25,12,13.34,13.00,13.00,13.00,21.15,21.15,21.15
2020-01-25,13,11.30,13.00,13.00,13.00,15.35,15.35,15.35
2020-01-25,14,7.13,13.00,13.00,13.00,12.49,12.49,12.49
2020-01-25,15,13.33,13.39,13.39,13.00,12.07,12.07,12.07
2020-01-25,16,9.10,13.00,13.00,13.00,18.00,18.00,18.00
2020-01-25,17,7.53,13.28,13.00,13.00,21.46,21.46,21.46
2020-01-25,18,11.86,13.33,13.35,13.00,26.71,26.71,26.71
2020-01-25,19,10.33,13.00,13.00,13.00,25.00,25.00,25.00
2020-01-25,20,9.97,13.00,13.00,12.99,30.00,30.00,30.00
2020-01-25,21,12.87,13.35,13.34,13.32,19.80,19.80,17.10
2020-01-25,22,6.58,13.35,13.36,13.33,4.68,0.94,0.94
2020-01-25,23,4.37,13.00,13.00,14.84,1.63,0.45,0.45
2020-01-25,24,5.45,13.00,13.00,13.34,0.64,0.20,0.20
2020-01-26,1,4.36,5.92,6.00,5.96,0.40,0.20,0.20
2020-01-26,2,6.53,10.00,10.00,3.00,1.23,0.20,0.20
2020-01-26,3,5.81,10.00,8.00,0.00,1.16,0.20,0.20
2020-01-26,4,5.24,10.00,10.00,0.00,0.41,0.20,0.20
2020-01-26,5,5.95,10.00,10.00,0.00,0.41,0.20,0.20
2020-01-26,6,5.82,10.00,10.00,0.00,0.41,0.20,0.20
2020-01-26,7,5.73,7.21,7.17,0.00,1.29,0.20,0.20
2020-01-26,8,0.00,5.00,0.00,0.00,4.75,4.75,4.75
2020-01-26,9,2.27,5.00,5.00,0.00,21.15,21.15,21.15
2020-01-26,10,4.41,5.92,5.96,5.88,7.20,0.45,0.45
2020-01-26,11,0.00,5.57,5.00,5.88,21.15,21.15,21.15
2020-01-26,12,0.00,5.92,5.92,5.96,18.00,18.00,18.00
2020-01-26,13,0.00,5.92,5.88,5.92,18.00,18.00,18.00
2020-01-26,14,0.00,5.74,5.92,0.00,21.60,21.60,21.60
2020-01-26,15,0.00,5.88,5.86,5.83,17.43,0.43,0.43
2020-01-26,16,5.05,6.65,12.00,6.00,14.35,14.35,14.35
2020-01-26,17,2.30,5.96,6.57,6.33,21.45,21.45,21.45
2020-01-26,18,5.84,12.69,6.57,6.33,21.60,21.60,21.60
2020-01-26,19,5.91,13.00,13.00,6.33,21.60,21.60,21.60
2020-01-26,20,5.84,5.92,5.92,5.96,21.60,21.60,21.60
2020-01-26,21,5.93,5.74,5.85,5.88,15.00,15.00,15.00
2020-01-26,22,8.98,13.00,7.00,6.55,15.47,15.47,15.47
2020-01-26,23,7.83,5.96,5.92,5.96,4.75,1.00,1.00
2020-01-26,24,6.52,5.86,5.90,4.63,0.64,0.45,0.45
2020-01-27,1,7.12,10.00,10.00,0.00,1.00,0.20,0.20
2020-01-27,2,11.70,7.02,6.57,0.00,1.27,0.20,0.20
2020-01-27,3,12.76,5.92,5.83,0.00,1.27,0.20,0.20
2020-01-27,4,7.76,5.83,5.22,0.00,1.28,0.20,0.20
2020-01-27,5,5.13,10.00,10.00,0.00,1.08,1.00,1.00
2020-01-27,6,2.81,10.00,10.00,5.88,0.76,0.76,0.76
2020-01-27,7,14.83,20.00,19.99,20.00,5.10,0.95,0.95
2020-01-27,8,10.61,13.39,13.37,19.96,19.75,19.75,16.20
2020-01-27,9,13.34,14.52,13.39,17.94,26.91,26.91,11.92
2020-01-27,10,13.35,13.33,13.33,18.47,27.71,27.71,21.15
2020-01-27,11,19.14,13.46,14.58,16.15,10.42,10.42,10.42
2020-01-27,12,17.48,15.75,13.37,16.31,15.19,15.19,15.19
2020-01-27,13,17.92,18.05,16.76,13.36,12.68,12.68,12.68
2020-01-27,14,13.36,13.46,13.37,13.33,21.43,21.43,21.43
2020-01-27,15,12.96,13.33,13.34,13.32,21.15,21.15,21.15
2020-01-27,16,11.93,13.32,13.34,13.35,15.38,15.38,15.38
2020-01-27,17,11.47,13.32,13.26,13.76,17.14,17.14,17.14
2020-01-27,18,70.98,23.00,20.23,13.38,56.98,56.98,56.88
2020-01-27,19,18.01,27.75,25.00,19.33,26.35,26.35,26.35
2020-01-27,20,19.17,29.89,29.00,19.33,22.63,22.63,22.63
2020-01-27,21,23.42,21.11,21.11,21.11,16.29,16.29,16.29
2020-01-27,22,20.43,21.11,21.11,21.11,14.87,14.87,14.87
2020-01-27,23,12.90,13.00,13.00,19.69,16.73,16.73,16.73
2020-01-27,24,34.38,17.91,19.66,18.18,2.80,2.80,2.80
2020-01-28,1,2.63,13.37,13.33,13.01,0.45,0.45,0.45
2020-01-28,2,4.53,13.01,13.01,13.01,1.19,0.45,0.45
2020-01-28,3,12.10,12.00,12.00,13.01,1.08,0.45,0.45
2020-01-28,4,5.14,12.86,12.86,13.01,0.45,0.45,0.45
2020-01-28,5,1.11,13.32,13.32,13.01,0.45,0.45,0.45
2020-01-28,6,6.27,13.34,13.36,14.00,1.27,0.45,0.45
2020-01-28,7,14.92,20.08,20.04,20.27,10.06,10.06,2.89
2020-01-28,8,22.23,19.38,19.77,17.45,13.63,13.63,13.63
2020-01-28,9,17.80,15.83,17.13,21.11,10.23,10.23,10.23
2020-01-28,10,34.98,21.11,21.11,21.11,20.57,20.57,20.57
2020-01-28,11,15.72,13.37,13.37,18.17,17.75,17.75,17.75
2020-01-28,12,16.01,19.94,18.46,20.64,11.83,11.83,11.83
2020-01-28,13,14.73,13.39,13.39,19.56,16.84,16.84,16.84
2020-01-28,14,14.57,13.65,13.65,19.02,29.58,29.58,29.58
2020-01-28,15,13.36,13.35,13.33,15.46,18.90,18.90,18.90
2020-01-28,16,14.46,14.84,14.94,21.01,14.88,14.88,14.88
2020-01-28,17,16.21,17.15,17.15,20.76,11.19,11.19,11.19
2020-01-28,18,23.62,23.02,21.87,21.11,9.88,9.88,9.88
2020-01-28,19,22.06,23.02,23.02,28.02,7.18,7.18,7.17
2020-01-28,20,21.83,21.00,21.00,21.87,7.18,7.18,7.17
2020-01-28,21,21.64,21.11,21.11,21.27,5.35,5.35,5.35
2020-01-28,22,17.99,19.63,18.24,20.31,2.08,1.85,1.85
2020-01-28,23,17.24,16.89,17.90,21.11,4.98,4.98,4.98
2020-01-28,24,14.94,15.31,15.31,18.67,0.20,0.20,0.20
2020-01-29,1,19.62,17.17,17.17,17.20,0.40,0.20,0.20
2020-01-29,2,13.64,13.35,13.38,17.17,1.19,0.20,0.20
2020-01-29,3,13.47,13.37,13.34,13.54,1.07,0.20,0.20
2020-01-29,4,13.35,13.35,13.01,13.35,0.38,0.20,0.20
2020-01-29,5,13.61,13.37,14.39,17.19,0.40,0.20,0.20
2020-01-29,6,15.06,17.49,17.18,17.98,2.80,0.20,0.20
2020-01-29,7,14.27,18.76,18.66,17.98,7.99,7.99,7.99
2020-01-29,8,20.32,20.42,20.51,20.17,2.35,2.35,2.35
2020-01-29,9,20.05,20.17,19.88,21.22,1.64,1.64,1.64
2020-01-29,10,19.56,20.15,20.15,21.47,1.09,0.45,0.45
2020-01-29,11,18.79,20.00,19.68,20.17,1.39,0.20,0.20
2020-01-29,12,19.59,17.49,19.71,20.17,0.84,0.20,0.20
2020-01-29,13,17.37,18.12,19.59,20.36,0.20,0.16,0.16
2020-01-29,14,17.19,17.20,17.20,19.44,1.78,0.18,0.18
2020-01-29,15,13.18,14.26,14.27,16.07,0.71,0.20,0.20
2020-01-29,16,14.58,14.84,15.83,20.62,0.50,0.43,0.43
2020-01-29,17,15.77,15.83,16.71,19.00,3.26,3.26,1.06
2020-01-29,18,19.51,17.74,17.74,20.08,13.11,13.11,0.37
2020-01-29,19,20.01,21.70,21.10,25.00,14.57,14.57,0.45
2020-01-29,20,17.61,17.74,19.88,22.87,16.01,16.01,0.29
2020-01-29,21,20.64,20.43,20.43,21.77,3.58,3.58,0.45
2020-01-29,22,30.61,20.66,20.61,18.62,9.40,1.51,1.51
2020-01-29,23,17.52,17.49,17.24,20.17,0.20,0.20,0.19
2020-01-29,24,17.60,17.52,17.39,20.00,0.20,0.14,0.14
2020-01-30,1,17.77,21.53,21.53,20.11,0.29,0.18,0.18
2020-01-30,2,24.39,21.53,21.53,21.53,0.38,0.20,0.20
2020-01-30,3,21.93,21.53,21.53,21.53,0.38,0.20,0.20
2020-01-30,4,10.08,13.33,13.32,20.00,0.20,0.20,0.20
2020-01-30,5,14.52,17.30,17.36,17.61,0.20,0.20,0.20
2020-01-30,6,20.23,20.80,20.80,21.46,1.33,1.33,1.33
2020-01-30,7,21.73,22.45,21.96,21.53,7.90,7.90,7.90
2020-01-30,8,26.69,24.96,28.63,21.53,18.85,18.85,16.31
2020-01-30,9,21.46,21.46,21.46,24.87,17.00,17.00,10.98
2020-01-30,10,20.10,20.13,20.13,21.35,6.96,6.96,6.96
2020-01-30,11,20.29,20.29,21.34,21.35,6.99,6.99,6.99
2020-01-30,12,20.12,20.14,20.13,21.53,4.29,4.29,4.29
2020-01-30,13,20.12,20.19,20.19,21.10,4.57,4.57,4.57
2020-01-30,14,17.91,20.17,19.95,21.35,2.53,2.53,0.45
2020-01-30,15,20.37,20.15,20.80,21.98,1.79,1.79,0.45
2020-01-30,16,17.32,19.95,19.95,20.36,2.27,2.27,0.10
2020-01-30,17,17.90,20.35,20.36,20.80,8.17,8.17,0.25
2020-01-30,18,20.91,20.80,20.80,20.80,7.42,7.42,0.51
2020-01-30,19,21.90,21.92,22.61,22.61,7.49,7.49,0.68
2020-01-30,20,30.23,24.96,24.96,21.92,15.76,15.76,8.59
2020-01-30,21,22.52,21.46,21.46,21.46,1.84,1.84,1.24
2020-01-30,22,21.37,21.46,21.46,20.80,0.54,0.44,0.44
2020-01-30,23,19.16,20.16,20.19,21.21,0.42,0.42,0.42
2020-01-30,24,18.70,18.34,18.34,19.67,0.20,0.20,0.20
2020-01-31,1,16.73,17.22,17.22,21.20,0.20,0.20,0.14
2020-01-31,2,13.58,15.00,15.00,18.95,0.19,0.16,0.16
2020-01-31,3,13.94,14.50,14.50,17.47,1.00,0.16,0.16
2020-01-31,4,13.36,13.00,13.00,13.32,0.20,0.16,0.16
2020-01-31,5,14.38,13.39,13.38,17.47,0.20,0.20,0.20
2020-01-31,6,15.80,21.08,19.29,21.20,1.00,0.20,0.18
2020-01-31,7,21.03,22.45,23.94,21.30,1.00,0.20,0.20
2020-01-31,8,20.68,21.30,21.30,21.36,1.99,1.99,0.42
2020-01-31,9,21.27,21.30,21.30,21.30,11.66,11.66,0.45
2020-01-31,10,20.01,21.05,20.90,21.19,2.35,0.20,0.20
2020-01-31,11,21.21,21.19,21.28,21.30,2.11,0.33,0.33
2020-01-31,12,21.65,21.19,21.30,22.07,1.31,0.22,0.22
2020-01-31,13,21.20,20.13,20.04,20.00,1.33,0.20,0.20
2020-01-31,14,20.84,20.61,20.01,19.95,1.33,0.22,0.22
2020-01-31,15,23.38,20.00,20.02,19.94,0.76,0.28,0.18
2020-01-31,16,21.54,20.69,20.61,20.00,1.20,0.20,0.20
2020-01-31,17,21.41,21.36,20.40,20.61,1.25,0.36,0.35
2020-01-31,18,21.31,21.30,21.36,20.35,7.20,7.20,0.16
2020-01-31,19,23.33,23.91,22.45,25.00,9.02,9.02,0.77
2020-01-31,20,21.27,21.30,21.30,22.12,6.27,6.27,0.11
2020-01-31,21,21.25,21.30,21.30,21.36,1.31,1.31,0.41
2020-01-31,22,21.09,20.98,20.98,20.02,0.45,0.45,0.45
2020-01-31,23,17.77,19.96,19.94,19.94,0.20,0.20,0.19
