Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 0:00,2015,1,1,0:00,-5.8,,-10.8,,68,,26,,34,,,,98.33,,,,-15,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 1:00,2015,1,1,1:00,-5.8,,-10.6,,69,,26,,32,,,,98.29,,,,-14,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 2:00,2015,1,1,2:00,-5.6,,-10.6,,68,,26,,31,,,,98.27,,,,-14,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 3:00,2015,1,1,3:00,-5.3,,-9.7,,71,,26,,32,,,,98.23,,,,-14,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 4:00,2015,1,1,4:00,-5,,-9.4,,71,,25,,29,,,,98.22,,,,-13,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 5:00,2015,1,1,5:00,-4.8,,-9.1,,72,,26,,29,,,,98.14,,,,-13,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 6:00,2015,1,1,6:00,-4.6,,-9.4,,69,,25,,32,,,,98.11,,,,-13,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 7:00,2015,1,1,7:00,-4.7,,-9.3,,70,,25,,32,,,,98.1,,,,-13,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 8:00,2015,1,1,8:00,-4.3,,-9.3,,68,,25,,27,,,,98.07,,,,-12,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 9:00,2015,1,1,9:00,-4.1,,-8.5,,71,,24,,27,,,,97.98,,,,-11,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 10:00,2015,1,1,10:00,-3.7,,-7.9,,73,,24,,26,,,,97.96,,,,-11,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 11:00,2015,1,1,11:00,-3.5,,-6.8,,78,,23,,27,,,,97.92,,,,-11,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 12:00,2015,1,1,12:00,-3.7,,-5.4,,88,,25,,31,,,,97.83,,,,-11,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 13:00,2015,1,1,13:00,-3.4,,-5.5,,85,,25,,28,,,,97.77,,,,-11,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 14:00,2015,1,1,14:00,-3.2,,-5.9,,82,,26,,29,,,,97.8,,,,-11,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 15:00,2015,1,1,15:00,-2.7,,-7.4,,70,,26,,29,,,,97.81,,,,-10,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 16:00,2015,1,1,16:00,-2.4,,-6.8,,72,,27,,28,,,,97.89,,,,-9,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 17:00,2015,1,1,17:00,-2.2,,-7.8,,65,,27,,33,,,,97.96,,,,-10,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 18:00,2015,1,1,18:00,-2.1,,-8,,64,,27,,28,,,,98.02,,,,-9,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 19:00,2015,1,1,19:00,-3.7,,-5.2,,90,,30,,23,,,,98.16,,,,-10,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 20:00,2015,1,1,20:00,-3.6,,-8.1,,71,,31,,21,,,,98.28,,,,-10,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 21:00,2015,1,1,21:00,-3.3,,-9.1,,64,,31,,19,,,,98.36,,,,-9,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 22:00,2015,1,1,22:00,-4.1,,-7.7,,76,,32,,17,,,,98.51,,,,-10,,NA
-81.63,45.23,TOBERMORY RCS,6128330,01/01/2015 23:00,2015,1,1,23:00,-4.4,,-11.4,,58,,29,,26,,,,98.63,,,,-12,,NA
-81.63,45.23,TOBERMORY RCS,6128330,02/01/2015 0:00,2015,1,2,0:00,-5,,-10.9,,63,,30,,23,,,,98.72,,,,-12,,NA
