Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 0:00,2017,1,1,0:00,0.5,,-4.5,,69,,27,,35,,24.1,,98.67,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 1:00,2017,1,1,1:00,0.3,,-4.5,,70,,27,,35,,24.1,,98.83,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 2:00,2017,1,1,2:00,0,,-5.4,,67,,26,,32,,24.1,,98.95,,,,-7,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 3:00,2017,1,1,3:00,-0.1,,-5.1,,69,,26,,28,,24.1,,99.14,,,,-6,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 4:00,2017,1,1,4:00,-0.1,,-5.1,,69,,26,,27,,24.1,,99.28,,,,-6,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 5:00,2017,1,1,5:00,-0.1,,-5.1,,69,,25,,18,,24.1,,99.35,,,,-5,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 6:00,2017,1,1,6:00,-0.4,,-5.2,,70,,23,,16,,24.1,,99.46,,,,-5,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 7:00,2017,1,1,7:00,-1.6,,-6.4,,70,,23,,15,,24.1,,99.59,,,,-6,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 8:00,2017,1,1,8:00,-1.9,,-6.7,,70,,24,,19,,24.1,,99.73,,,,-7,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 9:00,2017,1,1,9:00,-1.8,,-7,,68,,24,,23,,24.1,,99.85,,,,-8,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 10:00,2017,1,1,10:00,-1.1,,-6.7,,66,,25,,24,,24.1,,99.97,,,,-7,,Clear
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 11:00,2017,1,1,11:00,0.1,,-6.3,,62,,25,,19,,24.1,,100.06,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 12:00,2017,1,1,12:00,0.8,,-6.3,,59,,25,,21,,24.1,,99.99,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 13:00,2017,1,1,13:00,1.2,,-6.9,,55,,24,,20,,24.1,,100,,,,,,Clear
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 14:00,2017,1,1,14:00,1.2,,-6.4,,57,,26,,17,,24.1,,99.98,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 15:00,2017,1,1,15:00,1.7,,-6.6,,54,,26,,18,,24.1,,100.06,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 16:00,2017,1,1,16:00,1.2,,-6.4,,57,,25,,17,,24.1,,100.17,,,,,,Clear
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 17:00,2017,1,1,17:00,0.6,,-7.4,,55,,24,,8,,24.1,,100.23,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 18:00,2017,1,1,18:00,0.7,,-6.9,,57,,21,,15,,24.1,,100.36,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 19:00,2017,1,1,19:00,0.1,,-6.8,,60,,20,,8,,24.1,,100.38,,,,,,Clear
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 20:00,2017,1,1,20:00,-0.2,,-6.2,,64,,24,,8,,24.1,,100.44,,,,-3,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 21:00,2017,1,1,21:00,-1,,-6.4,,67,,24,,6,,24.1,,100.5,,,,-3,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 22:00,2017,1,1,22:00,-0.6,,-4.7,,74,,23,,10,,24.1,,100.52,,,,-4,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,01/01/2017 23:00,2017,1,1,23:00,-0.7,,-5.1,,72,,36,,2,,24.1,,100.54,,,,-1,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 0:00,2017,1,2,0:00,-1.2,,-5.6,,72,,13,,5,,24.1,,100.51,,,,-3,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 1:00,2017,1,2,1:00,-2.4,,-5.4,,80,,2,,8,,24.1,,100.55,,,,-6,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 2:00,2017,1,2,2:00,-2.3,,-5.1,,81,,4,,10,,24.1,,100.55,,,,-6,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 3:00,2017,1,2,3:00,-1.9,,-5.2,,78,,1,,7,,24.1,,100.62,,,,-5,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 4:00,2017,1,2,4:00,-2.1,,-5.1,,80,,4,,10,,24.1,,100.57,,,,-6,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 5:00,2017,1,2,5:00,-3,,-5.5,,83,,31,,7,,24.1,,100.61,,,,-6,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 6:00,2017,1,2,6:00,-2.7,,-4.9,,85,,2,,9,,24.1,,100.58,,,,-6,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 7:00,2017,1,2,7:00,-2.6,,-4.9,,84,,1,,15,,24.1,,100.6,,,,-8,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 8:00,2017,1,2,8:00,-3.7,,-5.7,,86,,3,,12,,16.1,,100.6,,,,-8,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 9:00,2017,1,2,9:00,-2,,-3.4,,90,,3,,11,,16.1,,100.58,,,,-6,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 10:00,2017,1,2,10:00,1.3,,-0.2,,90,,6,,13,,16.1,,100.55,,,,,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 11:00,2017,1,2,11:00,3,,0.1,,81,,9,,19,,19.3,,100.5,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 12:00,2017,1,2,12:00,3.9,,0.2,,77,,7,,20,,24.1,,100.39,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 13:00,2017,1,2,13:00,4.7,,-1.3,,65,,10,,18,,24.1,,100.32,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 14:00,2017,1,2,14:00,4.2,,-1,,69,,8,,15,,24.1,,100.33,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 15:00,2017,1,2,15:00,4,,-0.4,,73,,7,,17,,24.1,,100.31,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 16:00,2017,1,2,16:00,3.3,,-0.2,,78,,9,,23,,24.1,,100.23,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 17:00,2017,1,2,17:00,3.2,,0.1,,80,,9,,17,,24.1,,100.22,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 18:00,2017,1,2,18:00,3.3,,0.2,,80,,8,,11,,24.1,,100.23,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 19:00,2017,1,2,19:00,3.3,,0.2,,80,,9,,16,,24.1,,100.08,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 20:00,2017,1,2,20:00,3.5,,0.7,,82,,9,,7,,24.1,,99.95,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 21:00,2017,1,2,21:00,3.6,,1.6,,87,,8,,12,,24.1,,99.87,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 22:00,2017,1,2,22:00,3.5,,2.2,,91,,8,,11,,19.3,,99.84,,,,,,Drizzle
-79.63,43.68,TORONTO INTL A,6158731,02/01/2017 23:00,2017,1,2,23:00,3.3,,2.4,,94,,8,,12,,19.3,,99.77,,,,,,Drizzle
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 0:00,2017,1,3,0:00,3.3,,2.6,,95,,7,,16,,16.1,,99.67,,,,,,Drizzle
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 1:00,2017,1,3,1:00,3.2,,2.5,,95,,9,,10,,19.3,,99.59,,,,,,Drizzle
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 2:00,2017,1,3,2:00,3.2,,2.6,,96,,7,,10,,6.4,,99.56,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 3:00,2017,1,3,3:00,3,,2.4,,96,,5,,10,,8.1,,99.51,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 4:00,2017,1,3,4:00,3.3,,2.9,,97,,8,,12,,6.4,,99.42,,,,,,"Rain,Drizzle,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 5:00,2017,1,3,5:00,3.4,,3,,97,,11,,12,,8.1,,99.27,,,,,,"Rain,Drizzle,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 6:00,2017,1,3,6:00,3.7,,3.3,,97,,11,,16,,6.4,,99.13,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 7:00,2017,1,3,7:00,3.8,,3.4,,97,,11,,16,,6.4,,99.04,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 8:00,2017,1,3,8:00,4,,3.6,,97,,12,,14,,0.2,,98.98,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 9:00,2017,1,3,9:00,4.1,,3.7,,97,,10,,9,,0.2,,98.9,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 10:00,2017,1,3,10:00,4.3,,3.9,,97,,9,,11,,1.2,,98.85,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 11:00,2017,1,3,11:00,4.4,,4,,97,,8,,12,,6.4,,98.74,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 12:00,2017,1,3,12:00,4.3,,3.9,,97,,9,,10,,24.1,,98.62,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 13:00,2017,1,3,13:00,4.3,,3.9,,97,,7,,7,,6.4,,98.46,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 14:00,2017,1,3,14:00,4.2,,3.8,,97,,6,,14,,6.4,,98.3,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 15:00,2017,1,3,15:00,4.1,,3.7,,97,,6,,8,,9.7,,98.25,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 16:00,2017,1,3,16:00,4,,3.6,,97,,6,,14,,6.4,,98.17,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 17:00,2017,1,3,17:00,3.9,,3.5,,97,,6,,15,,4.8,,98.09,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 18:00,2017,1,3,18:00,3.6,,3.2,,97,,5,,9,,6.4,,98.05,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 19:00,2017,1,3,19:00,3.2,,2.8,,97,,1,,12,,9.7,,97.99,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 20:00,2017,1,3,20:00,3,,2.6,,97,,35,,16,,8.1,,97.94,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 21:00,2017,1,3,21:00,2.2,,1.8,,97,,36,,17,,16.1,,97.8,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 22:00,2017,1,3,22:00,2,,1.4,,96,,35,,18,,19.3,,97.76,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,03/01/2017 23:00,2017,1,3,23:00,1.8,,1.1,,95,,36,,15,,19.3,,97.69,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,04/01/2017 0:00,2017,1,4,0:00,1.8,,1.1,,95,,31,,15,,24.1,,97.67,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,04/01/2017 1:00,2017,1,4,1:00,1.9,,1,,94,,26,,9,,24.1,,97.61,,,,,,Cloudy
