Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 0:00,2013,1,1,0:00,-1.2,,-7.6,,62,,29,,28,,19.3,,99.16,,,,-8,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 1:00,2013,1,1,1:00,-2.3,,-9.2,,59,,30,,28,,19.3,,99.13,,,,-9,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 2:00,2013,1,1,2:00,-2.6,,-9.6,,59,,29,,24,,19.3,,99.21,,,,-9,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 3:00,2013,1,1,3:00,-3.1,,-10.5,,57,,30,,24,,19.3,,99.29,,,,-10,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 4:00,2013,1,1,4:00,-3.2,,-10.3,,58,,29,,28,,19.3,,99.29,,,,-10,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 5:00,2013,1,1,5:00,-3.6,,-9.9,,62,,28,,22,,24.1,,99.29,,,,-10,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 6:00,2013,1,1,6:00,-3.8,,-9.3,,66,,30,,20,,24.1,,99.36,,,,-10,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 7:00,2013,1,1,7:00,-4.6,,-9.8,,67,,33,,22,,19.3,,99.43,,,,-11,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 8:00,2013,1,1,8:00,-5.4,,-11.5,,62,,34,,24,,24.1,,99.45,,,,-13,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 9:00,2013,1,1,9:00,-6.2,,-12.4,,61,,34,,22,,24.1,,99.6,,,,-13,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 10:00,2013,1,1,10:00,-6.8,,-14.6,,54,,32,,22,,24.1,,99.66,,,,-14,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 11:00,2013,1,1,11:00,-7.3,,-12.8,,65,,36,,15,,24.1,,99.69,,,,-13,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 12:00,2013,1,1,12:00,-7.2,,-12.8,,64,,2,,15,,24.1,,99.65,,,,-13,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 13:00,2013,1,1,13:00,-6.4,,-12.9,,60,,31,,7,,24.1,,99.57,,,,-10,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 14:00,2013,1,1,14:00,-6.2,,-13.3,,57,,36,,11,,24.1,,99.48,,,,-11,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 15:00,2013,1,1,15:00,-5.7,,-14,,52,,29,,11,,24.1,,99.51,,,,-10,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 16:00,2013,1,1,16:00,-6.1,,-15.3,,48,,28,,13,,24.1,,99.54,,,,-11,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 17:00,2013,1,1,17:00,-7,,-16.6,,46,,29,,13,,24.1,,99.57,,,,-13,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 18:00,2013,1,1,18:00,-8.1,,-16.7,,50,,29,,9,,24.1,,99.64,,,,-13,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 19:00,2013,1,1,19:00,-8.3,,-17.4,,48,,28,,9,,24.1,,99.64,,,,-13,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 20:00,2013,1,1,20:00,-10,,-16.3,,60,,27,,9,,24.1,,99.59,,,,-15,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 21:00,2013,1,1,21:00,-7.7,,-12.9,,66,,27,,19,,24.1,,99.57,,,,-15,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 22:00,2013,1,1,22:00,-7.7,,-12.3,,70,,25,,13,,24.1,,99.56,,,,-13,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,01/01/2013 23:00,2013,1,1,23:00,-6.9,,-11.1,,72,,24,,11,,24.1,,99.56,,,,-12,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 0:00,2013,1,2,0:00,-6.3,,-10.7,,71,,21,,15,,19.3,,99.53,,,,-12,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 1:00,2013,1,2,1:00,-6.4,,-10.6,,72,,21,,11,,19.3,,99.48,,,,-11,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 2:00,2013,1,2,2:00,-6.7,,-10.6,,74,,19,,11,,19.3,,99.42,,,,-12,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 3:00,2013,1,2,3:00,-6.9,,-11.3,,71,,20,,15,,19.3,,99.43,,,,-13,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 4:00,2013,1,2,4:00,-7.2,,-11.6,,71,,21,,11,,24.1,,99.44,,,,-12,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 5:00,2013,1,2,5:00,-6.8,,-10.9,,73,,23,,13,,24.1,,99.42,,,,-12,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 6:00,2013,1,2,6:00,-6.1,,-10.3,,72,,25,,19,,19.3,,99.48,,,,-13,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 7:00,2013,1,2,7:00,-5.9,,-10,,73,,25,,22,,24.1,,99.5,,,,-13,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 8:00,2013,1,2,8:00,-5.9,,-10.1,,72,,25,,24,,24.1,,99.55,,,,-13,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 9:00,2013,1,2,9:00,-5.7,,-9.6,,74,,26,,28,,24.1,,99.58,,,,-14,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 10:00,2013,1,2,10:00,-4.9,,-9.2,,72,,26,,24,,24.1,,99.65,,,,-12,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 11:00,2013,1,2,11:00,-4,,-8.8,,69,,28,,30,,24.1,,99.67,,,,-12,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 12:00,2013,1,2,12:00,-3.2,,-8.9,,65,,28,,20,,24.1,,99.74,,,,-9,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 13:00,2013,1,2,13:00,-2.9,,-9,,63,,28,,20,,24.1,,99.74,,,,-9,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 14:00,2013,1,2,14:00,-2.8,,-8.8,,63,,27,,22,,24.1,,99.78,,,,-9,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 15:00,2013,1,2,15:00,-2.8,,-9.1,,62,,27,,19,,24.1,,99.86,,,,-9,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 16:00,2013,1,2,16:00,-3.1,,-8.5,,66,,32,,9,,24.1,,99.92,,,,-7,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 17:00,2013,1,2,17:00,-3.9,,-7.1,,78,,33,,11,,19.3,,99.98,,,,-8,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 18:00,2013,1,2,18:00,-6,,-9.1,,79,,35,,9,,24.1,,99.99,,,,-10,,Mainly Clear
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 19:00,2013,1,2,19:00,-6.4,,-9.7,,77,,31,,17,,24.1,,100.04,,,,-13,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 20:00,2013,1,2,20:00,-6.4,,-10,,76,,36,,7,,24.1,,100.08,,,,-10,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 21:00,2013,1,2,21:00,-6.1,,-10.1,,73,,2,,6,,16.1,,100.11,,,,-9,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 22:00,2013,1,2,22:00,-5.9,,-9.7,,74,,,,0,,24.1,,100.1,,,,,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,02/01/2013 23:00,2013,1,2,23:00,-6.3,,-9.6,,77,,,,0,,11.3,,100.11,,,,,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 0:00,2013,1,3,0:00,-5.9,,-9.1,,78,,18,,4,,11.3,,100.09,,,,-8,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 1:00,2013,1,3,1:00,-5.8,,-8.7,,80,,9,,6,,16.1,,100.03,,,,-9,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 2:00,2013,1,3,2:00,-5.7,,-8.4,,81,,8,,4,,9.7,,100.02,,,,-8,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 3:00,2013,1,3,3:00,-6.3,,-8.9,,82,,4,,6,,4.8,,100.04,,,,-9,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 4:00,2013,1,3,4:00,-6.6,,-9,,83,,4,,6,,6.4,,99.97,,,,-10,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 5:00,2013,1,3,5:00,-7,,-9.4,,83,,7,,7,,9.7,,99.93,,,,-11,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 6:00,2013,1,3,6:00,-7.2,,-9.6,,83,,11,,6,,9.7,,99.87,,,,-10,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 7:00,2013,1,3,7:00,-7.1,,-9.7,,82,,12,,7,,19.3,,99.83,,,,-11,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 8:00,2013,1,3,8:00,-6.7,,-9,,84,,13,,4,,14.5,,99.77,,,,-9,,Snow Showers
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 9:00,2013,1,3,9:00,-5.7,,-8,,84,,15,,4,,16.1,,99.75,,,,-8,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 10:00,2013,1,3,10:00,-5.2,,-8,,81,,20,,9,,3.6,,99.71,,,,-9,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 11:00,2013,1,3,11:00,-4.8,,-7.4,,82,,20,,11,,6.4,,99.63,,,,-9,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 12:00,2013,1,3,12:00,-3.8,,-6.8,,80,,22,,13,,16.1,,99.48,,,,-9,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 13:00,2013,1,3,13:00,-3.1,,-6.8,,76,,24,,30,,9.7,,99.36,,,,-11,,Snow
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 14:00,2013,1,3,14:00,-2.5,,-7,,71,,24,,17,,24.1,,99.3,,,,-8,,Mostly Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 15:00,2013,1,3,15:00,-2.1,,-7.3,,68,,25,,22,,19.3,,99.3,,,,-8,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 16:00,2013,1,3,16:00,-2.4,,-6.9,,71,,27,,22,,24.1,,99.33,,,,-9,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 17:00,2013,1,3,17:00,-2.3,,-6.5,,73,,27,,20,,19.3,,99.4,,,,-8,,Cloudy
-79.63,43.68,TORONTO LESTER B. PEARSON INT'L A,6158733,03/01/2013 18:00,2013,1,3,18:00,-2.4,,-6.1,,76,,26,,30,,19.3,,99.44,,,,-10,,Cloudy
