Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 0:00,2016,1,1,0:00,-0.3,,-5.1,,70,,24,,20,,24.1,,99.67,,,,-6,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 1:00,2016,1,1,1:00,-0.3,,-5.5,,68,,25,,25,,24.1,,99.63,,,,-6,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 2:00,2016,1,1,2:00,-0.4,,-4.7,,73,,25,,26,,24.1,,99.59,,,,-7,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 3:00,2016,1,1,3:00,-0.4,,-4.7,,73,,24,,30,,24.1,,99.56,,,,-7,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 4:00,2016,1,1,4:00,-0.4,,-5.6,,68,,26,,31,,24.1,,99.53,,,,-7,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 5:00,2016,1,1,5:00,-0.8,,-5.2,,72,,26,,27,,24.1,,99.46,,,,-7,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 6:00,2016,1,1,6:00,-0.9,,-6.3,,67,,24,,24,,24.1,,99.43,,,,-7,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 7:00,2016,1,1,7:00,-1.1,,-6.3,,68,,24,,23,,24.1,,99.43,,,,-7,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 8:00,2016,1,1,8:00,-1.3,,-6.3,,69,,24,,23,,9.7,,99.4,,,,-7,,Snow Showers
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 9:00,2016,1,1,9:00,-2.6,,-5.1,,83,,26,,27,,9.7,,99.43,,,,-10,,Snow
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 10:00,2016,1,1,10:00,-2,,-7,,69,,26,,27,,24.1,,99.44,,,,-9,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 11:00,2016,1,1,11:00,-1.6,,-7.4,,65,,26,,26,,12.9,,99.44,,,,-8,,Snow Showers
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 12:00,2016,1,1,12:00,-2.1,,-5.8,,76,,26,,23,,19.3,,99.39,,,,-8,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 13:00,2016,1,1,13:00,-2.4,,-4.7,,84,,24,,19,,2.4,,99.35,,,,-8,,Snow Showers
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 14:00,2016,1,1,14:00,-2.4,,-5.2,,81,,26,,32,,2.4,,99.32,,,,-10,,Snow
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 15:00,2016,1,1,15:00,-2.2,,-6.8,,71,,26,,29,,24.1,,99.34,,,,-9,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 16:00,2016,1,1,16:00,-2.3,,-7.4,,68,,26,,27,,24.1,,99.38,,,,-9,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 17:00,2016,1,1,17:00,-3.1,,-7.6,,71,,27,,35,,19.3,,99.41,,,,-11,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 18:00,2016,1,1,18:00,-2.9,,-7.4,,71,,26,,35,,24.1,,99.48,,,,-11,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 19:00,2016,1,1,19:00,-2.8,,-7,,73,,26,,28,,24.1,,99.54,,,,-10,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 20:00,2016,1,1,20:00,-3.1,,-7.3,,73,,25,,26,,24.1,,99.57,,,,-10,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 21:00,2016,1,1,21:00,-3.4,,-7.4,,74,,25,,27,,24.1,,99.58,,,,-11,,NA
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 22:00,2016,1,1,22:00,-3,,-7.4,,72,,26,,26,,24.1,,99.61,,,,-10,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,01/01/2016 23:00,2016,1,1,23:00,-3.1,,-7.6,,71,,26,,28,,24.1,,99.6,,,,-10,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2016 0:00,2016,1,2,0:00,-3.6,,-8.3,,70,,25,,26,,24.1,,99.63,,,,-11,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2016 1:00,2016,1,2,1:00,-4,,-8.5,,71,,25,,26,,24.1,,99.62,,,,-11,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,02/01/2016 2:00,2016,1,2,2:00,-3.2,,-8.9,,65,,29,,27,,24.1,,99.6,,,,-10,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2016 3:00,2016,1,2,3:00,-3.2,,-8.5,,67,,23,,10,,24.1,,99.58,,,,-7,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2016 4:00,2016,1,2,4:00,-3.1,,-7.8,,70,,21,,15,,24.1,,99.46,,,,-8,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,02/01/2016 5:00,2016,1,2,5:00,-2.8,,-6.3,,77,,22,,16,,24.1,,99.41,,,,-8,,Snow
-79.63,43.68,TORONTO INTL A,6158731,02/01/2016 6:00,2016,1,2,6:00,-2.4,,-5.9,,77,,23,,17,,24.1,,99.42,,,,-8,,Snow
-79.63,43.68,TORONTO INTL A,6158731,02/01/2016 7:00,2016,1,2,7:00,-2.3,,-6.7,,72,,22,,18,,24.1,,99.36,,,,-8,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,02/01/2016 8:00,2016,1,2,8:00,-2.4,,-6.8,,72,,22,,15,,24.1,,99.37,,,,-7,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2016 9:00,2016,1,2,9:00,-2.1,,-6.1,,74,,23,,19,,24.1,,99.37,,,,-8,,NA
-79.63,43.68,TORONTO INTL A,6158731,02/01/2016 10:00,2016,1,2,10:00,-1.7,,-5.7,,74,,24,,22,,19.3,,99.41,,,,-8,,Snow
-79.63,43.68,TORONTO INTL A,6158731,02/01/2016 11:00,2016,1,2,11:00,-1.5,,-5.4,,75,,22,,15,,19.3,,99.39,,,,-6,,Snow
