Timestamp,Year,Month,Day,Hour,Toronto,Ottawa,Bruce,Difference,Holiday & Weekends,Price_Tor,Price_Ott,Price_Bruce,TOR_Temperature,TOR_Dew Point,TOR_Relative Humidity,TOR_Wind Speed,OTT_Temperature,OTT_Dew Point,OTT_Relative Humidity,OTT_Wind Speed,BRU_Temperature,BRU_Dew Point,BRU_Relative Humidity,BRU_Wind Speed
2/4/2020 1:00,2020,2,4,2,4827,876,118,121,0,0.297476821,9.52,9.24,0.443349754,0.513181019,0.747126437,0.170731707,-1.6,-2.5,94,4,1.2,0.5,95,16
2/4/2020 2:00,2020,2,4,3,4715,858,119,150,0,0.295210936,3.1,3.01,0.448275862,0.506151142,0.701149425,0.158536585,-0.2,-1.6,90,7,1.4,0.7,95,14
2/4/2020 3:00,2020,2,4,4,4669,877,121,200,0,0.294116817,0,0,0.441707718,0.51142355,0.747126437,0.219512195,-0.1,-3.5,78,11,1.7,0.8,93,19
2/4/2020 4:00,2020,2,4,5,4685,882,120,84,0,0.294081522,-0.1,-0.1,0.440065681,0.504393673,0.724137931,0.170731707,-0.2,-4,75,14,1.8,0.6,92,21
2/4/2020 5:00,2020,2,4,6,4888,936,125,142,0,0.29409917,-0.05,-0.05,0.438423645,0.500878735,0.724137931,0.097560976,-0.5,-4.6,74,19,1.4,-0.6,86,19
2/4/2020 6:00,2020,2,4,7,5388,1063,128,239,0,0.294293287,0.5,0.48,0.435139573,0.500878735,0.735632184,0.195121951,-0.7,-5.6,69,14,0.9,-2.1,80,19
2/4/2020 7:00,2020,2,4,8,5964,1144,132,375,0,0.296245054,6.03,5.86,0.440065681,0.476274165,0.632183908,0.109756098,-0.8,-6,68,13,0.5,-2.9,78,20
2/4/2020 8:00,2020,2,4,9,6194,1140,130,163,0,0.296499172,6.75,6.55,0.438423645,0.478031634,0.643678161,0.170731707,-1,-6.1,68,11,0.1,-4.1,73,17
2/4/2020 9:00,2020,2,4,10,6322,1125,131,180,0,0.298952116,13.7,13.29,0.443349754,0.476274165,0.620689655,0.195121951,-1,-6.2,68,15,0,-4.7,71,17
2/4/2020 10:00,2020,2,4,11,6363,1092,129,96,0,0.299163881,14.3,13.89,0.448275862,0.490333919,0.643678161,0.12195122,-1.2,-6.7,66,19,0.4,-4.8,68,15
2/4/2020 11:00,2020,2,4,12,6426,1055,127,116,0,0.29772388,10.22,9.92,0.458128079,0.506151142,0.666666667,0.146341463,-0.8,-6.8,64,19,0.5,-4.8,68,16
2/4/2020 12:00,2020,2,4,13,6449,1074,120,137,0,0.298337998,11.96,11.61,0.459770115,0.51142355,0.67816092,0.146341463,-0.6,-7,62,17,0.7,-5.5,63,14
2/4/2020 13:00,2020,2,4,14,6468,1074,118,292,0,0.295097994,2.78,2.7,0.464696223,0.502636204,0.632183908,0.134146341,-1.2,-7.1,65,22,1.2,-4.6,66,14
2/4/2020 14:00,2020,2,4,15,6438,1048,116,212,0,0.29572976,4.57,4.44,0.458128079,0.476274165,0.574712644,0.12195122,-1.9,-7.3,67,22,1.2,-4,68,13
2/4/2020 15:00,2020,2,4,16,6447,1098,121,180,0,0.294116817,0,0,0.454844007,0.471001757,0.563218391,0.097560976,-3,-8.3,67,24,1.7,-4.1,65,13
2/4/2020 16:00,2020,2,4,17,6526,1156,124,246,0,0.295743877,4.61,4.48,0.449917898,0.46572935,0.563218391,0.182926829,-3.6,-9.5,64,26,1.1,-3.3,72,9
2/4/2020 17:00,2020,2,4,18,6716,1247,128,263,0,0.294829759,2.02,1.96,0.441707718,0.467486819,0.597701149,0.170731707,-4.1,-9.2,68,26,0.8,-3.1,75,5
2/4/2020 18:00,2020,2,4,19,6790,1235,122,178,0,0.294649758,1.51,1.47,0.436781609,0.467486819,0.609195402,0.182926829,-4.7,-9.7,68,22,-1,-3.1,86,1
2/4/2020 19:00,2020,2,4,20,6680,1220,118,226,0,0.296315643,6.23,6.04,0.433497537,0.469244288,0.620689655,0.06097561,-5.3,-10.7,66,27,-2,-2.9,94,0
2/4/2020 20:00,2020,2,4,21,6526,1177,118,251,0,0.297635644,9.97,9.68,0.417077176,0.416520211,0.517241379,0.390243902,-6.2,-12.6,60,28,-2,-2.8,94,5
2/4/2020 21:00,2020,2,4,22,6262,1128,116,155,0,0.297459173,9.47,9.19,0.402298851,0.423550088,0.586206897,0.365853659,-6.6,-12.7,62,22,-1.2,-2.1,94,2
2/4/2020 22:00,2020,2,4,23,5898,1041,116,216,0,0.294653288,1.52,1.48,0.392446634,0.414762742,0.586206897,0.317073171,-7.5,-13.3,63,20,-1.3,-2,95,1
2/4/2020 23:00,2020,2,4,24,5498,959,116,214,0,0.294116817,0,0,0.382594417,0.397188049,0.563218391,0.426829268,-7.8,-13.7,62,19,-2,-2.5,97,1
2/5/2020 0:00,2020,2,5,1,5200,920,114,147,0,0.294116817,0,0,0.3727422,0.377855888,0.540229885,0.304878049,-7.8,-13.1,66,17,-2.1,-2.3,98,2
2/5/2020 1:00,2020,2,5,2,5061,890,117,184,0,0.294116817,0,0,0.349753695,0.342706503,0.494252874,0.426829268,-8.4,-13.6,66,17,-1.6,-2.5,94,4
2/5/2020 2:00,2020,2,5,3,4953,873,116,175,0,0.294116817,0,0,0.344827586,0.344463972,0.517241379,0.304878049,-8.2,-13.4,66,17,-0.2,-1.6,90,7
2/5/2020 3:00,2020,2,5,4,4921,903,120,214,0,0.294116817,0,0,0.341543514,0.353251318,0.551724138,0.329268293,-8.8,-14.2,65,12,-0.1,-3.5,78,11
2/5/2020 4:00,2020,2,5,5,5002,910,128,255,0,0.294106228,-0.03,-0.03,0.341543514,0.358523726,0.574712644,0.292682927,-9.1,-14,68,13,-0.2,-4,75,14
2/5/2020 5:00,2020,2,5,6,5237,979,130,243,0,0.295916819,5.1,4.95,0.336617406,0.356766257,0.586206897,0.243902439,-10.3,-14.8,69,6,-0.5,-4.6,74,19
2/5/2020 6:00,2020,2,5,7,5763,1117,138,219,0,0.299912118,16.42,15.94,0.331691297,0.356766257,0.597701149,0.195121951,-13.3,-15.5,83,1,-0.7,-5.6,69,14
2/5/2020 7:00,2020,2,5,8,6345,1176,142,-47,0,0.320414495,74.51,72.34,0.310344828,0.346221441,0.643678161,0.268292683,-14.5,-15.9,89,2,-0.8,-6,68,13
2/5/2020 8:00,2020,2,5,9,6456,1163,142,12,0,0.301052119,19.65,19.08,0.298850575,0.326889279,0.609195402,0.134146341,-14.9,-16.2,89,6,-1,-6.1,68,11
2/5/2020 9:00,2020,2,5,10,6468,1093,140,281,0,0.298532116,12.51,12.14,0.295566502,0.312829525,0.574712644,0.207317073,-9.6,-13.5,74,5,-1,-6.2,68,15
2/5/2020 10:00,2020,2,5,11,6460,1095,136,352,0,0.298927411,13.63,13.23,0.311986864,0.305799649,0.505747126,0.341463415,-6.8,-12.9,62,5,-1.2,-6.7,66,19
2/5/2020 11:00,2020,2,5,12,6439,1074,137,205,0,0.298973293,13.76,13.36,0.320197044,0.282952548,0.413793103,0.170731707,-6.1,-13.9,54,1,-0.8,-6.8,64,19
2/5/2020 12:00,2020,2,5,13,6440,1080,135,315,0,0.298955646,13.71,13.31,0.338259442,0.277680141,0.356321839,0.073170732,-5.5,-12.2,59,6,-0.6,-7,62,17
2/5/2020 13:00,2020,2,5,14,6441,1063,134,187,0,0.297483879,9.54,9.26,0.354679803,0.286467487,0.344827586,0.048780488,-5.4,-11.6,62,6,-1.2,-7.1,65,22
2/5/2020 14:00,2020,2,5,15,6397,1055,134,262,0,0.298539175,12.53,12.17,0.362889984,0.263620387,0.275862069,0.207317073,-5.4,-11,65,9,-1.9,-7.3,67,22
2/5/2020 15:00,2020,2,5,16,6441,1077,136,308,0,0.297554468,9.74,9.46,0.376026273,0.27943761,0.287356322,0.195121951,-5.4,-10.7,66,10,-3,-8.3,67,24
2/5/2020 16:00,2020,2,5,17,6592,1168,141,262,0,0.299707411,15.84,15.38,0.36453202,0.27943761,0.298850575,0.170731707,-5.3,-10.3,68,13,-3.6,-9.5,64,26
2/5/2020 17:00,2020,2,5,18,6830,1290,148,270,0,0.301038001,19.61,19.04,0.356321839,0.351493849,0.505747126,0.146341463,-5.3,-10,70,11,-4.1,-9.2,68,26
2/5/2020 18:00,2020,2,5,19,6952,1284,148,21,0,0.304715653,30.03,29.15,0.349753695,0.360281195,0.551724138,0.109756098,-4.9,-9.4,71,9,-4.7,-9.7,68,22
2/5/2020 19:00,2020,2,5,20,6858,1276,145,90,0,0.301112119,19.82,19.25,0.356321839,0.34973638,0.505747126,0.12195122,-4.5,-9.6,68,9,-5.3,-10.7,66,27
2/5/2020 20:00,2020,2,5,21,6710,1247,100,151,0,0.300515648,18.13,17.6,0.357963875,0.344463972,0.482758621,0.134146341,-5.5,-9.9,71,8,-6.2,-12.6,60,28
2/5/2020 21:00,2020,2,5,22,6419,1187,91,165,0,0.299975647,16.6,16.12,0.357963875,0.337434095,0.459770115,0.256097561,-6.1,-9.9,74,9,-6.6,-12.7,62,22
2/5/2020 22:00,2020,2,5,23,6044,1097,87,138,0,0.298200351,11.57,11.24,0.359605911,0.34797891,0.482758621,0.304878049,-6.4,-10.3,74,10,-7.5,-13.3,63,20
2/5/2020 23:00,2020,2,5,24,5612,1028,85,186,0,0.299608588,15.56,15.1,0.361247947,0.358523726,0.517241379,0.256097561,-6.4,-10.4,73,9,-7.8,-13.7,62,19
2/6/2020 0:00,2020,2,6,1,5320,972,82,198,0,0.299513294,15.29,14.84,0.344827586,0.404217926,0.724137931,0.304878049,-6.5,-10.2,75,6,-7.8,-13.1,66,17
2/6/2020 1:00,2020,2,6,2,5116,938,77,83,0,0.296428584,6.55,6.36,0.339901478,0.435852373,0.873563218,0.280487805,-6.2,-10.1,74,7,-8.4,-13.6,66,17
2/6/2020 2:00,2020,2,6,3,5016,917,77,123,0,0.294116817,0,0,0.339901478,0.434094903,0.862068966,0.329268293,-5.8,-9.5,75,6,-8.2,-13.4,66,17
2/6/2020 3:00,2020,2,6,4,4992,939,75,166,0,0.297166232,8.64,8.39,0.346469622,0.446397188,0.896551724,0.304878049,-5.8,-9.4,76,7,-8.8,-14.2,65,12
2/6/2020 4:00,2020,2,6,5,5018,941,77,25,0,0.294116817,0,0,0.349753695,0.453427065,0.908045977,0.341463415,-5.9,-9.4,76,4,-9.1,-14,68,13
2/6/2020 5:00,2020,2,6,6,5233,1013,80,109,0,0.294677994,1.59,1.54,0.349753695,0.449912127,0.896551724,0.353658537,-5.9,-9.6,75,5,-10.3,-14.8,69,6
2/6/2020 6:00,2020,2,6,7,5732,1142,89,141,0,0.295517995,3.97,3.85,0.349753695,0.444639719,0.873563218,0.317073171,-6.2,-9.2,79,2,-13.3,-15.5,83,1
2/6/2020 7:00,2020,2,6,8,6243,1208,92,36,0,0.300667413,18.56,18.02,0.341543514,0.44112478,0.896551724,0.365853659,-5.9,-9.2,77,0,-14.5,-15.9,89,2
2/6/2020 8:00,2020,2,6,9,6439,1220,90,45,0,0.300843883,19.06,18.51,0.34318555,0.44288225,0.896551724,0.37804878,-5.8,-7.8,86,2,-14.9,-16.2,89,6
2/6/2020 9:00,2020,2,6,10,6570,1239,90,183,0,0.299643882,15.66,15.21,0.348111658,0.446397188,0.885057471,0.341463415,-4.8,-5.9,92,4,-9.6,-13.5,74,5
2/6/2020 10:00,2020,2,6,11,6681,1205,90,149,0,0.300296824,17.51,17,0.353037767,0.446397188,0.862068966,0.329268293,-4.4,-6,89,9,-6.8,-12.9,62,5
2/6/2020 11:00,2020,2,6,12,6776,1210,86,147,0,0.299989765,16.64,16.15,0.359605911,0.444639719,0.827586207,0.268292683,-3.3,-6.3,80,11,-6.1,-13.9,54,1
2/6/2020 12:00,2020,2,6,13,6773,1215,84,134,0,0.300822707,19,18.45,0.356321839,0.446397188,0.850574713,0.317073171,-2.7,-7.8,68,9,-5.5,-12.2,59,6
2/6/2020 13:00,2020,2,6,14,6746,1206,82,111,0,0.301563884,21.1,20.49,0.361247947,0.434094903,0.770114943,0.304878049,-2.6,-7.5,69,11,-5.4,-11.6,62,6
2/6/2020 14:00,2020,2,6,15,6685,1201,79,66,0,0.299569764,15.45,15,0.36453202,0.421792619,0.712643678,0.353658537,-2.4,-6.5,73,7,-5.4,-11,65,9
2/6/2020 15:00,2020,2,6,16,6668,1234,80,101,0,0.299347411,14.82,14.39,0.367816092,0.430579965,0.735632184,0.317073171,-2.6,-6.4,75,9,-5.4,-10.7,66,10
2/6/2020 16:00,2020,2,6,17,6727,1263,88,87,0,0.299100352,14.12,13.71,0.366174056,0.428822496,0.735632184,0.329268293,-2.7,-7,72,10,-5.3,-10.3,68,13
2/6/2020 17:00,2020,2,6,18,6885,1314,90,47,0,0.301482708,20.87,20.27,0.361247947,0.423550088,0.735632184,0.390243902,-2.9,-7.4,71,11,-5.3,-10,70,11
2/6/2020 18:00,2020,2,6,19,6941,1296,89,46,0,0.301489766,20.89,20.28,0.357963875,0.421792619,0.735632184,0.390243902,-3.1,-7.1,74,9,-4.9,-9.4,71,9
2/6/2020 19:00,2020,2,6,20,6845,1280,89,96,0,0.301076825,19.72,19.14,0.361247947,0.423550088,0.735632184,0.365853659,-3.5,-5.5,86,11,-4.5,-9.6,68,9
2/6/2020 20:00,2020,2,6,21,6738,1221,83,185,0,0.299643882,15.66,15.21,0.351395731,0.446397188,0.873563218,0.256097561,-3.6,-5.9,84,13,-5.5,-9.9,71,8
2/6/2020 21:00,2020,2,6,22,6518,1148,79,239,0,0.297088585,8.42,8.17,0.348111658,0.448154657,0.885057471,0.256097561,-3.8,-5.4,89,15,-6.1,-9.9,74,9
2/6/2020 22:00,2020,2,6,23,6179,1073,75,219,0,0.296640349,7.15,6.94,0.348111658,0.451669596,0.908045977,0.231707317,-3.6,-5,90,12,-6.4,-10.3,74,10
2/6/2020 23:00,2020,2,6,24,5760,1012,75,45,0,0.295016818,2.55,2.48,0.344827586,0.44288225,0.885057471,0.304878049,-3.6,-4.8,91,12,-6.4,-10.4,73,9
2/7/2020 0:00,2020,2,7,1,5420,960,71,166,0,0.295323877,3.42,3.32,0.341543514,0.437609842,0.873563218,0.292682927,-3.4,-5.3,86,14,-6.5,-10.2,75,6
2/7/2020 1:00,2020,2,7,2,5196,930,70,210,0,0.294116817,0,0,0.338259442,0.435852373,0.885057471,0.268292683,-3.7,-5.2,89,12,-6.2,-10.1,74,7
2/7/2020 2:00,2020,2,7,3,5061,916,69,95,0,0.294116817,0,0,0.336617406,0.432337434,0.873563218,0.219512195,-4,-5.8,88,15,-5.8,-9.5,75,6
2/7/2020 3:00,2020,2,7,4,5014,927,70,158,0,0.294116817,0,0,0.336617406,0.423550088,0.83908046,0.292682927,-4.7,-6.4,89,16,-5.8,-9.4,76,7
2/7/2020 4:00,2020,2,7,5,5052,924,71,140,0,0.294000346,-0.33,-0.32,0.338259442,0.421792619,0.827586207,0.268292683,-5.4,-6.8,90,15,-5.9,-9.4,76,4
2/7/2020 5:00,2020,2,7,6,5247,983,69,22,0,0.293580345,-1.52,-1.47,0.333333333,0.420035149,0.83908046,0.329268293,-6.2,-7.3,92,15,-5.9,-9.6,75,5
2/7/2020 6:00,2020,2,7,7,5700,1101,73,33,0,0.294025052,-0.26,-0.25,0.339901478,0.416520211,0.793103448,0.243902439,-6.9,-8.2,91,18,-6.2,-9.2,79,2
2/7/2020 7:00,2020,2,7,8,6213,1169,78,104,0,0.295775642,4.7,4.56,0.341543514,0.416520211,0.781609195,0.256097561,-7.6,-9.1,89,19,-5.9,-9.2,77,0
2/7/2020 8:00,2020,2,7,9,6428,1191,78,144,0,0.295376818,3.57,3.46,0.34318555,0.414762742,0.781609195,0.304878049,-8.3,-9.8,89,20,-5.8,-7.8,86,2
2/7/2020 9:00,2020,2,7,10,6606,1213,80,167,0,0.29626976,6.1,5.92,0.34318555,0.413005272,0.75862069,0.256097561,-8.5,-10.1,88,17,-4.8,-5.9,92,4
2/7/2020 10:00,2020,2,7,11,6739,1204,80,165,0,0.29609329,5.6,5.43,0.34318555,0.420035149,0.793103448,0.219512195,-8.7,-10.6,86,17,-4.4,-6,89,9
2/7/2020 11:00,2020,2,7,12,6816,1231,80,164,0,0.29639329,6.45,6.27,0.338259442,0.414762742,0.793103448,0.268292683,-8.4,-10.9,82,17,-3.3,-6.3,80,11
2/7/2020 12:00,2020,2,7,13,6809,1242,79,126,0,0.298235645,11.67,11.33,0.34318555,0.402460457,0.724137931,0.231707317,-8.4,-11.8,77,20,-2.7,-7.8,68,9
2/7/2020 13:00,2020,2,7,14,6753,1229,81,98,0,0.294116817,0,0,0.351395731,0.393673111,0.666666667,0.365853659,-8.4,-12.9,69,19,-2.6,-7.5,69,11
2/7/2020 14:00,2020,2,7,15,6697,1234,80,54,0,0.294116817,0,0,0.346469622,0.388400703,0.655172414,0.487804878,-7.9,-14.3,60,16,-2.4,-6.5,73,7
2/7/2020 15:00,2020,2,7,16,6637,1236,82,139,0,0.294116817,0,0,0.349753695,0.377855888,0.609195402,0.256097561,-8.7,-15.3,59,20,-2.6,-6.4,75,9
2/7/2020 16:00,2020,2,7,17,6644,1255,86,48,0,0.296072113,5.54,5.38,0.353037767,0.369068541,0.574712644,0.304878049,-8.8,-15.7,57,16,-2.7,-7,72,10
2/7/2020 17:00,2020,2,7,18,6828,1311,88,87,0,0.298708587,13.01,12.63,0.339901478,0.355008787,0.563218391,0.353658537,-9.6,-16,60,14,-2.9,-7.4,71,11
2/7/2020 18:00,2020,2,7,19,6969,1320,82,-212,0,0.307867421,38.96,37.83,0.333333333,0.34973638,0.574712644,0.280487805,-9.8,-16.9,56,12,-3.1,-7.1,74,9
2/7/2020 19:00,2020,2,7,20,6880,1282,79,43,0,0.29784035,10.55,10.24,0.320197044,0.330404218,0.551724138,0.329268293,-10.5,-17.6,56,9,-3.5,-5.5,86,11
2/7/2020 20:00,2020,2,7,21,6738,1276,79,142,0,0.298232116,11.66,11.32,0.305418719,0.32513181,0.586206897,0.341463415,-10.8,-17.6,57,13,-3.6,-5.9,84,13
2/7/2020 21:00,2020,2,7,22,6513,1215,76,66,0,0.299001528,13.84,13.44,0.298850575,0.32513181,0.609195402,0.268292683,-10.9,-16.5,63,13,-3.8,-5.4,89,15
2/7/2020 22:00,2020,2,7,23,6153,1163,77,125,0,0.300780354,18.88,18.33,0.297208539,0.321616872,0.597701149,0.256097561,-11.1,-16.1,66,17,-3.6,-5,90,12
2/7/2020 23:00,2020,2,7,24,5781,1093,81,180,0,0.296287407,6.15,5.97,0.28407225,0.318101933,0.632183908,0.170731707,-11.8,-16,71,14,-3.6,-4.8,91,12
2/8/2020 0:00,2020,2,8,1,5460,1039,79,75,0,0.298729763,13.07,12.68,0.285714286,0.330404218,0.67816092,0.097560976,-12.2,-15.7,75,14,-3.4,-5.3,86,14
2/8/2020 1:00,2020,2,8,2,5248,1019,81,47,0,0.297879174,10.66,10.35,0.288998358,0.337434095,0.689655172,0.170731707,-12.8,-16.4,74,10,-3.7,-5.2,89,12
2/8/2020 2:00,2020,2,8,3,5132,1016,83,86,0,0.295747407,4.62,4.48,0.274220033,0.32513181,0.701149425,0.12195122,-13.1,-16.5,76,8,-4,-5.8,88,15
2/8/2020 3:00,2020,2,8,4,5067,995,84,66,0,0.295959172,5.22,5.07,0.23316913,0.260105448,0.620689655,0.158536585,-13.7,-16.8,77,8,-4.7,-6.4,89,16
2/8/2020 4:00,2020,2,8,5,5090,1011,85,122,0,0.297589762,9.84,9.55,0.223316913,0.25659051,0.643678161,0.182926829,-13.8,-16.5,80,6,-5.4,-6.8,90,15
2/8/2020 5:00,2020,2,8,6,5174,1038,87,73,0,0.294116817,0,0,0.208538588,0.240773286,0.643678161,0.219512195,-14.6,-17,81,6,-6.2,-7.3,92,15
2/8/2020 6:00,2020,2,8,7,5370,1092,91,196,0,0.296961526,8.06,7.82,0.206896552,0.246045694,0.666666667,0.231707317,-14.9,-17.5,80,6,-6.9,-8.2,91,18
2/8/2020 7:00,2020,2,8,8,5621,1139,95,274,0,0.298486234,12.38,12.02,0.185550082,0.217926186,0.643678161,0.207317073,-15.3,-18,80,4,-7.6,-9.1,89,19
2/8/2020 8:00,2020,2,8,9,5870,1186,97,104,0,0.299901529,16.39,15.91,0.183908046,0.202108963,0.597701149,0.195121951,-15.2,-17.7,81,4,-8.3,-9.8,89,20
2/8/2020 9:00,2020,2,8,10,6145,1206,99,123,0,0.304345064,28.98,28.14,0.19047619,0.200351494,0.563218391,0.207317073,-14.3,-17.7,75,6,-8.5,-10.1,88,17
2/8/2020 10:00,2020,2,8,11,6275,1229,96,-44,0,0.321385084,77.26,75.01,0.19047619,0.202108963,0.574712644,0.158536585,-14.1,-17.9,73,7,-8.7,-10.6,86,17
2/8/2020 11:00,2020,2,8,12,6312,1239,96,-86,0,0.305209771,31.43,30.51,0.218390805,0.221441125,0.540229885,0.182926829,-13.2,-18.4,65,8,-8.4,-10.9,82,17
2/8/2020 12:00,2020,2,8,13,6280,1227,94,20,0,0.302481532,23.7,23.01,0.243021346,0.237258348,0.505747126,0.195121951,-12.2,-18.5,59,8,-8.4,-11.8,77,20
2/8/2020 13:00,2020,2,8,14,6199,1217,93,-2,0,0.30140859,20.66,20.06,0.264367816,0.249560633,0.471264368,0.073170732,-11.4,-17.2,62,8,-8.4,-12.9,69,19
2/8/2020 14:00,2020,2,8,15,6099,1197,103,100,0,0.301249766,20.21,19.62,0.290640394,0.263620387,0.448275862,0.146341463,-11.6,-16.2,69,10,-7.9,-14.3,60,16
2/8/2020 15:00,2020,2,8,16,6059,1194,105,151,0,0.298722704,13.05,12.67,0.295566502,0.267135325,0.436781609,0.06097561,-10.9,-15.7,68,7,-8.7,-15.3,59,20
2/8/2020 16:00,2020,2,8,17,6148,1241,107,198,0,0.298779175,13.21,12.83,0.303776683,0.265377856,0.413793103,0.048780488,-10.7,-15.6,67,4,-8.8,-15.7,57,16
2/8/2020 17:00,2020,2,8,18,6363,1344,110,56,0,0.300296824,17.51,17,0.298850575,0.312829525,0.563218391,0.158536585,-10.2,-16.3,61,7,-9.6,-16,60,14
2/8/2020 18:00,2020,2,8,19,6578,1370,110,31,0,0.301479178,20.86,20.25,0.288998358,0.316344464,0.620689655,0.182926829,-12.6,-16.8,71,5,-9.8,-16.9,56,12
2/8/2020 19:00,2020,2,8,20,6490,1328,99,172,0,0.298839175,13.38,12.98,0.290640394,0.332161687,0.666666667,0.085365854,-14.1,-16.4,83,6,-10.5,-17.6,56,9
2/8/2020 20:00,2020,2,8,21,6352,1277,93,317,0,0.297854468,10.59,10.28,0.293924466,0.340949033,0.67816092,0.085365854,-14.3,-16.4,84,6,-10.8,-17.6,57,13
2/8/2020 21:00,2020,2,8,22,6147,1243,94,278,0,0.299735647,15.92,15.46,0.293924466,0.34797891,0.712643678,0.12195122,-13,-15.3,83,9,-10.9,-16.5,63,13
2/8/2020 22:00,2020,2,8,23,5907,1187,91,143,0,0.300067412,16.86,16.37,0.288998358,0.34973638,0.735632184,0.195121951,-11.6,-14.3,80,13,-11.1,-16.1,66,17
2/8/2020 23:00,2020,2,8,24,5593,1136,81,155,0,0.299541529,15.37,14.92,0.288998358,0.34973638,0.735632184,0.231707317,-11.4,-13.6,84,12,-11.8,-16,71,14
2/9/2020 0:00,2020,2,9,1,5342,1081,76,123,0,0.301179178,20.01,19.43,0.257799672,0.316344464,0.735632184,0.134146341,-10.8,-13,84,10,-12.2,-15.7,75,14
2/9/2020 1:00,2020,2,9,2,5154,1068,76,140,0,0.298535645,12.52,12.15,0.256157635,0.304042179,0.689655172,0.134146341,-9.2,-11.5,84,12,-12.8,-16.4,74,10
2/9/2020 2:00,2020,2,9,3,5011,1055,75,178,0,0.298923881,13.62,13.22,0.259441708,0.298769772,0.666666667,0.231707317,-8.2,-9.7,88,12,-13.1,-16.5,76,8
2/9/2020 3:00,2020,2,9,4,4918,1054,74,111,0,0.298535645,12.52,12.15,0.264367816,0.307557118,0.67816092,0.073170732,-7.2,-8.6,90,11,-13.7,-16.8,77,8
2/9/2020 4:00,2020,2,9,5,4893,1059,74,57,0,0.299149764,14.26,13.84,0.274220033,0.32513181,0.701149425,0.134146341,-6.7,-7.7,92,11,-13.8,-16.5,80,6
2/9/2020 5:00,2020,2,9,6,4904,1090,74,27,0,0.300575648,18.3,17.77,0.282430213,0.340949033,0.735632184,0.195121951,-2.6,-4.8,85,12,-14.6,-17,81,6
2/9/2020 6:00,2020,2,9,7,5013,1107,77,120,0,0.299541529,15.37,14.92,0.300492611,0.363796134,0.747126437,0.207317073,-2.3,-6.5,73,11,-14.9,-17.5,80,6
2/9/2020 7:00,2020,2,9,8,5203,1143,84,142,0,0.29953447,15.35,14.91,0.3136289,0.388400703,0.793103448,0.158536585,-1.8,-6.8,69,11,-15.3,-18,80,4
2/9/2020 8:00,2020,2,9,9,5435,1184,87,56,0,0.300914472,19.26,18.71,0.325123153,0.416520211,0.862068966,0.231707317,-1,-6.8,65,13,-15.2,-17.7,81,4
2/9/2020 9:00,2020,2,9,10,5671,1198,83,33,0,0.303332122,26.11,25.35,0.338259442,0.432337434,0.862068966,0.195121951,-0.8,-5.2,72,15,-14.3,-17.7,75,6
2/9/2020 10:00,2020,2,9,11,5841,1205,83,92,0,0.301620355,21.26,20.64,0.354679803,0.44288225,0.83908046,0.085365854,-0.7,-3.7,80,20,-14.1,-17.9,73,7
2/9/2020 11:00,2020,2,9,12,6009,1201,83,124,0,0.299185058,14.36,13.94,0.379310345,0.458699473,0.804597701,0.134146341,-0.4,-5.1,70,21,-13.2,-18.4,65,8
2/9/2020 12:00,2020,2,9,13,6082,1185,80,183,0,0.299153293,14.27,13.86,0.397372742,0.479789104,0.804597701,0.170731707,0.1,-6.1,63,18,-12.2,-18.5,59,8
2/9/2020 13:00,2020,2,9,14,6033,1174,78,228,0,0.297413291,9.34,9.07,0.407224959,0.485061511,0.781609195,0.182926829,0,-5.2,68,21,-11.4,-17.2,62,8
2/9/2020 14:00,2020,2,9,15,6019,1177,81,250,0,0.295927407,5.13,4.98,0.412151067,0.493848858,0.804597701,0.158536585,0.1,-4.8,69,15,-11.6,-16.2,69,10
2/9/2020 15:00,2020,2,9,16,6042,1193,79,215,0,0.297437997,9.41,9.13,0.41543514,0.499121265,0.804597701,0.207317073,0.2,-5.5,65,21,-10.9,-15.7,68,7
2/9/2020 16:00,2020,2,9,17,6173,1234,80,126,0,0.298288586,11.82,11.47,0.428571429,0.506151142,0.781609195,0.231707317,0.2,-5.3,66,16,-10.7,-15.6,67,4
2/9/2020 17:00,2020,2,9,18,6409,1323,79,252,0,0.29669329,7.3,7.09,0.41543514,0.513181019,0.862068966,0.219512195,0.2,-4.4,71,16,-10.2,-16.3,61,7
2/9/2020 18:00,2020,2,9,19,6510,1338,77,169,0,0.296266231,6.09,5.91,0.42364532,0.514938489,0.83908046,0.231707317,-0.6,-1.6,93,16,-12.6,-16.8,71,5
2/9/2020 19:00,2020,2,9,20,6453,1293,79,258,0,0.29633329,6.28,6.09,0.435139573,0.521968366,0.816091954,0.353658537,-0.8,-1.4,96,19,-14.1,-16.4,83,6
2/9/2020 20:00,2020,2,9,21,6343,1238,79,157,0,0.29627329,6.11,5.93,0.42364532,0.537785589,0.931034483,0.365853659,-1.1,-1.3,99,17,-14.3,-16.4,84,6
2/9/2020 21:00,2020,2,9,22,6056,1173,80,56,0,0.296350937,6.33,6.14,0.425287356,0.544815466,0.954022989,0.37804878,-1.2,-1.4,99,15,-13,-15.3,83,9
2/9/2020 22:00,2020,2,9,23,5793,1094,76,92,0,0.295810936,4.8,4.66,0.426929392,0.548330404,0.965517241,0.341463415,-1,-1.1,99,12,-11.6,-14.3,80,13
