Predicted Demand,Metric Prioritization,Date,Time
4085.136102,R2,4/4/2020,0:00:00
3925.688711,R2,4/4/2020,1:00:00
3875.236691,R2,4/4/2020,2:00:00
3867.036178,R2,4/4/2020,3:00:00
3887.206199,R2,4/4/2020,4:00:00
3967.727618,R2,4/4/2020,5:00:00
